protocol	species	regime	model	feature_setting	feature_contract_group	label_regime	split_version	graph_source	graph_contract	threshold_strategy	evaluation_contract	label_manifest	split_manifest	config_used	is_deterministic	require_true_node2vec	embedding_method	embedding_backend	fallback_used	esm2_dim	n_runs	seed_list	run_ids	test_auroc_mean	test_auroc_std	test_auprc_mean	test_auprc_std	test_mcc_mean	test_mcc_std	test_f1_mean	test_f1_std	test_precision_mean	test_precision_std	test_recall_mean	test_recall_std	test_accuracy_mean	test_accuracy_std	test_specificity_mean	test_specificity_std	val_auroc_mean	val_auroc_std	val_auprc_mean	val_auprc_std	val_mcc_mean	val_mcc_std	val_f1_mean	val_f1_std	val_precision_mean	val_precision_std	val_recall_mean	val_recall_std	val_accuracy_mean	val_accuracy_std	val_specificity_mean	val_specificity_std
human	human	standard	GraphSAGE	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.916848615108432	0.001274001661994012	0.6494303250920587	0.004705350566866862	0.5366610490020924	0.007749793652366967	0.566880448530512	0.011923340397398332	0.4359208514041665	0.020481202117780005	0.8136986301369863	0.0275611536218286	0.8767605633802816	0.010245372979712238	0.8836789900811542	0.014291515063054245	0.9305192735493495	0.0015175945340489098	0.6755334297163051	0.00948744457339278	0.5685452907649172	0.014598752222907548	0.5944386234039717	0.01731043916694065	0.45980351651375634	0.024692497570802625	0.8437158469945356	0.022290795687837293	0.8854821235102925	0.010755946822093947	0.8900781719783524	0.01402720222424376
human	human	standard	MLP	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8989293904994833	0.0016462408165134055	0.6020229810840495	0.004376673521465391	0.46166790846061784	0.008863893424866086	0.49190030756726627	0.009317957553359058	0.3530202764863876	0.010216918592018032	0.8115068493150683	0.0036346573044990535	0.8341278439869988	0.006546873529918087	0.836609558160505	0.007562454513644124	0.9035727781447053	0.0014129301771594472	0.6153004260990083	0.008104321368679052	0.4804486903876211	0.006983450085385465	0.5092668884980369	0.007244286118629765	0.3692330463371872	0.00801741212603484	0.8207650273224043	0.005354075940509685	0.8431202600216684	0.0048645599828046815	0.8455802766085387	0.005697038740746623
human	human	standard	N2V_MLP	N2V	topology_embedding_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True	node2vec_walk_based	native_walk_node2vec	False		5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8483614758452017	0.006169052310366886	0.3972384941214502	0.009940025595944015	0.37213961976533183	0.014067747856870545	0.4080426088034351	0.011141121067515927	0.27482921817379735	0.00888864257036352	0.7923287671232876	0.016924323519430698	0.7725893824485374	0.00808694270878231	0.7704238052299368	0.008710133093849748	0.8721350906420355	0.011609429137196849	0.4315624903948468	0.034425728843174984	0.4039912529457306	0.011459170853644562	0.4308451243097827	0.010139225222135699	0.2903805271643167	0.008763362655549726	0.8349726775956284	0.008031113910764527	0.781148429035753	0.007879998503128158	0.7752254960914011	0.008447677368050969
human	human	standard	NB	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7558844818854453	0.0011440552269798355	0.23581518758150835	0.001261579160969305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9011375947995667	1.1102230246251565e-16	1.0	0.0	0.72376868454863	0.0020180011485032875	0.21875865238326703	0.002221178550033702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.900866738894908	0.0	1.0	0.0
human	human	standard	SVM	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/human/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/human_labels.tsv	results/frozen_protocol/splits/human_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.902766818599174	8.403556442214021e-06	0.5611396184237301	5.2568447651340376e-05	0.48751392980429625	0.003998508553538788	0.5091926537662974	0.00511244791209839	0.6766850283132919	0.00235027262568442	0.4082191780821918	0.006931019529136154	0.9222101841820152	0.00031586955009996225	0.9785993387436129	0.0005171220479135419	0.9059087369261556	1.117211964669041e-05	0.562376876507876	2.9019638146123646e-05	0.4282296630428421	0.006255962927562361	0.4380404223595432	0.007554473930291435	0.664434840521797	0.003798932677082169	0.32677595628415296	0.008031113910764527	0.9169014084507042	0.0005524398172906672	0.9818400481058329	0.00044998886190909744
scerevisiae	scerevisiae	standard	CC	NETWORK	topology_embedding_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.6412455812019131	0.0	0.2626622535656575	0.0	0.1481027783762831	0.0	0.3062200956937799	0.0	0.3076923076923077	0.0	0.3047619047619048	0.0	0.7424511545293073	0.0	0.8427947598253275	0.0	0.6709087128301101	0.0	0.2729135904312377	0.0	0.1802171918497334	0.0	0.3300970873786408	0.0	0.3366336633663366	0.0	0.3238095238095238	0.0	0.7548845470692718	0.0	0.8537117903930131	0.0
scerevisiae	scerevisiae	standard	DC	NETWORK	topology_embedding_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	True	True					1	nan	deterministic	0.6887346641713454	0.0	0.3299444618256672	0.0	0.18462087870489	0.0	0.3325183374083129	0.0	0.3417085427135678	0.0	0.3238095238095238	0.0	0.7575488454706927	0.0	0.8569868995633187	0.0	0.7019858598461219	0.0	0.3188655960686258	0.0	0.1744470573312059	0.0	0.3269230769230769	0.0	0.3300970873786408	0.0	0.3238095238095238	0.0	0.7513321492007105	0.0	0.8493449781659389	0.0
scerevisiae	scerevisiae	standard	GAT	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8451954668330213	0.030694543590068724	0.5442937279850476	0.04683725585814889	0.4258671187340838	0.03390961069860822	0.5355801159683795	0.01874175129913792	0.4101601736605841	0.013534232486551234	0.78	0.08746363027747701	0.7488454706927177	0.01570103597201388	0.741703056768559	0.03683814427970896	0.8662299854439592	0.013498396544396545	0.5194928832681329	0.033214643395795405	0.4809554777317479	0.013178717560268751	0.5747423834387997	0.01162514486205309	0.43951706473244395	0.023143590262755878	0.8361904761904763	0.047960679283863494	0.7687388987566608	0.02020187169891714	0.7532751091703056	0.034907194570674864
scerevisiae	scerevisiae	standard	GCN	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.819169265959659	0.023007915593621718	0.5408674368198553	0.03504951817373287	0.37306740161159413	0.03568626728408106	0.4929199491618393	0.027138814230160346	0.352624659534212	0.028526234795854335	0.8238095238095239	0.027602622373694177	0.6818827708703374	0.03719599762268002	0.6493449781659388	0.04878043955085817	0.8547598253275108	0.013794796623421472	0.548670978273047	0.032864637947360144	0.4238173968816465	0.03474159626461312	0.5200240171241071	0.029899480292497387	0.36694414767912026	0.032940072831710444	0.900952380952381	0.03593897574116803	0.6870337477797512	0.043932118233662394	0.6379912663755458	0.06004009516959723
scerevisiae	scerevisiae	standard	GIN	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8426159284674568	0.013907907034101575	0.5354880581371958	0.02414747028533936	0.4165296173238426	0.03367985002295049	0.5286567749308478	0.02866764359135658	0.4037360312546071	0.040366640062193	0.781904761904762	0.0768660524723089	0.7373001776198933	0.04823418564118987	0.7270742358078603	0.07407830710544243	0.8688126429611145	0.0076520744579397625	0.593471552666444	0.021186709127253758	0.49138839293495307	0.043287616638495445	0.5807073707926652	0.03770146273782863	0.4418347377325026	0.046434670153138416	0.8590476190476191	0.0464230765979198	0.7651865008880996	0.04755969583283713	0.7436681222707424	0.06577236853084636
scerevisiae	scerevisiae	standard	GraphSAGE	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8681461842378873	0.0023129363775901955	0.6372176703023924	0.008419694212031027	0.44557361283870217	0.006528053298371188	0.5538439698417483	0.0052524121684488926	0.4319036582092922	0.008655933386686979	0.7723809523809523	0.015178454714770718	0.7678507992895204	0.007379246208824521	0.7668122270742358	0.011931070822981898	0.8842836348513204	0.0015567396406156815	0.6459735133151497	0.008420271564312746	0.5204903540469781	0.007741857804870191	0.6085887255088213	0.006320767447248039	0.48053989781112955	0.010013614131869939	0.8304761904761906	0.018467351837776463	0.8007104795737122	0.007228060372780019	0.7938864628820961	0.012164531246449032
scerevisiae	scerevisiae	standard	MLP	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8126720731960907	0.0023953888331959914	0.5329484025230136	0.007920806388680514	0.3956178413878925	0.014773647247698148	0.5202725079488226	0.010914985563680285	0.4206534439918016	0.011657224756413164	0.681904761904762	0.009233675918888249	0.7653641207815275	0.008010637501797317	0.7844978165938865	0.008640331413715901	0.8525722603451861	0.0015760082519913675	0.6032919340861685	0.005195408078825466	0.4586174533492661	0.0067024102026209675	0.5660369006482047	0.004567132849981269	0.4558651115713982	0.004029300327387049	0.7466666666666667	0.014253932901995997	0.7865008880994673	0.002841918294849017	0.7956331877729258	0.005626243985469523
scerevisiae	scerevisiae	standard	N2V_MLP	N2V	topology_embedding_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True	node2vec_walk_based	native_walk_node2vec	False		5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8030463713869826	0.015674485908325268	0.4591051605277453	0.012878507255866627	0.37252309700627084	0.027348653919505236	0.4986631604738273	0.018074000187761032	0.3713236075552106	0.012753282825583568	0.759047619047619	0.03167293171107789	0.7154529307282417	0.009239649594060359	0.7054585152838428	0.006229407256631924	0.830280723643169	0.008563911666475929	0.5109572538646219	0.017158678017476996	0.41605938718656565	0.021639189280884135	0.5233709100889538	0.012834121767436615	0.3805637499120425	0.008020828292824786	0.838095238095238	0.03129843185743803	0.7154529307282416	0.006294865060983763	0.6873362445414848	0.007613797281293762
scerevisiae	scerevisiae	standard	NB	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7151757122062798	0.003050823570200025	0.36839328671823834	0.0045547004686485966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8134991119005328	0.0	1.0	0.0	0.7362944479101685	0.004258026688239126	0.4115427545417355	0.01510434267286705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8134991119005328	0.0	1.0	0.0
scerevisiae	scerevisiae	standard	SVM	ORT_EXP_SUB	ort_exp_sub_contract	standard	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/scerevisiae/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/scerevisiae_labels.tsv	results/frozen_protocol/splits/scerevisiae_split.tsv	/home/jiehuang/software/fungi/ProGATE_v2/configs/frozen_protocol.yaml	False	True					5	1029.0,1030.0,1031.0,1032.0,1033.0	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8031430650862965	8.995807193315501e-05	0.4972507556352378	7.510963006494531e-05	0.35454567152615307	0.002779724372611404	0.41141744701792116	0.0033655164900931157	0.6171373797542021	0.0016456966666645845	0.3085714285714286	0.003563483225498973	0.8353463587921848	0.00043507810706627515	0.9561135371179039	0.00043668122270736906	0.8476793512164692	4.574755666454478e-05	0.5738492718989822	0.00010950649796998009	0.412564348081657	0.003644879267546286	0.46440993788819884	0.0038198757763974857	0.673896103896104	0.00233766233766235	0.3542857142857143	0.003809523809523797	0.8476021314387212	0.0007104795737122415	0.9606986899563321	1.1102230246251565e-16
