source_id	source_type	canonical_gene_id	evidence_path	evidence_kind
FGSG_06734	FGSG	fgraminearum::FGRAMPH1_01G23039	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06735	FGSG	fgraminearum::FGRAMPH1_01G23045	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06736	FGSG	fgraminearum::FGRAMPH1_01G23047	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06736	FGSG	fgraminearum::FGRAMPH1_01G23047	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06737	FGSG	fgraminearum::FGRAMPH1_01G23049	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06738	FGSG	fgraminearum::FGRAMPH1_01G23051	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06738	FGSG	fgraminearum::FGRAMPH1_01G23051	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06739	FGSG	fgraminearum::FGRAMPH1_01G23053	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06739	FGSG	fgraminearum::FGRAMPH1_01G23053	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06740	FGSG	fgraminearum::FGRAMPH1_01G23055	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06740	FGSG	fgraminearum::FGRAMPH1_01G23055	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06741	FGSG	fgraminearum::FGRAMPH1_01G23057	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06741	FGSG	fgraminearum::FGRAMPH1_01G23057	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06742	FGSG	fgraminearum::FGRAMPH1_01G23065	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06742	FGSG	fgraminearum::FGRAMPH1_01G23065	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06743	FGSG	fgraminearum::FGRAMPH1_01G23067	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06743	FGSG	fgraminearum::FGRAMPH1_01G23067	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06744	FGSG	fgraminearum::FGRAMPH1_01G23069	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06744	FGSG	fgraminearum::FGRAMPH1_01G23069	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06745	FGSG	fgraminearum::FGRAMPH1_01G23071	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06745	FGSG	fgraminearum::FGRAMPH1_01G23071	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06748	FGSG	fgraminearum::FGRAMPH1_01G23077	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06748	FGSG	fgraminearum::FGRAMPH1_01G23077	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06749	FGSG	fgraminearum::FGRAMPH1_01G23079	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06749	FGSG	fgraminearum::FGRAMPH1_01G23079	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06750	FGSG	fgraminearum::FGRAMPH1_01G23081	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06750	FGSG	fgraminearum::FGRAMPH1_01G23081	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06751	FGSG	fgraminearum::FGRAMPH1_01G23085	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06751	FGSG	fgraminearum::FGRAMPH1_01G23085	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06752	FGSG	fgraminearum::FGRAMPH1_01G23087	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06752	FGSG	fgraminearum::FGRAMPH1_01G23087	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06754	FGSG	fgraminearum::FGRAMPH1_01G23103	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06755	FGSG	fgraminearum::FGRAMPH1_01G23105	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06755	FGSG	fgraminearum::FGRAMPH1_01G23105	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06756	FGSG	fgraminearum::FGRAMPH1_01G23107	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06757	FGSG	fgraminearum::FGRAMPH1_01G23109	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06757	FGSG	fgraminearum::FGRAMPH1_01G23109	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06758	FGSG	fgraminearum::FGRAMPH1_01G23111	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06758	FGSG	fgraminearum::FGRAMPH1_01G23111	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06759	FGSG	fgraminearum::FGRAMPH1_01G23113	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06759	FGSG	fgraminearum::FGRAMPH1_01G23113	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06760	FGSG	fgraminearum::FGRAMPH1_01G23115	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06760	FGSG	fgraminearum::FGRAMPH1_01G23115	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06761	FGSG	fgraminearum::FGRAMPH1_01G23117	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06761	FGSG	fgraminearum::FGRAMPH1_01G23117	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06762	FGSG	fgraminearum::FGRAMPH1_01G23119	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06762	FGSG	fgraminearum::FGRAMPH1_01G23119	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06763	FGSG	fgraminearum::FGRAMPH1_01G23127	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06763	FGSG	fgraminearum::FGRAMPH1_01G23127	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06764	FGSG	fgraminearum::FGRAMPH1_01G23129	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06764	FGSG	fgraminearum::FGRAMPH1_01G23129	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06765	FGSG	fgraminearum::FGRAMPH1_01G23131	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06765	FGSG	fgraminearum::FGRAMPH1_01G23131	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06766	FGSG	fgraminearum::FGRAMPH1_01G23135	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06766	FGSG	fgraminearum::FGRAMPH1_01G23135	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06767	FGSG	fgraminearum::FGRAMPH1_01G23137	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06767	FGSG	fgraminearum::FGRAMPH1_01G23137	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06768	FGSG	fgraminearum::FGRAMPH1_01G23139	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06768	FGSG	fgraminearum::FGRAMPH1_01G23139	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06769	FGSG	fgraminearum::FGRAMPH1_01G23141	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06770	FGSG	fgraminearum::FGRAMPH1_01G23143	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06770	FGSG	fgraminearum::FGRAMPH1_01G23143	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06771	FGSG	fgraminearum::FGRAMPH1_01G23145	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06771	FGSG	fgraminearum::FGRAMPH1_01G23145	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06772	FGSG	fgraminearum::FGRAMPH1_01G23147	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06772	FGSG	fgraminearum::FGRAMPH1_01G23147	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06773	FGSG	fgraminearum::FGRAMPH1_01G23149	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06774	FGSG	fgraminearum::FGRAMPH1_01G23153	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06774	FGSG	fgraminearum::FGRAMPH1_01G23153	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06775	FGSG	fgraminearum::FGRAMPH1_01G23157	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06775	FGSG	fgraminearum::FGRAMPH1_01G23157	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06776	FGSG	fgraminearum::FGRAMPH1_01G23159	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06776	FGSG	fgraminearum::FGRAMPH1_01G23159	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06777	FGSG	fgraminearum::FGRAMPH1_01G23161	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06777	FGSG	fgraminearum::FGRAMPH1_01G23161	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06778	FGSG	fgraminearum::FGRAMPH1_01G23163	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06778	FGSG	fgraminearum::FGRAMPH1_01G23163	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06779	FGSG	fgraminearum::FGRAMPH1_01G23167	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06780	FGSG	fgraminearum::FGRAMPH1_01G23171	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06780	FGSG	fgraminearum::FGRAMPH1_01G23171	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06781	FGSG	fgraminearum::FGRAMPH1_01G23173	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06781	FGSG	fgraminearum::FGRAMPH1_01G23173	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06782	FGSG	fgraminearum::FGRAMPH1_01G23175	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06782	FGSG	fgraminearum::FGRAMPH1_01G23175	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06783	FGSG	fgraminearum::FGRAMPH1_01G23177	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06783	FGSG	fgraminearum::FGRAMPH1_01G23177	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06784	FGSG	fgraminearum::FGRAMPH1_01G23179	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06784	FGSG	fgraminearum::FGRAMPH1_01G23179	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06785	FGSG	fgraminearum::FGRAMPH1_01G23181	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06785	FGSG	fgraminearum::FGRAMPH1_01G23181	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06786	FGSG	fgraminearum::FGRAMPH1_01G23183	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06786	FGSG	fgraminearum::FGRAMPH1_01G23183	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06787	FGSG	fgraminearum::FGRAMPH1_01G23189	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06787	FGSG	fgraminearum::FGRAMPH1_01G23189	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06788	FGSG	fgraminearum::FGRAMPH1_01G23191	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06788	FGSG	fgraminearum::FGRAMPH1_01G23191	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06789	FGSG	fgraminearum::FGRAMPH1_01G23193	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06789	FGSG	fgraminearum::FGRAMPH1_01G23193	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06790	FGSG	fgraminearum::FGRAMPH1_01G23195	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06790	FGSG	fgraminearum::FGRAMPH1_01G23195	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06791	FGSG	fgraminearum::FGRAMPH1_01G23199	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06791	FGSG	fgraminearum::FGRAMPH1_01G23199	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06792	FGSG	fgraminearum::FGRAMPH1_01G23197	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06792	FGSG	fgraminearum::FGRAMPH1_01G23197	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06793	FGSG	fgraminearum::FGRAMPH1_01G23201	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06793	FGSG	fgraminearum::FGRAMPH1_01G23201	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06794	FGSG	fgraminearum::FGRAMPH1_01G23203	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06795	FGSG	fgraminearum::FGRAMPH1_01G23205	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06795	FGSG	fgraminearum::FGRAMPH1_01G23205	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06796	FGSG	fgraminearum::FGRAMPH1_01G23207	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06796	FGSG	fgraminearum::FGRAMPH1_01G23207	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06797	FGSG	fgraminearum::FGRAMPH1_01G23211	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06798	FGSG	fgraminearum::FGRAMPH1_01G23213	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06799	FGSG	fgraminearum::FGRAMPH1_01G23215	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06799	FGSG	fgraminearum::FGRAMPH1_01G23215	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06800	FGSG	fgraminearum::FGRAMPH1_01G23217	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06800	FGSG	fgraminearum::FGRAMPH1_01G23217	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06801	FGSG	fgraminearum::FGRAMPH1_01G23219	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06801	FGSG	fgraminearum::FGRAMPH1_01G23219	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06802	FGSG	fgraminearum::FGRAMPH1_01G23221	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06802	FGSG	fgraminearum::FGRAMPH1_01G23221	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06804	FGSG	fgraminearum::FGRAMPH1_01G23225	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06805	FGSG	fgraminearum::FGRAMPH1_01G23227	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06805	FGSG	fgraminearum::FGRAMPH1_01G23227	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06806	FGSG	fgraminearum::FGRAMPH1_01G23229	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06807	FGSG	fgraminearum::FGRAMPH1_01G23231	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06807	FGSG	fgraminearum::FGRAMPH1_01G23231	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06809	FGSG	fgraminearum::FGRAMPH1_01G23237	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06809	FGSG	fgraminearum::FGRAMPH1_01G23237	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06810	FGSG	fgraminearum::FGRAMPH1_01G23239	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06810	FGSG	fgraminearum::FGRAMPH1_01G23239	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06811	FGSG	fgraminearum::FGRAMPH1_01G23241	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06811	FGSG	fgraminearum::FGRAMPH1_01G23241	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06812	FGSG	fgraminearum::FGRAMPH1_01G23243	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06813	FGSG	fgraminearum::FGRAMPH1_01G23249	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06813	FGSG	fgraminearum::FGRAMPH1_01G23249	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06814	FGSG	fgraminearum::FGRAMPH1_01G23251	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06814	FGSG	fgraminearum::FGRAMPH1_01G23251	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06815	FGSG	fgraminearum::FGRAMPH1_01G23253	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06815	FGSG	fgraminearum::FGRAMPH1_01G23253	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06816	FGSG	fgraminearum::FGRAMPH1_01G23255	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06816	FGSG	fgraminearum::FGRAMPH1_01G23255	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06817	FGSG	fgraminearum::FGRAMPH1_01G23257	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06818	FGSG	fgraminearum::FGRAMPH1_01G23261	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06818	FGSG	fgraminearum::FGRAMPH1_01G23261	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06819	FGSG	fgraminearum::FGRAMPH1_01G23259	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06820	FGSG	fgraminearum::FGRAMPH1_01G23263	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06820	FGSG	fgraminearum::FGRAMPH1_01G23263	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06821	FGSG	fgraminearum::FGRAMPH1_01G23265	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06821	FGSG	fgraminearum::FGRAMPH1_01G23265	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06822	FGSG	fgraminearum::FGRAMPH1_01G23269	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06822	FGSG	fgraminearum::FGRAMPH1_01G23269	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06823	FGSG	fgraminearum::FGRAMPH1_01G23271	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06823	FGSG	fgraminearum::FGRAMPH1_01G23271	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06824	FGSG	fgraminearum::FGRAMPH1_01G23273	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06824	FGSG	fgraminearum::FGRAMPH1_01G23273	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06825	FGSG	fgraminearum::FGRAMPH1_01G23275	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06825	FGSG	fgraminearum::FGRAMPH1_01G23275	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06826	FGSG	fgraminearum::FGRAMPH1_01G23277	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
FGSG_06826	FGSG	fgraminearum::FGRAMPH1_01G23277	/data276/jiehuang/fungi/Fusarium/Evidence/00_idmap/FG_gene_id_unified_map.tsv	unified_map_fgsg_id
FGSG_06827	FGSG	fgraminearum::FGRAMPH1_01G23279	data/processed/LC/fgraminearum/subloc_id_mapping.tsv	processed_sublocalization_id_mapping
