source_layer	source_node	target_layer	target_node	count
Layer2_Orthogroup	OG0002905	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06129	1
Layer2_Orthogroup	OG0002911	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16889	1
Layer2_Orthogroup	OG0002914	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16967	1
Layer2_Orthogroup	OG0002916	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16977	1
Layer2_Orthogroup	OG0002917	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17005	1
Layer2_Orthogroup	OG0002921	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17051	1
Layer2_Orthogroup	OG0002928	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17113	1
Layer2_Orthogroup	OG0002929	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17115	1
Layer2_Orthogroup	OG0002930	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17125	1
Layer2_Orthogroup	OG0002934	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17191	1
Layer2_Orthogroup	OG0002936	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17221	1
Layer2_Orthogroup	OG0002938	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06329	1
Layer2_Orthogroup	OG0002943	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06381	1
Layer2_Orthogroup	OG0002945	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06469	1
Layer2_Orthogroup	OG0002950	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14205	1
Layer2_Orthogroup	OG0002951	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14223	1
Layer2_Orthogroup	OG0002952	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14235	1
Layer2_Orthogroup	OG0002954	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14289	1
Layer2_Orthogroup	OG0002956	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14311	1
Layer2_Orthogroup	OG0002957	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14313	1
Layer2_Orthogroup	OG0002958	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14327	1
Layer2_Orthogroup	OG0002962	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14493	1
Layer2_Orthogroup	OG0002964	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14505	1
Layer2_Orthogroup	OG0002969	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14543	1
Layer2_Orthogroup	OG0002971	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14549	1
Layer2_Orthogroup	OG0002980	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14683	1
Layer2_Orthogroup	OG0002981	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14687	1
Layer2_Orthogroup	OG0002983	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14479	1
Layer2_Orthogroup	OG0002997	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19029	1
Layer2_Orthogroup	OG0003001	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19063	1
Layer2_Orthogroup	OG0003002	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19149	1
Layer2_Orthogroup	OG0003003	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19153	1
Layer2_Orthogroup	OG0003004	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19173	1
Layer2_Orthogroup	OG0003005	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19175	1
Layer2_Orthogroup	OG0003009	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19209	1
Layer2_Orthogroup	OG0003010	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19225	1
Layer2_Orthogroup	OG0003011	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19267	1
Layer2_Orthogroup	OG0003012	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19275	1
Layer2_Orthogroup	OG0003014	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19281	1
Layer2_Orthogroup	OG0003017	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19325	1
Layer2_Orthogroup	OG0003022	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19385	1
Layer2_Orthogroup	OG0003025	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19413	1
Layer2_Orthogroup	OG0003027	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19421	1
Layer2_Orthogroup	OG0003029	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19433	1
Layer2_Orthogroup	OG0003030	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19469	1
Layer2_Orthogroup	OG0003032	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19479	1
Layer2_Orthogroup	OG0003034	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19487	1
Layer2_Orthogroup	OG0003035	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19489	1
Layer2_Orthogroup	OG0003037	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19513	1
Layer2_Orthogroup	OG0003038	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19519	1
Layer2_Orthogroup	OG0003039	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19527	1
Layer2_Orthogroup	OG0003040	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19533	1
Layer2_Orthogroup	OG0003041	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19535	1
Layer2_Orthogroup	OG0003044	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19627	1
Layer2_Orthogroup	OG0003045	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19631	1
Layer2_Orthogroup	OG0003046	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19633	1
Layer2_Orthogroup	OG0003048	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19651	1
Layer2_Orthogroup	OG0003049	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19653	1
Layer2_Orthogroup	OG0003050	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19655	1
Layer2_Orthogroup	OG0003052	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19683	1
Layer2_Orthogroup	OG0003053	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19685	1
Layer2_Orthogroup	OG0003056	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19703	1
Layer2_Orthogroup	OG0003058	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19753	1
Layer2_Orthogroup	OG0003059	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19763	1
Layer2_Orthogroup	OG0003061	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19781	1
Layer2_Orthogroup	OG0003062	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19791	1
Layer2_Orthogroup	OG0003063	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19799	1
Layer2_Orthogroup	OG0003066	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19819	1
Layer2_Orthogroup	OG0003069	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19847	1
Layer2_Orthogroup	OG0003070	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19849	1
Layer2_Orthogroup	OG0003071	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19855	1
Layer2_Orthogroup	OG0003072	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19875	1
Layer2_Orthogroup	OG0003074	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19899	1
Layer2_Orthogroup	OG0003077	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19925	1
Layer2_Orthogroup	OG0003078	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19929	1
Layer2_Orthogroup	OG0003084	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19179	1
Layer2_Orthogroup	OG0003086	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19401	1
Layer2_Orthogroup	OG0003089	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19955	1
Layer2_Orthogroup	OG0003094	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01693	1
Layer2_Orthogroup	OG0003095	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01737	1
Layer2_Orthogroup	OG0003096	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01749	1
Layer2_Orthogroup	OG0003097	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01765	1
Layer2_Orthogroup	OG0003102	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01853	1
Layer2_Orthogroup	OG0003104	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01881	1
Layer2_Orthogroup	OG0003107	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01891	1
Layer2_Orthogroup	OG0003109	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01907	1
Layer2_Orthogroup	OG0003111	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25821	1
Layer2_Orthogroup	OG0003113	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25855	1
Layer2_Orthogroup	OG0003116	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02385	1
Layer2_Orthogroup	OG0003118	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02415	1
Layer2_Orthogroup	OG0003119	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02417	1
Layer2_Orthogroup	OG0003122	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02499	1
Layer2_Orthogroup	OG0003123	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02513	1
Layer2_Orthogroup	OG0003126	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02527	1
Layer2_Orthogroup	OG0003127	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02529	1
Layer2_Orthogroup	OG0003132	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02577	1
Layer2_Orthogroup	OG0003133	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02587	1
Layer2_Orthogroup	OG0003137	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02617	1
Layer2_Orthogroup	OG0003139	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02643	1
Layer2_Orthogroup	OG0003141	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02659	1
Layer2_Orthogroup	OG0003144	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02725	1
Layer2_Orthogroup	OG0003146	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02735	1
Layer2_Orthogroup	OG0003147	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02749	1
Layer2_Orthogroup	OG0003148	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02753	1
Layer2_Orthogroup	OG0003153	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02783	1
Layer2_Orthogroup	OG0003156	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02799	1
Layer2_Orthogroup	OG0003157	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02801	1
Layer2_Orthogroup	OG0003161	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02813	1
Layer2_Orthogroup	OG0003162	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02827	1
Layer2_Orthogroup	OG0003165	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02861	1
Layer2_Orthogroup	OG0003167	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02879	1
Layer2_Orthogroup	OG0003168	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02881	1
Layer2_Orthogroup	OG0003169	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02889	1
Layer2_Orthogroup	OG0003172	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18899	1
Layer2_Orthogroup	OG0003173	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18901	1
Layer2_Orthogroup	OG0003174	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18923	1
Layer2_Orthogroup	OG0003176	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18947	1
Layer2_Orthogroup	OG0003177	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18959	1
Layer2_Orthogroup	OG0003178	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20289	1
Layer2_Orthogroup	OG0003179	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20299	1
Layer2_Orthogroup	OG0003180	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20303	1
Layer2_Orthogroup	OG0003181	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20321	1
Layer2_Orthogroup	OG0003182	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20327	1
Layer2_Orthogroup	OG0003183	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20335	1
Layer2_Orthogroup	OG0003184	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20337	1
Layer2_Orthogroup	OG0003185	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20341	1
Layer2_Orthogroup	OG0003188	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20351	1
Layer2_Orthogroup	OG0003189	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20353	1
Layer2_Orthogroup	OG0003191	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20425	1
Layer2_Orthogroup	OG0003192	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20447	1
Layer2_Orthogroup	OG0003195	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20479	1
Layer2_Orthogroup	OG0003197	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20485	1
Layer2_Orthogroup	OG0003198	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20493	1
Layer2_Orthogroup	OG0003199	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20543	1
Layer2_Orthogroup	OG0003203	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20703	1
Layer2_Orthogroup	OG0003204	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20285	1
Layer2_Orthogroup	OG0003205	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G00461	1
Layer2_Orthogroup	OG0003206	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G00463	1
Layer2_Orthogroup	OG0003207	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G00465	1
Layer2_Orthogroup	OG0003210	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G00513	1
Layer2_Orthogroup	OG0003212	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04449	1
Layer2_Orthogroup	OG0003216	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04491	1
Layer2_Orthogroup	OG0003220	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04529	1
Layer2_Orthogroup	OG0003227	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04563	1
Layer2_Orthogroup	OG0003229	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04595	1
Layer2_Orthogroup	OG0003232	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04611	1
Layer2_Orthogroup	OG0003233	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04635	1
Layer2_Orthogroup	OG0003234	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04637	1
Layer2_Orthogroup	OG0003238	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04651	1
Layer2_Orthogroup	OG0003243	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04669	1
Layer2_Orthogroup	OG0003246	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04717	1
Layer2_Orthogroup	OG0003247	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04721	1
Layer2_Orthogroup	OG0003251	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04861	1
Layer2_Orthogroup	OG0003270	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03345	1
Layer2_Orthogroup	OG0003276	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17935	1
Layer2_Orthogroup	OG0003299	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26065	1
Layer2_Orthogroup	OG0003309	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18117	1
Layer2_Orthogroup	OG0003340	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04571	1
Layer2_Orthogroup	OG0003360	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24083	1
Layer2_Orthogroup	OG0003361	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20499	1
Layer2_Orthogroup	OG0003366	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03299	1
Layer2_Orthogroup	OG0003367	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23505	1
Layer2_Orthogroup	OG0003374	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24587	1
Layer2_Orthogroup	OG0003385	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14903	1
Layer2_Orthogroup	OG0003404	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23213	1
Layer2_Orthogroup	OG0003405	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02699	1
Layer2_Orthogroup	OG0003419	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24481	1
Layer2_Orthogroup	OG0003421	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11037	1
Layer2_Orthogroup	OG0003426	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23389	1
Layer2_Orthogroup	OG0003478	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06609	1
Layer2_Orthogroup	OG0003481	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06627	1
Layer2_Orthogroup	OG0003482	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06631	1
Layer2_Orthogroup	OG0003490	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20237	1
Layer2_Orthogroup	OG0003495	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28077	1
Layer2_Orthogroup	OG0003499	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17257	1
Layer2_Orthogroup	OG0003529	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04003	1
Layer2_Orthogroup	OG0003533	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23357	1
Layer2_Orthogroup	OG0003578	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23829	1
Layer2_Orthogroup	OG0003611	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02967	1
Layer2_Orthogroup	OG0003612	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02997	1
Layer2_Orthogroup	OG0003618	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22477	1
Layer2_Orthogroup	OG0003623	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22599	1
Layer2_Orthogroup	OG0003632	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14855	1
Layer2_Orthogroup	OG0003639	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15103	1
Layer2_Orthogroup	OG0003642	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15173	1
Layer2_Orthogroup	OG0003670	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11339	1
Layer2_Orthogroup	OG0003674	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07283	1
Layer2_Orthogroup	OG0003676	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07295	1
Layer2_Orthogroup	OG0003685	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07579	1
Layer2_Orthogroup	OG0003687	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05045	1
Layer2_Orthogroup	OG0003696	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17945	1
Layer2_Orthogroup	OG0003698	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18043	1
Layer2_Orthogroup	OG0003700	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18065	1
Layer2_Orthogroup	OG0003701	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18093	1
Layer2_Orthogroup	OG0003706	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18235	1
Layer2_Orthogroup	OG0003718	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10555	1
Layer2_Orthogroup	OG0003726	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02167	1
Layer2_Orthogroup	OG0003731	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24059	1
Layer2_Orthogroup	OG0003735	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24121	1
Layer2_Orthogroup	OG0003736	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24133	1
Layer2_Orthogroup	OG0003740	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24245	1
Layer2_Orthogroup	OG0003750	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20069	1
Layer2_Orthogroup	OG0003751	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20073	1
Layer2_Orthogroup	OG0003753	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20137	1
Layer2_Orthogroup	OG0003768	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06989	1
Layer2_Orthogroup	OG0003783	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24343	1
Layer2_Orthogroup	OG0003786	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24479	1
Layer2_Orthogroup	OG0003794	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24715	1
Layer2_Orthogroup	OG0003797	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24827	1
Layer2_Orthogroup	OG0003808	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23981	1
Layer2_Orthogroup	OG0003809	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24015	1
Layer2_Orthogroup	OG0003814	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09823	1
Layer2_Orthogroup	OG0003822	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10115	1
Layer2_Orthogroup	OG0003831	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01247	1
Layer2_Orthogroup	OG0003837	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22855	1
Layer2_Orthogroup	OG0003838	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22859	1
Layer2_Orthogroup	OG0003849	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23007	1
Layer2_Orthogroup	OG0003850	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23047	1
Layer2_Orthogroup	OG0003867	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27117	1
Layer2_Orthogroup	OG0003871	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10747	1
Layer2_Orthogroup	OG0003873	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10801	1
Layer2_Orthogroup	OG0003875	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11015	1
Layer2_Orthogroup	OG0003878	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11091	1
Layer2_Orthogroup	OG0003897	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20717	1
Layer2_Orthogroup	OG0003910	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16659	1
Layer2_Orthogroup	OG0003912	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16793	1
Layer2_Orthogroup	OG0003922	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10281	1
Layer2_Orthogroup	OG0003924	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10303	1
Layer2_Orthogroup	OG0003928	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10173	1
Layer2_Orthogroup	OG0003934	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18573	1
Layer2_Orthogroup	OG0003942	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26451	1
Layer2_Orthogroup	OG0003945	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26355	1
Layer2_Orthogroup	OG0003959	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17351	1
Layer2_Orthogroup	OG0003961	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17385	1
Layer2_Orthogroup	OG0003966	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17427	1
Layer2_Orthogroup	OG0003971	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17489	1
Layer2_Orthogroup	OG0003977	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17561	1
Layer2_Orthogroup	OG0003984	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17759	1
Layer2_Orthogroup	OG0003994	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17913	1
Layer2_Orthogroup	OG0004023	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G00967	1
Layer2_Orthogroup	OG0004026	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01091	1
Layer2_Orthogroup	OG0004039	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06253	1
Layer2_Orthogroup	OG0004058	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26787	1
Layer2_Orthogroup	OG0004070	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07959	1
Layer2_Orthogroup	OG0004077	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26267	1
Layer2_Orthogroup	OG0004079	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26209	1
Layer2_Orthogroup	OG0004081	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26163	1
Layer2_Orthogroup	OG0004085	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05887	1
Layer2_Orthogroup	OG0004102	Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06447	1
