layer	node	count
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01397	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01421	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01423	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01429	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01433	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01435	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01439	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01443	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01445	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01449	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01501	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01519	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01521	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01549	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01551	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01591	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01601	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01611	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01613	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01625	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01627	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01633	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01659	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01661	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01663	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01693	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01701	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01703	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01705	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01707	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01721	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01723	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01733	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01737	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01749	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01755	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01757	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01765	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01817	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01853	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01881	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01891	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01907	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01955	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01959	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G01961	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02001	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02011	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02049	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02051	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02061	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02089	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02095	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02111	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02115	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02153	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02161	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02163	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02165	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02167	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02169	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02179	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02181	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02183	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02187	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02189	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02193	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02201	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02203	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02219	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02221	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02275	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02279	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02297	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02301	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02345	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02385	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02415	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02417	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02439	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02499	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02513	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02527	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02529	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02531	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02533	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02545	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02547	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02561	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02569	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02577	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02581	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02583	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02587	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02595	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02617	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02633	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02643	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02653	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02655	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02659	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02699	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02725	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02735	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02743	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02749	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02753	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02759	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02769	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02771	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02773	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02783	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02787	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02799	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02801	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02813	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02817	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02821	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02827	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02861	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02869	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02871	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02875	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02879	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02881	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02889	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02917	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02937	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02939	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02941	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02943	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02945	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02949	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02957	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02967	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02969	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02971	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02977	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02989	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02993	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G02997	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03005	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03015	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03017	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03019	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03051	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03055	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03059	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03075	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03081	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03087	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03113	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03115	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03147	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03161	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03165	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03169	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03171	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03175	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03189	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03195	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03197	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03217	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03219	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03233	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03267	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03269	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03271	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03273	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03281	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03291	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03293	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03297	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03299	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03317	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03333	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03341	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03345	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03347	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03389	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03391	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03401	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03411	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03419	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03421	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03427	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03437	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03465	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03499	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03505	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03507	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03515	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03517	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03529	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03555	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03559	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03561	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03565	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03595	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03635	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03657	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03665	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03669	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03683	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03685	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03695	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03715	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03745	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03751	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03753	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03761	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03787	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03819	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03841	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03891	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03925	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03939	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03963	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G03965	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04001	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04003	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04011	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04015	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04019	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04031	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04037	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04449	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04491	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04529	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04531	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04563	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04571	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04589	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04591	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04595	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04611	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04635	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04637	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04647	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04651	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04669	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04681	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04697	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04699	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04709	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04711	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04713	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04717	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04721	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04723	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04743	2
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04757	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04785	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04853	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04855	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04861	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04885	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04893	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04899	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G04999	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05011	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05045	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05123	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05125	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05279	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05281	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05379	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05389	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05757	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05883	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05885	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05887	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05889	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05925	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05949	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05951	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05953	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05985	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05991	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G05993	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06013	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06023	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06025	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06043	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06059	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06079	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06085	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06103	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06105	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06107	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06129	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06141	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06145	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06149	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06159	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06217	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06231	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06233	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06247	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06253	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06255	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06257	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06259	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06261	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06289	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06329	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06357	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06377	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06381	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06447	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06469	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06483	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06485	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06509	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06511	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06541	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06543	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06547	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06569	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06593	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06595	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06609	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06627	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06647	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06673	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06687	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06691	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06693	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06695	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06699	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06705	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06711	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06713	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06719	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06723	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06733	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06741	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06777	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06791	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06803	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06815	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06833	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06857	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06869	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06921	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06923	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06929	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06931	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06943	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06955	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06983	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G06989	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07003	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07021	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07041	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07071	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07083	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07123	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07133	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07139	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07141	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07159	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07169	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07185	1
