raw_probe_id	mapped_gene_id	mapping_status	mapping_method
4790_at	S000003456	mapped	alias_bridge
4791_at	S000003457	mapped	alias_bridge
4792_at		unmapped	none
4793_at	S000003459	mapped	alias_bridge
4794_at		unmapped	none
4795_at	S000003461	mapped	alias_bridge
4796_at	S000003462	mapped	alias_bridge
4797_at	S000003419	mapped	alias_bridge
4798_at	S000003420	mapped	alias_bridge
4799_at	S000003421	mapped	alias_bridge
4800_at		unmapped	none
4801_at	S000003423	mapped	alias_bridge
4802_i_at	S000003424	mapped	alias_bridge
4803_at	S000003425	mapped	alias_bridge
4804_at	S000003426	mapped	alias_bridge
4805_at	S000003427	mapped	alias_bridge
4806_at	S000003428	mapped	alias_bridge
4807_at	S000003429	mapped	alias_bridge
4808_at	S000003430	mapped	alias_bridge
4809_at	S000003431	mapped	alias_bridge
4810_at	S000003432	mapped	alias_bridge
4811_at	S000003433	mapped	alias_bridge
4812_at	S000003434	mapped	alias_bridge
4813_at	S000003435	mapped	alias_bridge
4814_at	S000003436	mapped	alias_bridge
4815_at	S000003437	mapped	alias_bridge
4816_at	S000003438	mapped	alias_bridge
4817_at	S000003439	mapped	alias_bridge
4818_at	S000003440	mapped	alias_bridge
4819_at		unmapped	none
4820_at	S000003397	mapped	alias_bridge
4821_at	S000003398	mapped	alias_bridge
4822_at	S000003399	mapped	alias_bridge
4823_at	S000003400	mapped	alias_bridge
4824_at	S000003401	mapped	alias_bridge
4825_at	S000003402	mapped	alias_bridge
4826_at	S000003403	mapped	alias_bridge
4827_at	S000003404	mapped	alias_bridge
4828_at	S000003405	mapped	alias_bridge
4829_at	S000003406	mapped	alias_bridge
4830_at	S000003407	mapped	alias_bridge
4831_at		unmapped	none
4832_at	S000003409	mapped	alias_bridge
4833_at	S000003410	mapped	alias_bridge
4834_at	S000003411	mapped	alias_bridge
4835_at	S000003412	mapped	alias_bridge
4836_at	S000003413	mapped	alias_bridge
4837_at		unmapped	none
4838_at	S000003415	mapped	alias_bridge
4839_at	S000003416	mapped	alias_bridge
4840_at	S000003417	mapped	alias_bridge
4841_at	S000003418	mapped	alias_bridge
4842_at	S000003374	mapped	alias_bridge
4843_at	S000003375	mapped	alias_bridge
4844_at	S000003376	mapped	alias_bridge
4845_at	S000003377	mapped	alias_bridge
4846_at	S000003378	mapped	alias_bridge
4847_at	S000003379	mapped	alias_bridge
4848_at	S000003380	mapped	alias_bridge
4849_at	S000003381	mapped	alias_bridge
4850_at	S000003382	mapped	alias_bridge
4851_i_at	S000003384	mapped	alias_bridge
4852_s_at	S000003384	mapped	alias_bridge
4853_at	S000003384	mapped	alias_bridge
4854_at	S000003385	mapped	alias_bridge
4855_at	S000003386	mapped	alias_bridge
4856_at	S000003387	mapped	alias_bridge
4857_at	S000003388	mapped	alias_bridge
4858_at	S000003389	mapped	alias_bridge
4859_at	S000003390	mapped	alias_bridge
4860_at	S000003391	mapped	alias_bridge
4861_at		unmapped	none
4862_at	S000003393	mapped	alias_bridge
4863_at	S000003394	mapped	alias_bridge
4864_at	S000003395	mapped	alias_bridge
4865_at	S000003352	mapped	alias_bridge
4866_at	S000003353	mapped	alias_bridge
4867_at	S000003354	mapped	alias_bridge
4868_at	S000003355	mapped	alias_bridge
4869_at	S000003356	mapped	alias_bridge
4870_at	S000003357	mapped	alias_bridge
4871_at	S000003358	mapped	alias_bridge
4872_at	S000003359	mapped	alias_bridge
4873_at	S000003360	mapped	alias_bridge
4874_at	S000003361	mapped	alias_bridge
4875_at	S000003362	mapped	alias_bridge
4876_at	S000003363	mapped	alias_bridge
4877_at	S000003364	mapped	alias_bridge
4878_at	S000003365	mapped	alias_bridge
4879_at	S000003366	mapped	alias_bridge
4880_at	S000003367	mapped	alias_bridge
4881_at	S000003368	mapped	alias_bridge
4882_g_at	S000003368	mapped	alias_bridge
4883_at	S000003368	mapped	alias_bridge
4884_i_at	S000003370	mapped	alias_bridge
4885_at		unmapped	none
4886_at	S000003372	mapped	alias_bridge
4887_at	S000003373	mapped	alias_bridge
4888_at	S000003330	mapped	alias_bridge
4889_at	S000003331	mapped	alias_bridge
4890_at	S000003332	mapped	alias_bridge
4891_at	S000003333	mapped	alias_bridge
4892_at	S000003334	mapped	alias_bridge
4893_at	S000003335	mapped	alias_bridge
4894_at	S000003336	mapped	alias_bridge
4895_at	S000003337	mapped	alias_bridge
4896_at	S000003338	mapped	alias_bridge
4897_at		unmapped	none
4898_at	S000003340	mapped	alias_bridge
4899_at	S000003341	mapped	alias_bridge
4900_at	S000003342	mapped	alias_bridge
4901_at	S000003343	mapped	alias_bridge
4902_at	S000003344	mapped	alias_bridge
4903_at	S000003345	mapped	alias_bridge
4904_at		unmapped	none
4905_g_at		unmapped	none
4906_at		unmapped	none
4907_at	S000003348	mapped	alias_bridge
4908_at	S000003349	mapped	alias_bridge
4909_f_at	S000003350	mapped	alias_bridge
4910_at	S000003351	mapped	alias_bridge
4911_at	S000003307	mapped	alias_bridge
4912_at	S000003308	mapped	alias_bridge
4913_at	S000003309	mapped	alias_bridge
4914_at	S000003310	mapped	alias_bridge
4915_at	S000003311	mapped	alias_bridge
4916_at	S000003312	mapped	alias_bridge
4917_at	S000003313	mapped	alias_bridge
4918_at	S000003314	mapped	alias_bridge
4919_at	S000003315	mapped	alias_bridge
4920_at	S000003316	mapped	alias_bridge
4921_i_at	S000003317	mapped	alias_bridge
4922_at	S000003318	mapped	alias_bridge
4923_at	S000003319	mapped	alias_bridge
4924_at	S000003320	mapped	alias_bridge
4925_at	S000003321	mapped	alias_bridge
4926_at	S000003322	mapped	alias_bridge
4927_at	S000003323	mapped	alias_bridge
4928_at	S000003324	mapped	alias_bridge
4929_at	S000003325	mapped	alias_bridge
4930_at	S000003326	mapped	alias_bridge
4931_at	S000003327	mapped	alias_bridge
4932_at	S000003328	mapped	alias_bridge
4933_at	S000003329	mapped	alias_bridge
4934_at	S000003285	mapped	alias_bridge
4935_at	S000003286	mapped	alias_bridge
4936_at	S000003287	mapped	alias_bridge
4937_at	S000003288	mapped	alias_bridge
4938_at	S000003289	mapped	alias_bridge
4939_at	S000003290	mapped	alias_bridge
4940_at	S000003291	mapped	alias_bridge
4941_at	S000003292	mapped	alias_bridge
4942_at	S000003293	mapped	alias_bridge
4943_at	S000003294	mapped	alias_bridge
4944_at	S000003295	mapped	alias_bridge
4945_at		unmapped	none
4946_at	S000003297	mapped	alias_bridge
4947_at	S000003298	mapped	alias_bridge
4948_at	S000003299	mapped	alias_bridge
4949_at	S000003300	mapped	alias_bridge
4950_at		unmapped	none
4951_at	S000003302	mapped	alias_bridge
4952_at	S000003303	mapped	alias_bridge
4953_at	S000003304	mapped	alias_bridge
4954_at		unmapped	none
4955_at	S000003306	mapped	alias_bridge
4956_at	S000003260	mapped	alias_bridge
4957_at	S000003262	mapped	alias_bridge
4958_at	S000003263	mapped	alias_bridge
4959_at	S000003264	mapped	alias_bridge
4960_at	S000003265	mapped	alias_bridge
4961_at	S000003267	mapped	alias_bridge
4962_at	S000003268	mapped	alias_bridge
4963_at	S000003269	mapped	alias_bridge
4964_at	S000003270	mapped	alias_bridge
4965_at		unmapped	none
4966_at	S000003272	mapped	alias_bridge
4967_at	S000003273	mapped	alias_bridge
4968_at	S000003274	mapped	alias_bridge
4969_at	S000003275	mapped	alias_bridge
4970_at	S000003276	mapped	alias_bridge
4971_at		unmapped	none
4972_at	S000003278	mapped	alias_bridge
4973_at	S000003279	mapped	alias_bridge
4974_at	S000003280	mapped	alias_bridge
4975_at	S000003281	mapped	alias_bridge
4976_at		unmapped	none
4977_at		unmapped	none
4978_at	S000003284	mapped	alias_bridge
4979_at	S000003239	mapped	alias_bridge
4980_at	S000003240	mapped	alias_bridge
4981_at	S000003241	mapped	alias_bridge
4982_at	S000003242	mapped	alias_bridge
4983_g_at	S000003242	mapped	alias_bridge
4984_at	S000003242	mapped	alias_bridge
4985_at	S000003244	mapped	alias_bridge
4986_at	S000003245	mapped	alias_bridge
4987_at	S000003246	mapped	alias_bridge
4988_at	S000003247	mapped	alias_bridge
4989_at	S000003248	mapped	alias_bridge
4990_at	S000003249	mapped	alias_bridge
4991_at		unmapped	none
4992_at	S000003251	mapped	alias_bridge
4993_at	S000003252	mapped	alias_bridge
4994_at	S000003253	mapped	alias_bridge
4995_at		unmapped	none
4996_at	S000003255	mapped	alias_bridge
4997_at	S000003256	mapped	alias_bridge
4998_at		unmapped	none
4999_at	S000003258	mapped	alias_bridge
5000_i_at	S000003259	mapped	alias_bridge
5001_f_at	S000003259	mapped	alias_bridge
5002_at	S000002983	mapped	alias_bridge
5003_at	S000002982	mapped	alias_bridge
5004_at	S000002981	mapped	alias_bridge
5005_at	S000002980	mapped	alias_bridge
5006_at	S000002979	mapped	alias_bridge
5007_at	S000002978	mapped	alias_bridge
5008_at	S000002977	mapped	alias_bridge
5009_at	S000002976	mapped	alias_bridge
5010_at		unmapped	none
5011_at	S000002974	mapped	alias_bridge
5012_at	S000002973	mapped	alias_bridge
5013_at	S000002972	mapped	alias_bridge
5014_at	S000002971	mapped	alias_bridge
5015_at	S000002970	mapped	alias_bridge
5016_at	S000002969	mapped	alias_bridge
5017_at	S000003233	mapped	alias_bridge
5018_at	S000003233	mapped	alias_bridge
5019_at	S000003234	mapped	alias_bridge
5020_at	S000003235	mapped	alias_bridge
5021_at	S000003236	mapped	alias_bridge
5022_at	S000003237	mapped	alias_bridge
5023_at	S000003238	mapped	alias_bridge
5024_at	S000003006	mapped	alias_bridge
5025_at	S000003005	mapped	alias_bridge
5026_at	S000003004	mapped	alias_bridge
5027_at	S000003003	mapped	alias_bridge
5028_at		unmapped	none
5029_at	S000003001	mapped	alias_bridge
5030_at	S000003000	mapped	alias_bridge
5031_at	S000002999	mapped	alias_bridge
5032_at	S000002998	mapped	alias_bridge
5033_at	S000002997	mapped	alias_bridge
5034_at	S000002996	mapped	alias_bridge
5035_at	S000002995	mapped	alias_bridge
5036_at	S000002994	mapped	alias_bridge
5037_at	S000002993	mapped	alias_bridge
5038_at		unmapped	none
5039_at	S000002991	mapped	alias_bridge
5040_at	S000002990	mapped	alias_bridge
5041_at	S000002989	mapped	alias_bridge
5042_at	S000002988	mapped	alias_bridge
5043_at	S000002987	mapped	alias_bridge
5044_at	S000002986	mapped	alias_bridge
5045_at	S000002985	mapped	alias_bridge
5046_at	S000002984	mapped	alias_bridge
5047_at	S000003028	mapped	alias_bridge
5048_at	S000003027	mapped	alias_bridge
5049_at	S000003026	mapped	alias_bridge
5050_at	S000003025	mapped	alias_bridge
5051_at	S000003024	mapped	alias_bridge
5052_at	S000003023	mapped	alias_bridge
5053_at	S000003022	mapped	alias_bridge
5054_at	S000003021	mapped	alias_bridge
5055_at	S000003019	mapped	alias_bridge
5056_at	S000003019	mapped	alias_bridge
5057_at	S000003018	mapped	alias_bridge
5058_at	S000003017	mapped	alias_bridge
5059_at	S000003016	mapped	alias_bridge
5060_at	S000003015	mapped	alias_bridge
5061_at	S000003013	mapped	alias_bridge
5062_at	S000003013	mapped	alias_bridge
5063_at	S000003012	mapped	alias_bridge
5064_at	S000003011	mapped	alias_bridge
5065_at		unmapped	none
5066_at		unmapped	none
5067_at	S000003008	mapped	alias_bridge
5068_at	S000003007	mapped	alias_bridge
5069_at	S000003050	mapped	alias_bridge
5070_at	S000003049	mapped	alias_bridge
5071_at	S000003048	mapped	alias_bridge
5072_at	S000003047	mapped	alias_bridge
5073_at	S000003046	mapped	alias_bridge
5074_at	S000003045	mapped	alias_bridge
5075_i_at	S000003044	mapped	alias_bridge
5076_f_at	S000003044	mapped	alias_bridge
5077_at	S000003043	mapped	alias_bridge
5078_at		unmapped	none
5079_at	S000003041	mapped	alias_bridge
5080_at		unmapped	none
5081_at	S000003039	mapped	alias_bridge
5082_at	S000003038	mapped	alias_bridge
5083_at		unmapped	none
5084_at	S000003036	mapped	alias_bridge
5085_at	S000003035	mapped	alias_bridge
5086_at	S000003034	mapped	alias_bridge
5087_at	S000003033	mapped	alias_bridge
5088_at	S000003032	mapped	alias_bridge
5089_at	S000003031	mapped	alias_bridge
5090_at	S000003030	mapped	alias_bridge
5091_at	S000003029	mapped	alias_bridge
5092_at	S000003073	mapped	alias_bridge
5093_at	S000003072	mapped	alias_bridge
5094_at	S000003071	mapped	alias_bridge
5095_at		unmapped	none
5096_at	S000003069	mapped	alias_bridge
5097_at	S000003068	mapped	alias_bridge
5098_at	S000003067	mapped	alias_bridge
5099_at	S000003066	mapped	alias_bridge
5100_at	S000003065	mapped	alias_bridge
5101_at	S000003064	mapped	alias_bridge
5102_at	S000003063	mapped	alias_bridge
5103_at	S000003062	mapped	alias_bridge
5104_at	S000003061	mapped	alias_bridge
5105_at	S000003060	mapped	alias_bridge
5106_at	S000003059	mapped	alias_bridge
5107_at	S000003058	mapped	alias_bridge
5108_at	S000003057	mapped	alias_bridge
5109_at		unmapped	none
5110_at	S000003055	mapped	alias_bridge
5111_at	S000003054	mapped	alias_bridge
5112_at	S000003053	mapped	alias_bridge
5113_at	S000003052	mapped	alias_bridge
5114_at	S000003051	mapped	alias_bridge
5115_at	S000003095	mapped	alias_bridge
5116_at	S000003094	mapped	alias_bridge
5117_at	S000003093	mapped	alias_bridge
5118_at	S000003092	mapped	alias_bridge
5119_at	S000003091	mapped	alias_bridge
5120_at	S000003090	mapped	alias_bridge
5121_at	S000003089	mapped	alias_bridge
5122_at	S000003088	mapped	alias_bridge
5123_at	S000003087	mapped	alias_bridge
5124_at		unmapped	none
5125_at	S000003085	mapped	alias_bridge
5126_at	S000003084	mapped	alias_bridge
5127_at	S000003083	mapped	alias_bridge
5128_at	S000003082	mapped	alias_bridge
5129_at	S000003081	mapped	alias_bridge
5130_at	S000003080	mapped	alias_bridge
5131_at	S000003079	mapped	alias_bridge
5132_at	S000003078	mapped	alias_bridge
5133_at		unmapped	none
5134_at	S000003076	mapped	alias_bridge
5135_at	S000003075	mapped	alias_bridge
5136_at		unmapped	none
5137_at	S000003121	mapped	alias_bridge
5138_at	S000003119	mapped	alias_bridge
5139_at	S000003118	mapped	alias_bridge
5140_at		unmapped	none
5141_at	S000003116	mapped	alias_bridge
5142_i_at	S000003115	mapped	alias_bridge
5143_at	S000003114	mapped	alias_bridge
5144_at	S000003113	mapped	alias_bridge
5145_at	S000003112	mapped	alias_bridge
5146_at	S000003111	mapped	alias_bridge
5147_at	S000003110	mapped	alias_bridge
5148_at	S000003109	mapped	alias_bridge
5149_at	S000003108	mapped	alias_bridge
5150_at	S000003107	mapped	alias_bridge
5151_at	S000003106	mapped	alias_bridge
5152_at	S000003105	mapped	alias_bridge
5153_at	S000003104	mapped	alias_bridge
5154_at	S000003102	mapped	alias_bridge
5155_at	S000003101	mapped	alias_bridge
5156_at		unmapped	none
5157_at	S000003099	mapped	alias_bridge
5158_at	S000003098	mapped	alias_bridge
5159_at	S000003097	mapped	alias_bridge
5160_at	S000003096	mapped	alias_bridge
5161_at	S000003142	mapped	alias_bridge
5162_at	S000003141	mapped	alias_bridge
5163_at	S000003140	mapped	alias_bridge
5164_at	S000003139	mapped	alias_bridge
5165_at	S000003138	mapped	alias_bridge
5166_at	S000003137	mapped	alias_bridge
5167_at	S000003136	mapped	alias_bridge
5168_at	S000003135	mapped	alias_bridge
5169_at	S000003134	mapped	alias_bridge
5170_at		unmapped	none
5171_at	S000003132	mapped	alias_bridge
5172_at	S000003131	mapped	alias_bridge
5173_at	S000003130	mapped	alias_bridge
5174_at	S000003129	mapped	alias_bridge
5175_at	S000003128	mapped	alias_bridge
5176_at	S000003127	mapped	alias_bridge
5177_at	S000003126	mapped	alias_bridge
5178_at	S000003125	mapped	alias_bridge
5179_at	S000003124	mapped	alias_bridge
5180_at	S000003123	mapped	alias_bridge
5181_at	S000003122	mapped	alias_bridge
5182_at		unmapped	none
5183_at	S000003164	mapped	alias_bridge
5184_at	S000003163	mapped	alias_bridge
5185_at	S000003162	mapped	alias_bridge
5186_at		unmapped	none
5187_at	S000003160	mapped	alias_bridge
5188_at	S000003159	mapped	alias_bridge
5189_at	S000003158	mapped	alias_bridge
5190_i_at	S000001765	mapped	alias_bridge
5191_f_at	S000001765	mapped	alias_bridge
5192_at		unmapped	none
5193_at		unmapped	none
5194_at	S000003154	mapped	alias_bridge
5195_at	S000003153	mapped	alias_bridge
5196_at	S000003152	mapped	alias_bridge
5197_at		unmapped	none
5198_at		unmapped	none
5199_at	S000003149	mapped	alias_bridge
5200_at	S000003148	mapped	alias_bridge
5201_at	S000003147	mapped	alias_bridge
5202_at		unmapped	none
5203_at	S000003146	mapped	alias_bridge
5204_at	S000003144	mapped	alias_bridge
5205_at	S000003143	mapped	alias_bridge
5206_at	S000003187	mapped	alias_bridge
5207_at		unmapped	none
5208_at		unmapped	none
5209_at	S000003184	mapped	alias_bridge
5210_at	S000003183	mapped	alias_bridge
5211_at		unmapped	none
5212_at	S000003181	mapped	alias_bridge
5213_at	S000003180	mapped	alias_bridge
5214_at	S000003179	mapped	alias_bridge
5215_at	S000003178	mapped	alias_bridge
5216_at	S000003177	mapped	alias_bridge
5217_at	S000003176	mapped	alias_bridge
5218_at	S000003175	mapped	alias_bridge
5219_at	S000003174	mapped	alias_bridge
5220_at	S000003173	mapped	alias_bridge
5221_at		unmapped	none
5222_at	S000003171	mapped	alias_bridge
5223_at	S000003170	mapped	alias_bridge
5224_at	S000003169	mapped	alias_bridge
5225_at	S000003168	mapped	alias_bridge
5226_at		unmapped	none
5227_at	S000003166	mapped	alias_bridge
5228_at	S000003165	mapped	alias_bridge
5229_at		unmapped	none
5230_at	S000003207	mapped	alias_bridge
5231_at	S000003206	mapped	alias_bridge
5232_at	S000003205	mapped	alias_bridge
5233_at	S000003204	mapped	alias_bridge
5234_at	S000003203	mapped	alias_bridge
5235_at	S000003202	mapped	alias_bridge
5236_n_at	S000003201	mapped	alias_bridge
5237_at	S000003201	mapped	alias_bridge
5238_at	S000003200	mapped	alias_bridge
5239_at	S000003199	mapped	alias_bridge
5240_at	S000003198	mapped	alias_bridge
5241_at	S000003197	mapped	alias_bridge
5242_at	S000003196	mapped	alias_bridge
5243_at	S000003194	mapped	alias_bridge
5244_at	S000003195	mapped	alias_bridge
5245_at	S000003193	mapped	alias_bridge
5246_at	S000003192	mapped	alias_bridge
5247_at	S000003191	mapped	alias_bridge
5248_at	S000003190	mapped	alias_bridge
5249_at	S000003189	mapped	alias_bridge
5250_at	S000003188	mapped	alias_bridge
5251_f_at	S000001038	mapped	alias_bridge
5252_at	S000003228	mapped	alias_bridge
5253_g_at	S000003228	mapped	alias_bridge
5254_i_at	S000003227	mapped	alias_bridge
5255_s_at	S000003227	mapped	alias_bridge
5256_at	S000003226	mapped	alias_bridge
5257_at	S000003225	mapped	alias_bridge
5258_at	S000003224	mapped	alias_bridge
5259_at	S000003223	mapped	alias_bridge
5260_at	S000003222	mapped	alias_bridge
5261_at	S000003221	mapped	alias_bridge
5262_at	S000003220	mapped	alias_bridge
5263_at	S000003219	mapped	alias_bridge
5264_at	S000003218	mapped	alias_bridge
5265_at	S000003217	mapped	alias_bridge
5266_at	S000003216	mapped	alias_bridge
5267_at	S000003215	mapped	alias_bridge
5268_at	S000003214	mapped	alias_bridge
5269_at	S000003213	mapped	alias_bridge
5270_at	S000003212	mapped	alias_bridge
5271_at	S000003211	mapped	alias_bridge
5272_at	S000003210	mapped	alias_bridge
5273_at	S000003209	mapped	alias_bridge
5274_at		unmapped	none
5275_i_at		unmapped	none
5276_r_at		unmapped	none
5277_at		unmapped	none
5278_at		unmapped	none
5279_at		unmapped	none
5280_i_at		unmapped	none
5281_f_at		unmapped	none
5282_at		unmapped	none
5283_at		unmapped	none
5284_at	S000028547	mapped	alias_bridge
5285_at		unmapped	none
5286_at		unmapped	none
5287_at		unmapped	none
5288_at		unmapped	none
5289_at		unmapped	none
5290_at		unmapped	none
5291_at		unmapped	none
5292_at		unmapped	none
5293_g_at		unmapped	none
5294_at		unmapped	none
5295_f_at		unmapped	none
5296_i_at		unmapped	none
5297_at	S000003232	mapped	alias_bridge
5298_at	S000003231	mapped	alias_bridge
5299_at	S000001941	mapped	alias_bridge
5300_at	S000001942	mapped	alias_bridge
5301_at	S000001943	mapped	alias_bridge
5302_at	S000001944	mapped	alias_bridge
5303_at	S000001945	mapped	alias_bridge
5304_at	S000001946	mapped	alias_bridge
5305_at	S000001947	mapped	alias_bridge
5306_at	S000001948	mapped	alias_bridge
5307_at	S000001949	mapped	alias_bridge
5308_at		unmapped	none
5309_at		unmapped	none
5310_at	S000001952	mapped	alias_bridge
5311_at	S000001953	mapped	alias_bridge
5312_s_at	S000001852	mapped	alias_bridge
5313_s_at		unmapped	none
5314_at		unmapped	none
5315_at		unmapped	none
5316_at		unmapped	none
5317_s_at	S000001852	mapped	alias_bridge
5318_s_at	S000001863	mapped	alias_bridge
5319_at		unmapped	none
5320_at		unmapped	none
5321_at	S000001936	mapped	alias_bridge
5322_at	S000001921	mapped	alias_bridge
5323_at	S000001922	mapped	alias_bridge
5324_at	S000001923	mapped	alias_bridge
5325_at	S000001924	mapped	alias_bridge
5326_at	S000001925	mapped	alias_bridge
5327_at	S000001926	mapped	alias_bridge
5328_at	S000001927	mapped	alias_bridge
5329_s_at	S000002104	mapped	alias_bridge
5330_at	S000001928	mapped	alias_bridge
5331_at	S000006437	mapped	alias_bridge
5332_at	S000001929	mapped	alias_bridge
5333_at	S000001930	mapped	alias_bridge
5334_at	S000001931	mapped	alias_bridge
5335_at	S000001932	mapped	alias_bridge
5336_at	S000001933	mapped	alias_bridge
5337_at	S000001934	mapped	alias_bridge
5338_at	S000001935	mapped	alias_bridge
5339_at	S000001936	mapped	alias_bridge
5340_at	S000001937	mapped	alias_bridge
5341_at	S000001938	mapped	alias_bridge
5342_at	S000001939	mapped	alias_bridge
5343_at	S000001940	mapped	alias_bridge
5344_at	S000001898	mapped	alias_bridge
5345_at	S000001899	mapped	alias_bridge
5346_at	S000001900	mapped	alias_bridge
5347_at	S000001901	mapped	alias_bridge
5348_at	S000001902	mapped	alias_bridge
5349_at	S000001903	mapped	alias_bridge
5350_at	S000001904	mapped	alias_bridge
5351_at	S000001905	mapped	alias_bridge
5352_at	S000001906	mapped	alias_bridge
5353_at	S000001907	mapped	alias_bridge
5354_at	S000001908	mapped	alias_bridge
5355_at	S000001909	mapped	alias_bridge
5356_at	S000001910	mapped	alias_bridge
5357_at	S000001911	mapped	alias_bridge
5358_at	S000001912	mapped	alias_bridge
5359_at	S000001913	mapped	alias_bridge
5360_at	S000001914	mapped	alias_bridge
5361_at	S000001915	mapped	alias_bridge
5362_at		unmapped	none
5363_at	S000001917	mapped	alias_bridge
5364_at	S000001918	mapped	alias_bridge
5365_at	S000001919	mapped	alias_bridge
5366_s_at	S000002968	mapped	alias_bridge
5367_at	S000001876	mapped	alias_bridge
5368_at		unmapped	none
5369_at	S000001877	mapped	alias_bridge
5370_at	S000001878	mapped	alias_bridge
5371_at		unmapped	none
5372_at	S000001880	mapped	alias_bridge
5373_at	S000001881	mapped	alias_bridge
5374_at		unmapped	none
5375_at	S000001882	mapped	alias_bridge
5376_at	S000001883	mapped	alias_bridge
5377_at	S000001955	mapped	alias_bridge
5378_at	S000001884	mapped	alias_bridge
5379_at	S000001885	mapped	alias_bridge
5380_at	S000001886	mapped	alias_bridge
5381_at	S000001887	mapped	alias_bridge
5382_at	S000001887	mapped	alias_bridge
5383_at	S000001889	mapped	alias_bridge
5384_at	S000001890	mapped	alias_bridge
5385_at	S000001891	mapped	alias_bridge
5386_at	S000001894	mapped	alias_bridge
5387_at	S000001895	mapped	alias_bridge
5388_at	S000001897	mapped	alias_bridge
5389_at	S000001850	mapped	alias_bridge
5390_at	S000001853	mapped	alias_bridge
5391_at	S000001854	mapped	alias_bridge
5392_at	S000001855	mapped	alias_bridge
5393_at	S000001856	mapped	alias_bridge
5394_at	S000001857	mapped	alias_bridge
5395_at	S000001858	mapped	alias_bridge
5396_at	S000006436	mapped	alias_bridge
5397_at	S000001860	mapped	alias_bridge
5398_at	S000001861	mapped	alias_bridge
5399_at	S000001863	mapped	alias_bridge
5400_at	S000001864	mapped	alias_bridge
5401_at	S000001865	mapped	alias_bridge
5402_at	S000001866	mapped	alias_bridge
5403_at	S000001867	mapped	alias_bridge
5404_at	S000001868	mapped	alias_bridge
5405_at	S000001869	mapped	alias_bridge
5406_at	S000001870	mapped	alias_bridge
5407_at	S000001871	mapped	alias_bridge
5408_at	S000001872	mapped	alias_bridge
5409_at	S000001873	mapped	alias_bridge
5410_f_at	S000001874	mapped	alias_bridge
5411_at		unmapped	none
5412_at		unmapped	none
5413_at		unmapped	none
5414_i_at		unmapped	none
5415_r_at		unmapped	none
5416_at		unmapped	none
5417_at		unmapped	none
5418_at		unmapped	none
5419_at	S000000013	mapped	alias_bridge
5420_s_at		unmapped	none
5421_i_at		unmapped	none
5422_s_at		unmapped	none
5423_s_at	S000006009	mapped	alias_bridge
5424_at		unmapped	none
5425_at	S000001839	mapped	alias_bridge
5426_at	S000001840	mapped	alias_bridge
5427_at	S000001841	mapped	alias_bridge
5428_at	S000001842	mapped	alias_bridge
5429_at	S000001843	mapped	alias_bridge
5430_at	S000001844	mapped	alias_bridge
5431_at	S000001845	mapped	alias_bridge
5432_at	S000001846	mapped	alias_bridge
5433_at	S000001847	mapped	alias_bridge
5434_at	S000001848	mapped	alias_bridge
5435_at	S000001849	mapped	alias_bridge
5436_i_at		unmapped	none
5437_s_at		unmapped	none
5438_at		unmapped	none
5439_at		unmapped	none
5440_at		unmapped	none
5441_at		unmapped	none
5442_at		unmapped	none
5443_g_at		unmapped	none
5444_at		unmapped	none
5445_i_at		unmapped	none
5446_r_at		unmapped	none
5447_at		unmapped	none
5448_at		unmapped	none
5449_at		unmapped	none
5450_g_at		unmapped	none
5451_at		unmapped	none
5452_at		unmapped	none
5453_at		unmapped	none
5454_at		unmapped	none
5455_at		unmapped	none
5456_at		unmapped	none
5457_at		unmapped	none
5458_at		unmapped	none
5459_at		unmapped	none
5460_at		unmapped	none
5461_at		unmapped	none
5462_at		unmapped	none
5463_r_at		unmapped	none
5464_i_at		unmapped	none
5465_f_at		unmapped	none
5466_i_at		unmapped	none
5467_f_at		unmapped	none
5468_at		unmapped	none
5469_at		unmapped	none
5470_at		unmapped	none
5471_at		unmapped	none
5472_at		unmapped	none
5473_at		unmapped	none
5474_at		unmapped	none
5475_at		unmapped	none
5476_at		unmapped	none
5477_at		unmapped	none
5478_i_at		unmapped	none
5479_r_at		unmapped	none
5480_f_at		unmapped	none
5481_at		unmapped	none
5482_at		unmapped	none
5483_at		unmapped	none
5484_at		unmapped	none
5485_at		unmapped	none
5486_at		unmapped	none
5487_at		unmapped	none
5488_at		unmapped	none
5489_at		unmapped	none
5490_at		unmapped	none
5491_at		unmapped	none
5492_at		unmapped	none
5493_at		unmapped	none
5494_at		unmapped	none
5495_at		unmapped	none
5496_g_at		unmapped	none
5497_at	S000007590	mapped	alias_bridge
5498_at		unmapped	none
5499_at		unmapped	none
5500_at		unmapped	none
5501_at		unmapped	none
5502_at		unmapped	none
5503_at		unmapped	none
5504_at		unmapped	none
5505_at		unmapped	none
5506_s_at	S000000738	mapped	alias_bridge
5507_at		unmapped	none
5508_at		unmapped	none
5509_at		unmapped	none
5510_at		unmapped	none
5511_at		unmapped	none
5512_at		unmapped	none
5513_at		unmapped	none
5514_at		unmapped	none
5515_at		unmapped	none
5516_at		unmapped	none
5517_at		unmapped	none
5518_at		unmapped	none
5519_at		unmapped	none
5520_at	S000000974	mapped	alias_bridge
5521_at	S000000975	mapped	alias_bridge
5522_at	S000000976	mapped	alias_bridge
5523_at	S000000977	mapped	alias_bridge
5524_at	S000000978	mapped	alias_bridge
5525_at	S000000979	mapped	alias_bridge
