raw_protein1	raw_protein2	mapped_A	mapped_B	keep_edge	drop_reason	combined_score	coexpression	experimental	database
229533.A0A098CYV1	229533.I1RNP1	FGRAMPH1_01G00009	FGRAMPH1_01G18359	True		158	0	157	0
229533.A0A098CYV1	229533.A0A098DMP6	FGRAMPH1_01G00009	FGRAMPH1_01G15847	True		191	134	0	0
229533.A0A098CYV1	229533.Q4IR09	FGRAMPH1_01G00009		False	unmapped_B	194	85	0	0
229533.A0A098CYV1	229533.V6QUU6	FGRAMPH1_01G00009	FGRAMPH1_01G00811	True		158	0	157	0
229533.A0A098CYV1	229533.I1RRG1	FGRAMPH1_01G00009	FGRAMPH1_01G22905	True		214	64	0	0
229533.A0A098CYV1	229533.I1RJ82	FGRAMPH1_01G00009	FGRAMPH1_01G13971	True		570	285	0	324
229533.A0A098CYV1	229533.A0A1C3YKR7	FGRAMPH1_01G00009	FGRAMPH1_01G23287	True		215	213	0	0
229533.A0A098CYV1	229533.I1RFF8	FGRAMPH1_01G00009	FGRAMPH1_01G05839	True		331	280	0	0
229533.A0A098CYV1	229533.A0A1C3YK11	FGRAMPH1_01G00009	FGRAMPH1_01G19763	True		223	0	0	0
229533.A0A098CYV1	229533.I1S4S4	FGRAMPH1_01G00009	FGRAMPH1_01G02137	True		156	0	0	0
229533.A0A098CYV1	229533.I1R991	FGRAMPH1_01G00009	FGRAMPH1_01G00087	True		162	0	157	0
229533.A0A098CYV1	229533.I1RSB7	FGRAMPH1_01G00009	FGRAMPH1_01G23781	True		361	172	0	0
229533.A0A098CYV1	229533.I1RNE7	FGRAMPH1_01G00009	FGRAMPH1_01G18123	True		166	135	0	0
229533.A0A098CYV1	229533.I1RLA2	FGRAMPH1_01G00009	FGRAMPH1_01G15891	True		166	105	0	0
229533.A0A098CYV1	229533.A0A098DZS4	FGRAMPH1_01G00009	FGRAMPH1_01G16841	True		191	123	0	0
229533.A0A098CYV1	229533.I1RBS4	FGRAMPH1_01G00009	FGRAMPH1_01G02545	True		325	0	324	0
229533.A0A098CYV1	229533.I1RSJ2	FGRAMPH1_01G00009	FGRAMPH1_01G23989	True		219	0	0	0
229533.A0A098CYV1	229533.I1RAE1	FGRAMPH1_01G00009	FGRAMPH1_01G01203	True		152	0	0	0
229533.A0A098CYV1	229533.I1S048	FGRAMPH1_01G00009	FGRAMPH1_01G07197	True		161	99	0	0
229533.A0A098CYV1	229533.I1RDJ4	FGRAMPH1_01G00009	FGRAMPH1_01G04121	True		332	332	0	0
229533.A0A098CYV1	229533.I1S267	FGRAMPH1_01G00009	FGRAMPH1_01G20635	True		203	129	0	0
229533.A0A098CYV1	229533.I1RXB6	FGRAMPH1_01G00009	FGRAMPH1_01G28217	True		532	0	0	0
229533.A0A098CYV1	229533.I1S5J9	FGRAMPH1_01G00009	FGRAMPH1_01G05663	True		191	134	0	0
229533.A0A098CYV1	229533.A0A0E0RS08	FGRAMPH1_01G00009	FGRAMPH1_01G04453	True		331	280	0	0
229533.A0A098CYV1	229533.I1RVI7	FGRAMPH1_01G00009	FGRAMPH1_01G09511	True		154	46	0	0
229533.A0A098CYV1	229533.A0A1C3YKR5	FGRAMPH1_01G00009	FGRAMPH1_01G20865	True		179	57	0	0
229533.A0A098CYV1	229533.I1RL99	FGRAMPH1_01G00009	FGRAMPH1_01G15881	True		310	94	0	270
229533.A0A098CYV1	229533.I1RVK2	FGRAMPH1_01G00009	FGRAMPH1_01G09555	True		162	145	0	0
229533.A0A098CYV1	229533.I1S8H9	FGRAMPH1_01G00009	FGRAMPH1_01G24949	True		191	134	0	0
229533.A0A098CYV1	229533.V6RPN0	FGRAMPH1_01G00009	FGRAMPH1_01G27225	True		318	0	0	296
229533.A0A098CYV1	229533.A0A1C3YIK4	FGRAMPH1_01G00009	FGRAMPH1_01G04965	True		158	51	0	0
229533.A0A098CYV1	229533.I1RQ01	FGRAMPH1_01G00009	FGRAMPH1_01G19563	True		207	207	0	0
229533.A0A098CYV1	229533.A0A098DQJ3	FGRAMPH1_01G00009	FGRAMPH1_01G27359	True		310	94	0	270
229533.A0A098CYV1	229533.V6RR76	FGRAMPH1_01G00009	FGRAMPH1_01G11011	True		158	0	157	0
229533.A0A098CYV1	229533.A0A1C3YHZ2	FGRAMPH1_01G00009	FGRAMPH1_01G00465	True		158	0	157	0
229533.A0A098CYV1	229533.I1S0A0	FGRAMPH1_01G00009	FGRAMPH1_01G07337	True		271	0	0	0
229533.A0A098CYV1	229533.I1RJT5	FGRAMPH1_01G00009	FGRAMPH1_01G14529	True		161	0	0	0
229533.A0A098CYV1	229533.I1RAM7	FGRAMPH1_01G00009	FGRAMPH1_01G01423	True		162	0	0	0
229533.A0A098CYV1	229533.I1RYI6	FGRAMPH1_01G00009	FGRAMPH1_01G27093	True		315	282	0	0
229533.A0A098CYV1	229533.I1RRX0	FGRAMPH1_01G00009	FGRAMPH1_01G23373	True		296	0	0	0
229533.A0A098CYV1	229533.A0A1C3YKA4	FGRAMPH1_01G00009	FGRAMPH1_01G20841	True		508	130	150	310
229533.A0A098CYV1	229533.I1RM91	FGRAMPH1_01G00009	FGRAMPH1_01G17033	True		317	104	0	270
229533.A0A098CYV1	229533.I1RJF2	FGRAMPH1_01G00009	FGRAMPH1_01G14147	True		150	78	0	0
229533.A0A098CYV1	229533.I1RX92	FGRAMPH1_01G00009	FGRAMPH1_01G11251	True		162	145	0	0
229533.A0A098CYV1	229533.I1R9P0	FGRAMPH1_01G00009	FGRAMPH1_01G00523	True		156	149	0	0
229533.A0A098CYV1	229533.A0A1C3YKB0	FGRAMPH1_01G00009	FGRAMPH1_01G20613	True		271	0	0	0
