raw_id	mapped_gene_id	mapping_status	mapping_method	mapping_evidence
ENSP00000341082	ENSG00000242485	mapped	alias_bridge	STRING aliases bridge
ENSP00000341083	ENSG00000159899	mapped	alias_bridge	STRING aliases bridge
ENSP00000341094	ENSG00000196866	mapped	alias_bridge	STRING aliases bridge
ENSP00000341108	ENSG00000188816	mapped	alias_bridge	STRING aliases bridge
ENSP00000341117	ENSG00000139410	mapped	alias_bridge	STRING aliases bridge
ENSP00000341141	ENSG00000088827	mapped	alias_bridge	STRING aliases bridge
ENSP00000341159	ENSG00000188452	mapped	alias_bridge	STRING aliases bridge
ENSP00000341165	ENSG00000197128	mapped	alias_bridge	STRING aliases bridge
ENSP00000341170	ENSG00000105894	mapped	alias_bridge	STRING aliases bridge
ENSP00000341171	ENSG00000132613	mapped	alias_bridge	STRING aliases bridge
ENSP00000341178	ENSG00000188277	mapped	alias_bridge	STRING aliases bridge
ENSP00000341189	ENSG00000169398	mapped	alias_bridge	STRING aliases bridge
ENSP00000341198	ENSG00000067141	mapped	alias_bridge	STRING aliases bridge
ENSP00000341206	ENSG00000140835	mapped	alias_bridge	STRING aliases bridge
ENSP00000341208	ENSG00000126561	mapped	alias_bridge	STRING aliases bridge
ENSP00000341213	ENSG00000101084	mapped	alias_bridge	STRING aliases bridge
ENSP00000341214	ENSG00000187475	mapped	alias_bridge	STRING aliases bridge
ENSP00000341236	ENSG00000197472	mapped	alias_bridge	STRING aliases bridge
ENSP00000341243	ENSG00000124232	mapped	alias_bridge	STRING aliases bridge
ENSP00000341247	ENSG00000189369	mapped	alias_bridge	STRING aliases bridge
ENSP00000341268	ENSG00000102871	mapped	alias_bridge	STRING aliases bridge
ENSP00000341280	ENSG00000008083	mapped	alias_bridge	STRING aliases bridge
ENSP00000341289	ENSG00000188229	mapped	alias_bridge	STRING aliases bridge
ENSP00000341292		unmapped	none	no evidence found
ENSP00000341324	ENSG00000151304	mapped	alias_bridge	STRING aliases bridge
ENSP00000341342	ENSG00000172578	mapped	alias_bridge	STRING aliases bridge
ENSP00000341346	ENSG00000167858	mapped	alias_bridge	STRING aliases bridge
ENSP00000341351	ENSG00000139990	mapped	alias_bridge	STRING aliases bridge
ENSP00000341361	ENSG00000082996	mapped	alias_bridge	STRING aliases bridge
ENSP00000341364	ENSG00000089063	mapped	alias_bridge	STRING aliases bridge
ENSP00000341382	ENSG00000113810	mapped	alias_bridge	STRING aliases bridge
ENSP00000341412	ENSG00000188771	mapped	alias_bridge	STRING aliases bridge
ENSP00000341422	ENSG00000178467	mapped	alias_bridge	STRING aliases bridge
ENSP00000341442	ENSG00000188817	mapped	alias_bridge	STRING aliases bridge
ENSP00000341483	ENSG00000031823	mapped	alias_bridge	STRING aliases bridge
ENSP00000341489	ENSG00000105137	mapped	alias_bridge	STRING aliases bridge
ENSP00000341490	ENSG00000100593	mapped	alias_bridge	STRING aliases bridge
ENSP00000341524	ENSG00000125354	mapped	alias_bridge	STRING aliases bridge
ENSP00000341528		ambiguous	alias_bridge	multiple matches: ENSG00000170631;ENSG00000196378
ENSP00000341539	ENSG00000179152	mapped	alias_bridge	STRING aliases bridge
ENSP00000341550	ENSG00000188467	mapped	alias_bridge	STRING aliases bridge
ENSP00000341551	ENSG00000141646	mapped	alias_bridge	STRING aliases bridge
ENSP00000341562	ENSG00000135454	mapped	alias_bridge	STRING aliases bridge
ENSP00000341564	ENSG00000188582	mapped	alias_bridge	STRING aliases bridge
ENSP00000341565	ENSG00000189057	mapped	alias_bridge	STRING aliases bridge
ENSP00000341581	ENSG00000187747	mapped	alias_bridge	STRING aliases bridge
ENSP00000341610	ENSG00000166920	mapped	alias_bridge	STRING aliases bridge
ENSP00000341625	ENSG00000166347	mapped	alias_bridge	STRING aliases bridge
ENSP00000341637	ENSG00000188211	mapped	alias_bridge	STRING aliases bridge
ENSP00000341657	ENSG00000151500	mapped	alias_bridge	STRING aliases bridge
ENSP00000341662	ENSG00000187546	mapped	alias_bridge	STRING aliases bridge
ENSP00000341677	ENSG00000170777	mapped	alias_bridge	STRING aliases bridge
ENSP00000341680	ENSG00000047579	mapped	alias_bridge	STRING aliases bridge
ENSP00000341684	ENSG00000149548	mapped	alias_bridge	STRING aliases bridge
ENSP00000341743	ENSG00000143420	mapped	alias_bridge	STRING aliases bridge
ENSP00000341762	ENSG00000188334	mapped	alias_bridge	STRING aliases bridge
ENSP00000341765	ENSG00000144962	mapped	alias_bridge	STRING aliases bridge
ENSP00000341779	ENSG00000186298	mapped	alias_bridge	STRING aliases bridge
ENSP00000341785	ENSG00000159346	mapped	alias_bridge	STRING aliases bridge
ENSP00000341787	ENSG00000168903	mapped	alias_bridge	STRING aliases bridge
ENSP00000341803	ENSG00000188396	mapped	alias_bridge	STRING aliases bridge
ENSP00000341805	ENSG00000130024	mapped	alias_bridge	STRING aliases bridge
ENSP00000341815		ambiguous	alias_bridge	multiple matches: ENSG00000170035;ENSG00000203883;ENSG00000196700
ENSP00000341819	ENSG00000188730	mapped	alias_bridge	STRING aliases bridge
ENSP00000341821	ENSG00000187474	mapped	alias_bridge	STRING aliases bridge
ENSP00000341826	ENSG00000135486	mapped	alias_bridge	STRING aliases bridge
ENSP00000341838	ENSG00000129991	mapped	alias_bridge	STRING aliases bridge
ENSP00000341843	ENSG00000010030	mapped	alias_bridge	STRING aliases bridge
ENSP00000341874	ENSG00000101782	mapped	alias_bridge	STRING aliases bridge
ENSP00000341885	ENSG00000140988	mapped	alias_bridge	STRING aliases bridge
ENSP00000341905	ENSG00000105122	mapped	alias_bridge	STRING aliases bridge
ENSP00000341911	ENSG00000099864	mapped	alias_bridge	STRING aliases bridge
ENSP00000341914	ENSG00000244694	mapped	alias_bridge	STRING aliases bridge
ENSP00000341940	ENSG00000182533	mapped	alias_bridge	STRING aliases bridge
ENSP00000341942	ENSG00000187527	mapped	alias_bridge	STRING aliases bridge
ENSP00000341944	ENSG00000188993	mapped	alias_bridge	STRING aliases bridge
ENSP00000341947	ENSG00000189308	mapped	alias_bridge	STRING aliases bridge
ENSP00000341957	ENSG00000143514	mapped	alias_bridge	STRING aliases bridge
ENSP00000341961	ENSG00000187559	mapped	alias_bridge	STRING aliases bridge
ENSP00000341963		ambiguous	alias_bridge	multiple matches: ENSG00000197312;ENSG00000215695
ENSP00000341988	ENSG00000214929	mapped	alias_bridge	STRING aliases bridge
ENSP00000341992	ENSG00000187556	mapped	alias_bridge	STRING aliases bridge
ENSP00000342002		ambiguous	alias_bridge	multiple matches: ENSG00000081665;ENSG00000184635;ENSG00000213988
ENSP00000342007	ENSG00000140505	mapped	alias_bridge	STRING aliases bridge
ENSP00000342012	ENSG00000161249	mapped	alias_bridge	STRING aliases bridge
ENSP00000342015		ambiguous	alias_bridge	multiple matches: ENSG00000105963;ENSG00000240230
ENSP00000342019	ENSG00000136870	mapped	alias_bridge	STRING aliases bridge
ENSP00000342023	ENSG00000145868	mapped	alias_bridge	STRING aliases bridge
ENSP00000342026	ENSG00000117592	mapped	alias_bridge	STRING aliases bridge
ENSP00000342056	ENSG00000062485	mapped	alias_bridge	STRING aliases bridge
ENSP00000342082	ENSG00000124107	mapped	alias_bridge	STRING aliases bridge
ENSP00000342097	ENSG00000122136	mapped	alias_bridge	STRING aliases bridge
ENSP00000342098	ENSG00000166145	mapped	alias_bridge	STRING aliases bridge
ENSP00000342105	ENSG00000127334	mapped	alias_bridge	STRING aliases bridge
ENSP00000342109	ENSG00000165953	mapped	alias_bridge	STRING aliases bridge
ENSP00000342114	ENSG00000105371	mapped	alias_bridge	STRING aliases bridge
ENSP00000342118	ENSG00000143512	mapped	alias_bridge	STRING aliases bridge
ENSP00000342136	ENSG00000107175	mapped	alias_bridge	STRING aliases bridge
ENSP00000342137	ENSG00000188505	mapped	alias_bridge	STRING aliases bridge
ENSP00000342143	ENSG00000174827	mapped	alias_bridge	STRING aliases bridge
ENSP00000342144	ENSG00000173040	mapped	alias_bridge	STRING aliases bridge
ENSP00000342148	ENSG00000215717	mapped	alias_bridge	STRING aliases bridge
ENSP00000342156		unmapped	none	no evidence found
ENSP00000342162	ENSG00000188051	mapped	alias_bridge	STRING aliases bridge
ENSP00000342169	ENSG00000151575	mapped	alias_bridge	STRING aliases bridge
ENSP00000342188	ENSG00000188306	mapped	alias_bridge	STRING aliases bridge
ENSP00000342197	ENSG00000113303	mapped	alias_bridge	STRING aliases bridge
ENSP00000342215		ambiguous	alias_bridge	multiple matches: ENSG00000189013;ENSG00000125498;ENSG00000243772
ENSP00000342216	ENSG00000154258	mapped	alias_bridge	STRING aliases bridge
