species_key	comparison_level	focal_taxid	focal_scientific_name	matched_taxid	matched_scientific_name	matched_phylum	matched_class	matched_order	matched_family	matched_genus
scerevisiae	phylum	4932	Saccharomyces cerevisiae	2070412	Rutstroemia sp. NJR-2017a WRK4	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Rutstroemiaceae	g__Rutstroemia
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1220924	Cyphellophora europaea CBS 101466	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophora
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1408157	Coniochaeta ligniaria NRRL 30616	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1460663	Paraphaeosphaeria sporulosa	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Paraphaeosphaeria
scerevisiae	phylum	4932	Saccharomyces cerevisiae	323545	Xylaria multiplex	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Xylaria
scerevisiae	phylum	4932	Saccharomyces cerevisiae	546991	Blumeria graminis f. sp. hordei (strain DH14)	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Blumeria
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1250544	Sphaerosporella brunnea	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Sphaerosporella
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1229662	Pestalotiopsis fici (strain W106-1 / CGMCC3.15140)	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Sporocadaceae	g__Pestalotiopsis
scerevisiae	phylum	4932	Saccharomyces cerevisiae	765868	Stagonospora sp. SRC1lsM3a	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Massarinaceae	g__Stagonospora
scerevisiae	phylum	4932	Saccharomyces cerevisiae	56408	Hanseniaspora osmophila	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycodaceae	g__Hanseniaspora
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1344418	Ascoidea rubescens DSM 1968	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Ascoideaceae	g__Ascoidea
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1283841	Stachybotrys chlorohalonata (strain IBT 40285)	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys
scerevisiae	phylum	4932	Saccharomyces cerevisiae	515849	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383)	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Podosporaceae	g__Podospora
scerevisiae	phylum	4932	Saccharomyces cerevisiae	2082308	Sphaceloma murrayae	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Elsinoaceae	g__Sphaceloma
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1507870	Rachicladosporium antarcticum	p__Ascomycota	c__Dothideomycetes	o__Cladosporiales	f__Cladosporiaceae	g__Cryoendolithus
scerevisiae	phylum	4932	Saccharomyces cerevisiae	503106	Marssonina coronariae	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Marssonina
scerevisiae	phylum	4932	Saccharomyces cerevisiae	1141098	Pseudomassariella vexata	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Pseudomassariaceae	g__Pseudomassariella
scerevisiae	phylum	4932	Saccharomyces cerevisiae	2025994	Coniella lustricola	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Schizoparmaceae	g__Coniella
scerevisiae	class	4932	Saccharomyces cerevisiae	1064592	Naumovozyma castellii (strain ATCC 76901 / BCRC 22586 / CBS 4309 / NBRC 1992 / NRRL Y-12630)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Naumovozyma
scerevisiae	class	4932	Saccharomyces cerevisiae	1071380	Tetrapisispora blattae (strain ATCC 34711 / CBS 6284 / DSM 70876 / NBRC 10599 / NRRL Y-10934 / UCD 77-7)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Tetrapisispora
scerevisiae	class	4932	Saccharomyces cerevisiae	1071382	Kazachstania africana (strain ATCC 22294 / BCRC 22015 / CBS 2517 / CECT 1963 / NBRC 1671 / NRRL Y-8276)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kazachstania
scerevisiae	class	4932	Saccharomyces cerevisiae	1076872	Torulaspora delbrueckii (strain ATCC 10662 / CBS 1146 / NBRC 0425 / NCYC 2629 / NRRL Y-866)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Torulaspora
scerevisiae	class	4932	Saccharomyces cerevisiae	1206466	Wickerhamomyces ciferrii (strain ATCC 14091 / BCRC 22168 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031 F-60-10)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	284590	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces
scerevisiae	class	4932	Saccharomyces cerevisiae	284592	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Debaryomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	284593	Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Nakaseomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	294746	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Meyerozyma
scerevisiae	class	4932	Saccharomyces cerevisiae	306902	Clavispora lusitaniae (strain ATCC 42720)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Metschnikowiaceae	g__Clavispora
scerevisiae	class	4932	Saccharomyces cerevisiae	322104	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Scheffersomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	379508	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Lodderomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	436907	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Vanderwaltozyma
scerevisiae	class	4932	Saccharomyces cerevisiae	559295	Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Lachancea
scerevisiae	class	4932	Saccharomyces cerevisiae	559304	Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Millerozyma
scerevisiae	class	4932	Saccharomyces cerevisiae	559307	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Zygosaccharomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	619300	Spathaspora passalidarum (strain NRRL Y-27907 / 11-Y1)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Spathaspora
scerevisiae	class	4932	Saccharomyces cerevisiae	644223	Komagataella phaffii (strain GS115 / ATCC 20864)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Komagataella
scerevisiae	class	4932	Saccharomyces cerevisiae	931890	Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Eremothecium
scerevisiae	class	4932	Saccharomyces cerevisiae	237561	Candida albicans (strain SC5314 / ATCC MYA-2876)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Candida
scerevisiae	class	4932	Saccharomyces cerevisiae	284591	Yarrowia lipolytica (strain CLIB 122 / E 150)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Yarrowia
scerevisiae	class	4932	Saccharomyces cerevisiae	284811	Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Eremothecium
scerevisiae	class	4932	Saccharomyces cerevisiae	559292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Saccharomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	13370	Brettanomyces naardenensis	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Brettanomyces
scerevisiae	class	4932	Saccharomyces cerevisiae	56408	Hanseniaspora osmophila	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycodaceae	g__Hanseniaspora
scerevisiae	class	4932	Saccharomyces cerevisiae	1344418	Ascoidea rubescens DSM 1968	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Ascoideaceae	g__Ascoidea
scerevisiae	order	4932	Saccharomyces cerevisiae	1064592	Naumovozyma castellii (strain ATCC 76901 / BCRC 22586 / CBS 4309 / NBRC 1992 / NRRL Y-12630)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Naumovozyma
scerevisiae	order	4932	Saccharomyces cerevisiae	1071380	Tetrapisispora blattae (strain ATCC 34711 / CBS 6284 / DSM 70876 / NBRC 10599 / NRRL Y-10934 / UCD 77-7)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Tetrapisispora
scerevisiae	order	4932	Saccharomyces cerevisiae	1071382	Kazachstania africana (strain ATCC 22294 / BCRC 22015 / CBS 2517 / CECT 1963 / NBRC 1671 / NRRL Y-8276)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kazachstania
scerevisiae	order	4932	Saccharomyces cerevisiae	1076872	Torulaspora delbrueckii (strain ATCC 10662 / CBS 1146 / NBRC 0425 / NCYC 2629 / NRRL Y-866)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Torulaspora
scerevisiae	order	4932	Saccharomyces cerevisiae	1206466	Wickerhamomyces ciferrii (strain ATCC 14091 / BCRC 22168 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031 F-60-10)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	284590	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces
scerevisiae	order	4932	Saccharomyces cerevisiae	284592	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Debaryomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	284593	Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Nakaseomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	294746	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Meyerozyma
scerevisiae	order	4932	Saccharomyces cerevisiae	306902	Clavispora lusitaniae (strain ATCC 42720)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Metschnikowiaceae	g__Clavispora
scerevisiae	order	4932	Saccharomyces cerevisiae	322104	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Scheffersomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	379508	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Lodderomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	436907	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Vanderwaltozyma
scerevisiae	order	4932	Saccharomyces cerevisiae	559295	Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Lachancea
scerevisiae	order	4932	Saccharomyces cerevisiae	559304	Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Millerozyma
scerevisiae	order	4932	Saccharomyces cerevisiae	559307	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Zygosaccharomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	619300	Spathaspora passalidarum (strain NRRL Y-27907 / 11-Y1)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Spathaspora
scerevisiae	order	4932	Saccharomyces cerevisiae	644223	Komagataella phaffii (strain GS115 / ATCC 20864)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Komagataella
scerevisiae	order	4932	Saccharomyces cerevisiae	931890	Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Eremothecium
scerevisiae	order	4932	Saccharomyces cerevisiae	237561	Candida albicans (strain SC5314 / ATCC MYA-2876)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Candida
scerevisiae	order	4932	Saccharomyces cerevisiae	284591	Yarrowia lipolytica (strain CLIB 122 / E 150)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Yarrowia
scerevisiae	order	4932	Saccharomyces cerevisiae	284811	Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Eremothecium
scerevisiae	order	4932	Saccharomyces cerevisiae	559292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Saccharomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	13370	Brettanomyces naardenensis	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Brettanomyces
scerevisiae	order	4932	Saccharomyces cerevisiae	56408	Hanseniaspora osmophila	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycodaceae	g__Hanseniaspora
scerevisiae	order	4932	Saccharomyces cerevisiae	1344418	Ascoidea rubescens DSM 1968	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Ascoideaceae	g__Ascoidea
scerevisiae	family	4932	Saccharomyces cerevisiae	1064592	Naumovozyma castellii (strain ATCC 76901 / BCRC 22586 / CBS 4309 / NBRC 1992 / NRRL Y-12630)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Naumovozyma
scerevisiae	family	4932	Saccharomyces cerevisiae	1071380	Tetrapisispora blattae (strain ATCC 34711 / CBS 6284 / DSM 70876 / NBRC 10599 / NRRL Y-10934 / UCD 77-7)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Tetrapisispora
scerevisiae	family	4932	Saccharomyces cerevisiae	1071382	Kazachstania africana (strain ATCC 22294 / BCRC 22015 / CBS 2517 / CECT 1963 / NBRC 1671 / NRRL Y-8276)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kazachstania
scerevisiae	family	4932	Saccharomyces cerevisiae	1076872	Torulaspora delbrueckii (strain ATCC 10662 / CBS 1146 / NBRC 0425 / NCYC 2629 / NRRL Y-866)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Torulaspora
scerevisiae	family	4932	Saccharomyces cerevisiae	284590	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces
scerevisiae	family	4932	Saccharomyces cerevisiae	284593	Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Nakaseomyces
scerevisiae	family	4932	Saccharomyces cerevisiae	436907	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Vanderwaltozyma
scerevisiae	family	4932	Saccharomyces cerevisiae	559295	Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Lachancea
scerevisiae	family	4932	Saccharomyces cerevisiae	559307	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Zygosaccharomyces
scerevisiae	family	4932	Saccharomyces cerevisiae	931890	Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Eremothecium
scerevisiae	family	4932	Saccharomyces cerevisiae	284811	Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Eremothecium
scerevisiae	family	4932	Saccharomyces cerevisiae	559292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Saccharomyces
scerevisiae	genus	4932	Saccharomyces cerevisiae	559292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Saccharomyces
celegans	phylum	6239	Caenorhabditis elegans	135651	Caenorhabditis brenneri	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	phylum	6239	Caenorhabditis elegans	31234	Caenorhabditis remanei	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	phylum	6239	Caenorhabditis elegans	6279	Brugia malayi	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Brugia
celegans	phylum	6239	Caenorhabditis elegans	6293	Wuchereria bancrofti	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Wuchereria
celegans	phylum	6239	Caenorhabditis elegans	6334	Trichinella spiralis	p__Nematoda	c__Enoplea	o__Trichinellida	f__Trichinellidae	g__Trichinella
celegans	phylum	6239	Caenorhabditis elegans	7209	Loa loa	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Loa
celegans	phylum	6239	Caenorhabditis elegans	281687	Caenorhabditis japonica	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	phylum	6239	Caenorhabditis elegans	54126	Pristionchus pacificus	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Neodiplogasteridae	g__Pristionchus
celegans	phylum	6239	Caenorhabditis elegans	6238	Caenorhabditis briggsae	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	phylum	6239	Caenorhabditis elegans	6239	Caenorhabditis elegans	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	class	6239	Caenorhabditis elegans	135651	Caenorhabditis brenneri	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	class	6239	Caenorhabditis elegans	31234	Caenorhabditis remanei	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	class	6239	Caenorhabditis elegans	6279	Brugia malayi	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Brugia
celegans	class	6239	Caenorhabditis elegans	6293	Wuchereria bancrofti	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Wuchereria
celegans	class	6239	Caenorhabditis elegans	7209	Loa loa	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Loa
celegans	class	6239	Caenorhabditis elegans	281687	Caenorhabditis japonica	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	class	6239	Caenorhabditis elegans	54126	Pristionchus pacificus	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Neodiplogasteridae	g__Pristionchus
celegans	class	6239	Caenorhabditis elegans	6238	Caenorhabditis briggsae	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	class	6239	Caenorhabditis elegans	6239	Caenorhabditis elegans	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	order	6239	Caenorhabditis elegans	135651	Caenorhabditis brenneri	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	order	6239	Caenorhabditis elegans	31234	Caenorhabditis remanei	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	order	6239	Caenorhabditis elegans	6279	Brugia malayi	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Brugia
celegans	order	6239	Caenorhabditis elegans	6293	Wuchereria bancrofti	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Wuchereria
celegans	order	6239	Caenorhabditis elegans	7209	Loa loa	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Onchocercidae	g__Loa
celegans	order	6239	Caenorhabditis elegans	281687	Caenorhabditis japonica	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	order	6239	Caenorhabditis elegans	54126	Pristionchus pacificus	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Neodiplogasteridae	g__Pristionchus
celegans	order	6239	Caenorhabditis elegans	6238	Caenorhabditis briggsae	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	order	6239	Caenorhabditis elegans	6239	Caenorhabditis elegans	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	family	6239	Caenorhabditis elegans	135651	Caenorhabditis brenneri	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	family	6239	Caenorhabditis elegans	31234	Caenorhabditis remanei	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	family	6239	Caenorhabditis elegans	281687	Caenorhabditis japonica	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	family	6239	Caenorhabditis elegans	6238	Caenorhabditis briggsae	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	family	6239	Caenorhabditis elegans	6239	Caenorhabditis elegans	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	genus	6239	Caenorhabditis elegans	135651	Caenorhabditis brenneri	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	genus	6239	Caenorhabditis elegans	31234	Caenorhabditis remanei	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	genus	6239	Caenorhabditis elegans	281687	Caenorhabditis japonica	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	genus	6239	Caenorhabditis elegans	6238	Caenorhabditis briggsae	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
celegans	genus	6239	Caenorhabditis elegans	6239	Caenorhabditis elegans	p__Nematoda	c__Chromadorea	o__Rhabditida	f__Rhabditidae	g__Caenorhabditis
melanogaster	phylum	7227	Drosophila melanogaster	104421	Camponotus floridanus	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Camponotus
melanogaster	phylum	7227	Drosophila melanogaster	103372	Acromyrmex echinatior	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Acromyrmex
melanogaster	phylum	7227	Drosophila melanogaster	278856	Danaus plexippus plexippus	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Nymphalidae	g__Danaus
melanogaster	phylum	7227	Drosophila melanogaster	610380	Harpegnathos saltator	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Harpegnathos
