raw_id	raw_id_type	mapped_graph_gene_id	mapped_canonical_gene_id	mapping_status	mapping_rule
FGRAMPH1_01G16711	ph1_gene_id	FGRAMPH1_01G16711	fgraminearum::FGRAMPH1_01G16711	resolved	exact_mainline_graph_id
FGRAMPH1_01G16717	ph1_gene_id	FGRAMPH1_01G16717	fgraminearum::FGRAMPH1_01G16717	resolved	exact_mainline_graph_id
FGRAMPH1_01G16733	ph1_gene_id	FGRAMPH1_01G16733	fgraminearum::FGRAMPH1_01G16733	resolved	exact_mainline_graph_id
FGRAMPH1_01G16761	ph1_gene_id	FGRAMPH1_01G16761	fgraminearum::FGRAMPH1_01G16761	resolved	exact_mainline_graph_id
FGRAMPH1_01G16765	ph1_gene_id	FGRAMPH1_01G16765	fgraminearum::FGRAMPH1_01G16765	resolved	exact_mainline_graph_id
FGRAMPH1_01G16767	ph1_gene_id	FGRAMPH1_01G16767	fgraminearum::FGRAMPH1_01G16767	resolved	exact_mainline_graph_id
FGRAMPH1_01G16769	ph1_gene_id	FGRAMPH1_01G16769	fgraminearum::FGRAMPH1_01G16769	resolved	exact_mainline_graph_id
FGRAMPH1_01G16771	ph1_gene_id	FGRAMPH1_01G16771	fgraminearum::FGRAMPH1_01G16771	resolved	exact_mainline_graph_id
FGRAMPH1_01G16777	ph1_gene_id	FGRAMPH1_01G16777	fgraminearum::FGRAMPH1_01G16777	resolved	exact_mainline_graph_id
FGRAMPH1_01G16781	ph1_gene_id	FGRAMPH1_01G16781	fgraminearum::FGRAMPH1_01G16781	resolved	exact_mainline_graph_id
FGRAMPH1_01G16789	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G16791	ph1_gene_id	FGRAMPH1_01G16791	fgraminearum::FGRAMPH1_01G16791	resolved	exact_mainline_graph_id
FGRAMPH1_01G16793	ph1_gene_id	FGRAMPH1_01G16793	fgraminearum::FGRAMPH1_01G16793	resolved	exact_mainline_graph_id
FGRAMPH1_01G16797	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G16807	ph1_gene_id	FGRAMPH1_01G16807	fgraminearum::FGRAMPH1_01G16807	resolved	exact_mainline_graph_id
FGRAMPH1_01G16809	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G16815	ph1_gene_id	FGRAMPH1_01G16815	fgraminearum::FGRAMPH1_01G16815	resolved	exact_mainline_graph_id
FGRAMPH1_01G16827	ph1_gene_id	FGRAMPH1_01G16827	fgraminearum::FGRAMPH1_01G16827	resolved	exact_mainline_graph_id
FGRAMPH1_01G16831	ph1_gene_id	FGRAMPH1_01G16831	fgraminearum::FGRAMPH1_01G16831	resolved	exact_mainline_graph_id
FGRAMPH1_01G16833	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G16837	ph1_gene_id	FGRAMPH1_01G16837	fgraminearum::FGRAMPH1_01G16837	resolved	exact_mainline_graph_id
FGRAMPH1_01G16843	ph1_gene_id	FGRAMPH1_01G16843	fgraminearum::FGRAMPH1_01G16843	resolved	exact_mainline_graph_id
FGRAMPH1_01G16845	ph1_gene_id	FGRAMPH1_01G16845	fgraminearum::FGRAMPH1_01G16845	resolved	exact_mainline_graph_id
FGRAMPH1_01G16855	ph1_gene_id	FGRAMPH1_01G16855	fgraminearum::FGRAMPH1_01G16855	resolved	exact_mainline_graph_id
FGRAMPH1_01G16867	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G16869	ph1_gene_id	FGRAMPH1_01G16869	fgraminearum::FGRAMPH1_01G16869	resolved	exact_mainline_graph_id
FGRAMPH1_01G16871	ph1_gene_id	FGRAMPH1_01G16871	fgraminearum::FGRAMPH1_01G16871	resolved	exact_mainline_graph_id
FGRAMPH1_01G16873	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G16875	ph1_gene_id	FGRAMPH1_01G16875	fgraminearum::FGRAMPH1_01G16875	resolved	exact_mainline_graph_id
FGRAMPH1_01G16881	ph1_gene_id	FGRAMPH1_01G16881	fgraminearum::FGRAMPH1_01G16881	resolved	exact_mainline_graph_id
FGRAMPH1_01G16889	ph1_gene_id	FGRAMPH1_01G16889	fgraminearum::FGRAMPH1_01G16889	resolved	exact_mainline_graph_id
FGRAMPH1_01G16903	ph1_gene_id	FGRAMPH1_01G16903	fgraminearum::FGRAMPH1_01G16903	resolved	exact_mainline_graph_id
FGRAMPH1_01G16911	ph1_gene_id	FGRAMPH1_01G16911	fgraminearum::FGRAMPH1_01G16911	resolved	exact_mainline_graph_id
FGRAMPH1_01G16915	ph1_gene_id	FGRAMPH1_01G16915	fgraminearum::FGRAMPH1_01G16915	resolved	exact_mainline_graph_id
FGRAMPH1_01G16919	ph1_gene_id	FGRAMPH1_01G16919	fgraminearum::FGRAMPH1_01G16919	resolved	exact_mainline_graph_id
FGRAMPH1_01G16927	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G16929	ph1_gene_id	FGRAMPH1_01G16929	fgraminearum::FGRAMPH1_01G16929	resolved	exact_mainline_graph_id
FGRAMPH1_01G16933	ph1_gene_id	FGRAMPH1_01G16933	fgraminearum::FGRAMPH1_01G16933	resolved	exact_mainline_graph_id
FGRAMPH1_01G16935	ph1_gene_id	FGRAMPH1_01G16935	fgraminearum::FGRAMPH1_01G16935	resolved	exact_mainline_graph_id
FGRAMPH1_01G16937	ph1_gene_id	FGRAMPH1_01G16937	fgraminearum::FGRAMPH1_01G16937	resolved	exact_mainline_graph_id
FGRAMPH1_01G16945	ph1_gene_id	FGRAMPH1_01G16945	fgraminearum::FGRAMPH1_01G16945	resolved	exact_mainline_graph_id
FGRAMPH1_01G16963	ph1_gene_id	FGRAMPH1_01G16963	fgraminearum::FGRAMPH1_01G16963	resolved	exact_mainline_graph_id
FGRAMPH1_01G16965	ph1_gene_id	FGRAMPH1_01G16965	fgraminearum::FGRAMPH1_01G16965	resolved	exact_mainline_graph_id
FGRAMPH1_01G16967	ph1_gene_id	FGRAMPH1_01G16967	fgraminearum::FGRAMPH1_01G16967	resolved	exact_mainline_graph_id
FGRAMPH1_01G16973	ph1_gene_id	FGRAMPH1_01G16973	fgraminearum::FGRAMPH1_01G16973	resolved	exact_mainline_graph_id
FGRAMPH1_01G16975	ph1_gene_id	FGRAMPH1_01G16975	fgraminearum::FGRAMPH1_01G16975	resolved	exact_mainline_graph_id
FGRAMPH1_01G16991	ph1_gene_id	FGRAMPH1_01G16991	fgraminearum::FGRAMPH1_01G16991	resolved	exact_mainline_graph_id
FGRAMPH1_01G16995	ph1_gene_id	FGRAMPH1_01G16995	fgraminearum::FGRAMPH1_01G16995	resolved	exact_mainline_graph_id
FGRAMPH1_01G16997	ph1_gene_id	FGRAMPH1_01G16997	fgraminearum::FGRAMPH1_01G16997	resolved	exact_mainline_graph_id
FGRAMPH1_01G16999	ph1_gene_id	FGRAMPH1_01G16999	fgraminearum::FGRAMPH1_01G16999	resolved	exact_mainline_graph_id
FGRAMPH1_01G17005	ph1_gene_id	FGRAMPH1_01G17005	fgraminearum::FGRAMPH1_01G17005	resolved	exact_mainline_graph_id
FGRAMPH1_01G17013	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17015	ph1_gene_id	FGRAMPH1_01G17015	fgraminearum::FGRAMPH1_01G17015	resolved	exact_mainline_graph_id
FGRAMPH1_01G17019	ph1_gene_id	FGRAMPH1_01G17019	fgraminearum::FGRAMPH1_01G17019	resolved	exact_mainline_graph_id
FGRAMPH1_01G17021	ph1_gene_id	FGRAMPH1_01G17021	fgraminearum::FGRAMPH1_01G17021	resolved	exact_mainline_graph_id
FGRAMPH1_01G17027	ph1_gene_id	FGRAMPH1_01G17027	fgraminearum::FGRAMPH1_01G17027	resolved	exact_mainline_graph_id
FGRAMPH1_01G17033	ph1_gene_id	FGRAMPH1_01G17033	fgraminearum::FGRAMPH1_01G17033	resolved	exact_mainline_graph_id
FGRAMPH1_01G17039	ph1_gene_id	FGRAMPH1_01G17039	fgraminearum::FGRAMPH1_01G17039	resolved	exact_mainline_graph_id
FGRAMPH1_01G17047	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17049	ph1_gene_id	FGRAMPH1_01G17049	fgraminearum::FGRAMPH1_01G17049	resolved	exact_mainline_graph_id
FGRAMPH1_01G17051	ph1_gene_id	FGRAMPH1_01G17051	fgraminearum::FGRAMPH1_01G17051	resolved	exact_mainline_graph_id
FGRAMPH1_01G17057	ph1_gene_id	FGRAMPH1_01G17057	fgraminearum::FGRAMPH1_01G17057	resolved	exact_mainline_graph_id
FGRAMPH1_01G17059	ph1_gene_id	FGRAMPH1_01G17059	fgraminearum::FGRAMPH1_01G17059	resolved	exact_mainline_graph_id
FGRAMPH1_01G17069	ph1_gene_id	FGRAMPH1_01G17069	fgraminearum::FGRAMPH1_01G17069	resolved	exact_mainline_graph_id
FGRAMPH1_01G17071	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17073	ph1_gene_id	FGRAMPH1_01G17073	fgraminearum::FGRAMPH1_01G17073	resolved	exact_mainline_graph_id
FGRAMPH1_01G17079	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17087	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17089	ph1_gene_id	FGRAMPH1_01G17089	fgraminearum::FGRAMPH1_01G17089	resolved	exact_mainline_graph_id
FGRAMPH1_01G17091	ph1_gene_id	FGRAMPH1_01G17091	fgraminearum::FGRAMPH1_01G17091	resolved	exact_mainline_graph_id
FGRAMPH1_01G17095	ph1_gene_id	FGRAMPH1_01G17095	fgraminearum::FGRAMPH1_01G17095	resolved	exact_mainline_graph_id
FGRAMPH1_01G17099	ph1_gene_id	FGRAMPH1_01G17099	fgraminearum::FGRAMPH1_01G17099	resolved	exact_mainline_graph_id
FGRAMPH1_01G17101	ph1_gene_id	FGRAMPH1_01G17101	fgraminearum::FGRAMPH1_01G17101	resolved	exact_mainline_graph_id
FGRAMPH1_01G17113	ph1_gene_id	FGRAMPH1_01G17113	fgraminearum::FGRAMPH1_01G17113	resolved	exact_mainline_graph_id
FGRAMPH1_01G17115	ph1_gene_id	FGRAMPH1_01G17115	fgraminearum::FGRAMPH1_01G17115	resolved	exact_mainline_graph_id
FGRAMPH1_01G17119	ph1_gene_id	FGRAMPH1_01G17119	fgraminearum::FGRAMPH1_01G17119	resolved	exact_mainline_graph_id
FGRAMPH1_01G17125	ph1_gene_id	FGRAMPH1_01G17125	fgraminearum::FGRAMPH1_01G17125	resolved	exact_mainline_graph_id
FGRAMPH1_01G17131	ph1_gene_id	FGRAMPH1_01G17131	fgraminearum::FGRAMPH1_01G17131	resolved	exact_mainline_graph_id
FGRAMPH1_01G17137	ph1_gene_id	FGRAMPH1_01G17137	fgraminearum::FGRAMPH1_01G17137	resolved	exact_mainline_graph_id
FGRAMPH1_01G17151	ph1_gene_id	FGRAMPH1_01G17151	fgraminearum::FGRAMPH1_01G17151	resolved	exact_mainline_graph_id
FGRAMPH1_01G17153	ph1_gene_id	FGRAMPH1_01G17153	fgraminearum::FGRAMPH1_01G17153	resolved	exact_mainline_graph_id
FGRAMPH1_01G17157	ph1_gene_id	FGRAMPH1_01G17157	fgraminearum::FGRAMPH1_01G17157	resolved	exact_mainline_graph_id
FGRAMPH1_01G17161	ph1_gene_id	FGRAMPH1_01G17161	fgraminearum::FGRAMPH1_01G17161	resolved	exact_mainline_graph_id
FGRAMPH1_01G17169	ph1_gene_id	FGRAMPH1_01G17169	fgraminearum::FGRAMPH1_01G17169	resolved	exact_mainline_graph_id
FGRAMPH1_01G17173	ph1_gene_id	FGRAMPH1_01G17173	fgraminearum::FGRAMPH1_01G17173	resolved	exact_mainline_graph_id
FGRAMPH1_01G17175	ph1_gene_id	FGRAMPH1_01G17175	fgraminearum::FGRAMPH1_01G17175	resolved	exact_mainline_graph_id
FGRAMPH1_01G17179	ph1_gene_id	FGRAMPH1_01G17179	fgraminearum::FGRAMPH1_01G17179	resolved	exact_mainline_graph_id
FGRAMPH1_01G17183	ph1_gene_id	FGRAMPH1_01G17183	fgraminearum::FGRAMPH1_01G17183	resolved	exact_mainline_graph_id
FGRAMPH1_01G17185	ph1_gene_id	FGRAMPH1_01G17185	fgraminearum::FGRAMPH1_01G17185	resolved	exact_mainline_graph_id
FGRAMPH1_01G17187	ph1_gene_id	FGRAMPH1_01G17187	fgraminearum::FGRAMPH1_01G17187	resolved	exact_mainline_graph_id
FGRAMPH1_01G17191	ph1_gene_id	FGRAMPH1_01G17191	fgraminearum::FGRAMPH1_01G17191	resolved	exact_mainline_graph_id
FGRAMPH1_01G17193	ph1_gene_id	FGRAMPH1_01G17193	fgraminearum::FGRAMPH1_01G17193	resolved	exact_mainline_graph_id
FGRAMPH1_01G17195	ph1_gene_id	FGRAMPH1_01G17195	fgraminearum::FGRAMPH1_01G17195	resolved	exact_mainline_graph_id
FGRAMPH1_01G17197	ph1_gene_id	FGRAMPH1_01G17197	fgraminearum::FGRAMPH1_01G17197	resolved	exact_mainline_graph_id
FGRAMPH1_01G17199	ph1_gene_id	FGRAMPH1_01G17199	fgraminearum::FGRAMPH1_01G17199	resolved	exact_mainline_graph_id
FGRAMPH1_01G17201	ph1_gene_id	FGRAMPH1_01G17201	fgraminearum::FGRAMPH1_01G17201	resolved	exact_mainline_graph_id
FGRAMPH1_01G17205	ph1_gene_id	FGRAMPH1_01G17205	fgraminearum::FGRAMPH1_01G17205	resolved	exact_mainline_graph_id
FGRAMPH1_01G17213	ph1_gene_id	FGRAMPH1_01G17213	fgraminearum::FGRAMPH1_01G17213	resolved	exact_mainline_graph_id
FGRAMPH1_01G17217	ph1_gene_id	FGRAMPH1_01G17217	fgraminearum::FGRAMPH1_01G17217	resolved	exact_mainline_graph_id
FGRAMPH1_01G17219	ph1_gene_id	FGRAMPH1_01G17219	fgraminearum::FGRAMPH1_01G17219	resolved	exact_mainline_graph_id
FGRAMPH1_01G17221	ph1_gene_id	FGRAMPH1_01G17221	fgraminearum::FGRAMPH1_01G17221	resolved	exact_mainline_graph_id
FGRAMPH1_01G17227	ph1_gene_id	FGRAMPH1_01G17227	fgraminearum::FGRAMPH1_01G17227	resolved	exact_mainline_graph_id
FGRAMPH1_01G17231	ph1_gene_id	FGRAMPH1_01G17231	fgraminearum::FGRAMPH1_01G17231	resolved	exact_mainline_graph_id
FGRAMPH1_01G17235	ph1_gene_id	FGRAMPH1_01G17235	fgraminearum::FGRAMPH1_01G17235	resolved	exact_mainline_graph_id
FGRAMPH1_01G17237	ph1_gene_id	FGRAMPH1_01G17237	fgraminearum::FGRAMPH1_01G17237	resolved	exact_mainline_graph_id
FGRAMPH1_01G17241	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17251	ph1_gene_id	FGRAMPH1_01G17251	fgraminearum::FGRAMPH1_01G17251	resolved	exact_mainline_graph_id
FGRAMPH1_01G17255	ph1_gene_id	FGRAMPH1_01G17255	fgraminearum::FGRAMPH1_01G17255	resolved	exact_mainline_graph_id
FGRAMPH1_01G17257	ph1_gene_id	FGRAMPH1_01G17257	fgraminearum::FGRAMPH1_01G17257	resolved	exact_mainline_graph_id
FGRAMPH1_01G17261	ph1_gene_id	FGRAMPH1_01G17261	fgraminearum::FGRAMPH1_01G17261	resolved	exact_mainline_graph_id
FGRAMPH1_01G17263	ph1_gene_id	FGRAMPH1_01G17263	fgraminearum::FGRAMPH1_01G17263	resolved	exact_mainline_graph_id
FGRAMPH1_01G17265	ph1_gene_id	FGRAMPH1_01G17265	fgraminearum::FGRAMPH1_01G17265	resolved	exact_mainline_graph_id
FGRAMPH1_01G17271	ph1_gene_id	FGRAMPH1_01G17271	fgraminearum::FGRAMPH1_01G17271	resolved	exact_mainline_graph_id
FGRAMPH1_01G17273	ph1_gene_id	FGRAMPH1_01G17273	fgraminearum::FGRAMPH1_01G17273	resolved	exact_mainline_graph_id
FGRAMPH1_01G17275	ph1_gene_id	FGRAMPH1_01G17275	fgraminearum::FGRAMPH1_01G17275	resolved	exact_mainline_graph_id
FGRAMPH1_01G17277	ph1_gene_id	FGRAMPH1_01G17277	fgraminearum::FGRAMPH1_01G17277	resolved	exact_mainline_graph_id
FGRAMPH1_01G17297	ph1_gene_id	FGRAMPH1_01G17297	fgraminearum::FGRAMPH1_01G17297	resolved	exact_mainline_graph_id
FGRAMPH1_01G17299	ph1_gene_id	FGRAMPH1_01G17299	fgraminearum::FGRAMPH1_01G17299	resolved	exact_mainline_graph_id
FGRAMPH1_01G17301	ph1_gene_id	FGRAMPH1_01G17301	fgraminearum::FGRAMPH1_01G17301	resolved	exact_mainline_graph_id
FGRAMPH1_01G17303	ph1_gene_id	FGRAMPH1_01G17303	fgraminearum::FGRAMPH1_01G17303	resolved	exact_mainline_graph_id
FGRAMPH1_01G17319	ph1_gene_id	FGRAMPH1_01G17319	fgraminearum::FGRAMPH1_01G17319	resolved	exact_mainline_graph_id
FGRAMPH1_01G17321	ph1_gene_id	FGRAMPH1_01G17321	fgraminearum::FGRAMPH1_01G17321	resolved	exact_mainline_graph_id
FGRAMPH1_01G17323	ph1_gene_id	FGRAMPH1_01G17323	fgraminearum::FGRAMPH1_01G17323	resolved	exact_mainline_graph_id
FGRAMPH1_01G17327	ph1_gene_id	FGRAMPH1_01G17327	fgraminearum::FGRAMPH1_01G17327	resolved	exact_mainline_graph_id
FGRAMPH1_01G17333	ph1_gene_id	FGRAMPH1_01G17333	fgraminearum::FGRAMPH1_01G17333	resolved	exact_mainline_graph_id
FGRAMPH1_01G17335	ph1_gene_id	FGRAMPH1_01G17335	fgraminearum::FGRAMPH1_01G17335	resolved	exact_mainline_graph_id
FGRAMPH1_01G17337	ph1_gene_id	FGRAMPH1_01G17337	fgraminearum::FGRAMPH1_01G17337	resolved	exact_mainline_graph_id
FGRAMPH1_01G17341	ph1_gene_id	FGRAMPH1_01G17341	fgraminearum::FGRAMPH1_01G17341	resolved	exact_mainline_graph_id
FGRAMPH1_01G17343	ph1_gene_id	FGRAMPH1_01G17343	fgraminearum::FGRAMPH1_01G17343	resolved	exact_mainline_graph_id
FGRAMPH1_01G17347	ph1_gene_id	FGRAMPH1_01G17347	fgraminearum::FGRAMPH1_01G17347	resolved	exact_mainline_graph_id
FGRAMPH1_01G17349	ph1_gene_id	FGRAMPH1_01G17349	fgraminearum::FGRAMPH1_01G17349	resolved	exact_mainline_graph_id
FGRAMPH1_01G17351	ph1_gene_id	FGRAMPH1_01G17351	fgraminearum::FGRAMPH1_01G17351	resolved	exact_mainline_graph_id
FGRAMPH1_01G17353	ph1_gene_id	FGRAMPH1_01G17353	fgraminearum::FGRAMPH1_01G17353	resolved	exact_mainline_graph_id
FGRAMPH1_01G17355	ph1_gene_id	FGRAMPH1_01G17355	fgraminearum::FGRAMPH1_01G17355	resolved	exact_mainline_graph_id
FGRAMPH1_01G17357	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17361	ph1_gene_id	FGRAMPH1_01G17361	fgraminearum::FGRAMPH1_01G17361	resolved	exact_mainline_graph_id
FGRAMPH1_01G17363	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17367	ph1_gene_id	FGRAMPH1_01G17367	fgraminearum::FGRAMPH1_01G17367	resolved	exact_mainline_graph_id
FGRAMPH1_01G17375	ph1_gene_id	FGRAMPH1_01G17375	fgraminearum::FGRAMPH1_01G17375	resolved	exact_mainline_graph_id
FGRAMPH1_01G17383	ph1_gene_id	FGRAMPH1_01G17383	fgraminearum::FGRAMPH1_01G17383	resolved	exact_mainline_graph_id
FGRAMPH1_01G17385	ph1_gene_id	FGRAMPH1_01G17385	fgraminearum::FGRAMPH1_01G17385	resolved	exact_mainline_graph_id
FGRAMPH1_01G17391	ph1_gene_id	FGRAMPH1_01G17391	fgraminearum::FGRAMPH1_01G17391	resolved	exact_mainline_graph_id
FGRAMPH1_01G17395	ph1_gene_id	FGRAMPH1_01G17395	fgraminearum::FGRAMPH1_01G17395	resolved	exact_mainline_graph_id
FGRAMPH1_01G17399	ph1_gene_id	FGRAMPH1_01G17399	fgraminearum::FGRAMPH1_01G17399	resolved	exact_mainline_graph_id
FGRAMPH1_01G17401	ph1_gene_id	FGRAMPH1_01G17401	fgraminearum::FGRAMPH1_01G17401	resolved	exact_mainline_graph_id
FGRAMPH1_01G17403	ph1_gene_id	FGRAMPH1_01G17403	fgraminearum::FGRAMPH1_01G17403	resolved	exact_mainline_graph_id
FGRAMPH1_01G17405	ph1_gene_id	FGRAMPH1_01G17405	fgraminearum::FGRAMPH1_01G17405	resolved	exact_mainline_graph_id
FGRAMPH1_01G17409	ph1_gene_id	FGRAMPH1_01G17409	fgraminearum::FGRAMPH1_01G17409	resolved	exact_mainline_graph_id
FGRAMPH1_01G17411	ph1_gene_id	FGRAMPH1_01G17411	fgraminearum::FGRAMPH1_01G17411	resolved	exact_mainline_graph_id
FGRAMPH1_01G17413	ph1_gene_id	FGRAMPH1_01G17413	fgraminearum::FGRAMPH1_01G17413	resolved	exact_mainline_graph_id
FGRAMPH1_01G17417	ph1_gene_id	FGRAMPH1_01G17417	fgraminearum::FGRAMPH1_01G17417	resolved	exact_mainline_graph_id
FGRAMPH1_01G17419	ph1_gene_id	FGRAMPH1_01G17419	fgraminearum::FGRAMPH1_01G17419	resolved	exact_mainline_graph_id
FGRAMPH1_01G17427	ph1_gene_id	FGRAMPH1_01G17427	fgraminearum::FGRAMPH1_01G17427	resolved	exact_mainline_graph_id
FGRAMPH1_01G17429	ph1_gene_id	FGRAMPH1_01G17429	fgraminearum::FGRAMPH1_01G17429	resolved	exact_mainline_graph_id
FGRAMPH1_01G17431	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17433	ph1_gene_id	FGRAMPH1_01G17433	fgraminearum::FGRAMPH1_01G17433	resolved	exact_mainline_graph_id
FGRAMPH1_01G17439	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17447	ph1_gene_id	FGRAMPH1_01G17447	fgraminearum::FGRAMPH1_01G17447	resolved	exact_mainline_graph_id
FGRAMPH1_01G17449	ph1_gene_id	FGRAMPH1_01G17449	fgraminearum::FGRAMPH1_01G17449	resolved	exact_mainline_graph_id
FGRAMPH1_01G17451	ph1_gene_id	FGRAMPH1_01G17451	fgraminearum::FGRAMPH1_01G17451	resolved	exact_mainline_graph_id
FGRAMPH1_01G17457	ph1_gene_id	FGRAMPH1_01G17457	fgraminearum::FGRAMPH1_01G17457	resolved	exact_mainline_graph_id
FGRAMPH1_01G17459	ph1_gene_id	FGRAMPH1_01G17459	fgraminearum::FGRAMPH1_01G17459	resolved	exact_mainline_graph_id
FGRAMPH1_01G17461	ph1_gene_id	FGRAMPH1_01G17461	fgraminearum::FGRAMPH1_01G17461	resolved	exact_mainline_graph_id
FGRAMPH1_01G17463	ph1_gene_id	FGRAMPH1_01G17463	fgraminearum::FGRAMPH1_01G17463	resolved	exact_mainline_graph_id
FGRAMPH1_01G17465	ph1_gene_id	FGRAMPH1_01G17465	fgraminearum::FGRAMPH1_01G17465	resolved	exact_mainline_graph_id
FGRAMPH1_01G17469	ph1_gene_id	FGRAMPH1_01G17469	fgraminearum::FGRAMPH1_01G17469	resolved	exact_mainline_graph_id
FGRAMPH1_01G17473	ph1_gene_id	FGRAMPH1_01G17473	fgraminearum::FGRAMPH1_01G17473	resolved	exact_mainline_graph_id
FGRAMPH1_01G17483	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17487	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17489	ph1_gene_id	FGRAMPH1_01G17489	fgraminearum::FGRAMPH1_01G17489	resolved	exact_mainline_graph_id
FGRAMPH1_01G17497	ph1_gene_id	FGRAMPH1_01G17497	fgraminearum::FGRAMPH1_01G17497	resolved	exact_mainline_graph_id
FGRAMPH1_01G17499	ph1_gene_id	FGRAMPH1_01G17499	fgraminearum::FGRAMPH1_01G17499	resolved	exact_mainline_graph_id
FGRAMPH1_01G17505	ph1_gene_id	FGRAMPH1_01G17505	fgraminearum::FGRAMPH1_01G17505	resolved	exact_mainline_graph_id
FGRAMPH1_01G17507	ph1_gene_id	FGRAMPH1_01G17507	fgraminearum::FGRAMPH1_01G17507	resolved	exact_mainline_graph_id
FGRAMPH1_01G17513	ph1_gene_id	FGRAMPH1_01G17513	fgraminearum::FGRAMPH1_01G17513	resolved	exact_mainline_graph_id
FGRAMPH1_01G17517	ph1_gene_id	FGRAMPH1_01G17517	fgraminearum::FGRAMPH1_01G17517	resolved	exact_mainline_graph_id
FGRAMPH1_01G17519	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17523	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17525	ph1_gene_id	FGRAMPH1_01G17525	fgraminearum::FGRAMPH1_01G17525	resolved	exact_mainline_graph_id
FGRAMPH1_01G17527	ph1_gene_id	FGRAMPH1_01G17527	fgraminearum::FGRAMPH1_01G17527	resolved	exact_mainline_graph_id
FGRAMPH1_01G17529	ph1_gene_id	FGRAMPH1_01G17529	fgraminearum::FGRAMPH1_01G17529	resolved	exact_mainline_graph_id
FGRAMPH1_01G17533	ph1_gene_id	FGRAMPH1_01G17533	fgraminearum::FGRAMPH1_01G17533	resolved	exact_mainline_graph_id
FGRAMPH1_01G17549	ph1_gene_id	FGRAMPH1_01G17549	fgraminearum::FGRAMPH1_01G17549	resolved	exact_mainline_graph_id
FGRAMPH1_01G17555	ph1_gene_id	FGRAMPH1_01G17555	fgraminearum::FGRAMPH1_01G17555	resolved	exact_mainline_graph_id
FGRAMPH1_01G17559	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17561	ph1_gene_id	FGRAMPH1_01G17561	fgraminearum::FGRAMPH1_01G17561	resolved	exact_mainline_graph_id
FGRAMPH1_01G17565	ph1_gene_id	FGRAMPH1_01G17565	fgraminearum::FGRAMPH1_01G17565	resolved	exact_mainline_graph_id
FGRAMPH1_01G17567	ph1_gene_id	FGRAMPH1_01G17567	fgraminearum::FGRAMPH1_01G17567	resolved	exact_mainline_graph_id
FGRAMPH1_01G17569	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17573	ph1_gene_id	FGRAMPH1_01G17573	fgraminearum::FGRAMPH1_01G17573	resolved	exact_mainline_graph_id
FGRAMPH1_01G17575	ph1_gene_id	FGRAMPH1_01G17575	fgraminearum::FGRAMPH1_01G17575	resolved	exact_mainline_graph_id
FGRAMPH1_01G17577	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17579	ph1_gene_id	FGRAMPH1_01G17579	fgraminearum::FGRAMPH1_01G17579	resolved	exact_mainline_graph_id
FGRAMPH1_01G17583	ph1_gene_id	FGRAMPH1_01G17583	fgraminearum::FGRAMPH1_01G17583	resolved	exact_mainline_graph_id
FGRAMPH1_01G17593	ph1_gene_id	FGRAMPH1_01G17593	fgraminearum::FGRAMPH1_01G17593	resolved	exact_mainline_graph_id
FGRAMPH1_01G17601	ph1_gene_id	FGRAMPH1_01G17601	fgraminearum::FGRAMPH1_01G17601	resolved	exact_mainline_graph_id
FGRAMPH1_01G17603	ph1_gene_id	FGRAMPH1_01G17603	fgraminearum::FGRAMPH1_01G17603	resolved	exact_mainline_graph_id
FGRAMPH1_01G17605	ph1_gene_id	FGRAMPH1_01G17605	fgraminearum::FGRAMPH1_01G17605	resolved	exact_mainline_graph_id
FGRAMPH1_01G17613	ph1_gene_id	FGRAMPH1_01G17613	fgraminearum::FGRAMPH1_01G17613	resolved	exact_mainline_graph_id
FGRAMPH1_01G17615	ph1_gene_id	FGRAMPH1_01G17615	fgraminearum::FGRAMPH1_01G17615	resolved	exact_mainline_graph_id
FGRAMPH1_01G17619	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G17623	ph1_gene_id	FGRAMPH1_01G17623	fgraminearum::FGRAMPH1_01G17623	resolved	exact_mainline_graph_id
FGRAMPH1_01G17629	ph1_gene_id			unresolved	not_found
