raw_id	raw_id_type	mapped_graph_gene_id	mapped_canonical_gene_id	mapping_status	mapping_rule
FGRAMPH1_01G20153	ph1_gene_id	FGRAMPH1_01G20153	fgraminearum::FGRAMPH1_01G20153	resolved	exact_mainline_graph_id
FGRAMPH1_01G20161	ph1_gene_id	FGRAMPH1_01G20161	fgraminearum::FGRAMPH1_01G20161	resolved	exact_mainline_graph_id
FGRAMPH1_01G20179	ph1_gene_id	FGRAMPH1_01G20179	fgraminearum::FGRAMPH1_01G20179	resolved	exact_mainline_graph_id
FGRAMPH1_01G20181	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20195	ph1_gene_id	FGRAMPH1_01G20195	fgraminearum::FGRAMPH1_01G20195	resolved	exact_mainline_graph_id
FGRAMPH1_01G20199	ph1_gene_id	FGRAMPH1_01G20199	fgraminearum::FGRAMPH1_01G20199	resolved	exact_mainline_graph_id
FGRAMPH1_01G20201	ph1_gene_id	FGRAMPH1_01G20201	fgraminearum::FGRAMPH1_01G20201	resolved	exact_mainline_graph_id
FGRAMPH1_01G20217	ph1_gene_id	FGRAMPH1_01G20217	fgraminearum::FGRAMPH1_01G20217	resolved	exact_mainline_graph_id
FGRAMPH1_01G20223	ph1_gene_id	FGRAMPH1_01G20223	fgraminearum::FGRAMPH1_01G20223	resolved	exact_mainline_graph_id
FGRAMPH1_01G20225	ph1_gene_id	FGRAMPH1_01G20225	fgraminearum::FGRAMPH1_01G20225	resolved	exact_mainline_graph_id
FGRAMPH1_01G20235	ph1_gene_id	FGRAMPH1_01G20235	fgraminearum::FGRAMPH1_01G20235	resolved	exact_mainline_graph_id
FGRAMPH1_01G20237	ph1_gene_id	FGRAMPH1_01G20237	fgraminearum::FGRAMPH1_01G20237	resolved	exact_mainline_graph_id
FGRAMPH1_01G20247	ph1_gene_id	FGRAMPH1_01G20247	fgraminearum::FGRAMPH1_01G20247	resolved	exact_mainline_graph_id
FGRAMPH1_01G20249	ph1_gene_id	FGRAMPH1_01G20249	fgraminearum::FGRAMPH1_01G20249	resolved	exact_mainline_graph_id
FGRAMPH1_01G20259	ph1_gene_id	FGRAMPH1_01G20259	fgraminearum::FGRAMPH1_01G20259	resolved	exact_mainline_graph_id
FGRAMPH1_01G20263	ph1_gene_id	FGRAMPH1_01G20263	fgraminearum::FGRAMPH1_01G20263	resolved	exact_mainline_graph_id
FGRAMPH1_01G20271	ph1_gene_id	FGRAMPH1_01G20271	fgraminearum::FGRAMPH1_01G20271	resolved	exact_mainline_graph_id
FGRAMPH1_01G20289	ph1_gene_id	FGRAMPH1_01G20289	fgraminearum::FGRAMPH1_01G20289	resolved	exact_mainline_graph_id
FGRAMPH1_01G20291	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20299	ph1_gene_id	FGRAMPH1_01G20299	fgraminearum::FGRAMPH1_01G20299	resolved	exact_mainline_graph_id
FGRAMPH1_01G20303	ph1_gene_id	FGRAMPH1_01G20303	fgraminearum::FGRAMPH1_01G20303	resolved	exact_mainline_graph_id
FGRAMPH1_01G20305	ph1_gene_id	FGRAMPH1_01G20305	fgraminearum::FGRAMPH1_01G20305	resolved	exact_mainline_graph_id
FGRAMPH1_01G20307	ph1_gene_id	FGRAMPH1_01G20307	fgraminearum::FGRAMPH1_01G20307	resolved	exact_mainline_graph_id
FGRAMPH1_01G20315	ph1_gene_id	FGRAMPH1_01G20315	fgraminearum::FGRAMPH1_01G20315	resolved	exact_mainline_graph_id
FGRAMPH1_01G20317	ph1_gene_id	FGRAMPH1_01G20317	fgraminearum::FGRAMPH1_01G20317	resolved	exact_mainline_graph_id
FGRAMPH1_01G20319	ph1_gene_id	FGRAMPH1_01G20319	fgraminearum::FGRAMPH1_01G20319	resolved	exact_mainline_graph_id
FGRAMPH1_01G20325	ph1_gene_id	FGRAMPH1_01G20325	fgraminearum::FGRAMPH1_01G20325	resolved	exact_mainline_graph_id
FGRAMPH1_01G20335	ph1_gene_id	FGRAMPH1_01G20335	fgraminearum::FGRAMPH1_01G20335	resolved	exact_mainline_graph_id
FGRAMPH1_01G20337	ph1_gene_id	FGRAMPH1_01G20337	fgraminearum::FGRAMPH1_01G20337	resolved	exact_mainline_graph_id
FGRAMPH1_01G20343	ph1_gene_id	FGRAMPH1_01G20343	fgraminearum::FGRAMPH1_01G20343	resolved	exact_mainline_graph_id
FGRAMPH1_01G20351	ph1_gene_id	FGRAMPH1_01G20351	fgraminearum::FGRAMPH1_01G20351	resolved	exact_mainline_graph_id
FGRAMPH1_01G20357	ph1_gene_id	FGRAMPH1_01G20357	fgraminearum::FGRAMPH1_01G20357	resolved	exact_mainline_graph_id
FGRAMPH1_01G20385	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20415	ph1_gene_id	FGRAMPH1_01G20415	fgraminearum::FGRAMPH1_01G20415	resolved	exact_mainline_graph_id
FGRAMPH1_01G20425	ph1_gene_id	FGRAMPH1_01G20425	fgraminearum::FGRAMPH1_01G20425	resolved	exact_mainline_graph_id
FGRAMPH1_01G20433	ph1_gene_id	FGRAMPH1_01G20433	fgraminearum::FGRAMPH1_01G20433	resolved	exact_mainline_graph_id
FGRAMPH1_01G20437	ph1_gene_id	FGRAMPH1_01G20437	fgraminearum::FGRAMPH1_01G20437	resolved	exact_mainline_graph_id
FGRAMPH1_01G20447	ph1_gene_id	FGRAMPH1_01G20447	fgraminearum::FGRAMPH1_01G20447	resolved	exact_mainline_graph_id
FGRAMPH1_01G20455	ph1_gene_id	FGRAMPH1_01G20455	fgraminearum::FGRAMPH1_01G20455	resolved	exact_mainline_graph_id
FGRAMPH1_01G20473	ph1_gene_id	FGRAMPH1_01G20473	fgraminearum::FGRAMPH1_01G20473	resolved	exact_mainline_graph_id
FGRAMPH1_01G20481	ph1_gene_id	FGRAMPH1_01G20481	fgraminearum::FGRAMPH1_01G20481	resolved	exact_mainline_graph_id
FGRAMPH1_01G20485	ph1_gene_id	FGRAMPH1_01G20485	fgraminearum::FGRAMPH1_01G20485	resolved	exact_mainline_graph_id
FGRAMPH1_01G20493	ph1_gene_id	FGRAMPH1_01G20493	fgraminearum::FGRAMPH1_01G20493	resolved	exact_mainline_graph_id
FGRAMPH1_01G20499	ph1_gene_id	FGRAMPH1_01G20499	fgraminearum::FGRAMPH1_01G20499	resolved	exact_mainline_graph_id
FGRAMPH1_01G20515	ph1_gene_id	FGRAMPH1_01G20515	fgraminearum::FGRAMPH1_01G20515	resolved	exact_mainline_graph_id
FGRAMPH1_01G20543	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20549	ph1_gene_id	FGRAMPH1_01G20549	fgraminearum::FGRAMPH1_01G20549	resolved	exact_mainline_graph_id
FGRAMPH1_01G20551	ph1_gene_id	FGRAMPH1_01G20551	fgraminearum::FGRAMPH1_01G20551	resolved	exact_mainline_graph_id
FGRAMPH1_01G20555	ph1_gene_id	FGRAMPH1_01G20555	fgraminearum::FGRAMPH1_01G20555	resolved	exact_mainline_graph_id
FGRAMPH1_01G20559	ph1_gene_id	FGRAMPH1_01G20559	fgraminearum::FGRAMPH1_01G20559	resolved	exact_mainline_graph_id
FGRAMPH1_01G20565	ph1_gene_id	FGRAMPH1_01G20565	fgraminearum::FGRAMPH1_01G20565	resolved	exact_mainline_graph_id
FGRAMPH1_01G20571	ph1_gene_id	FGRAMPH1_01G20571	fgraminearum::FGRAMPH1_01G20571	resolved	exact_mainline_graph_id
FGRAMPH1_01G20577	ph1_gene_id	FGRAMPH1_01G20577	fgraminearum::FGRAMPH1_01G20577	resolved	exact_mainline_graph_id
FGRAMPH1_01G20579	ph1_gene_id	FGRAMPH1_01G20579	fgraminearum::FGRAMPH1_01G20579	resolved	exact_mainline_graph_id
FGRAMPH1_01G20581	ph1_gene_id	FGRAMPH1_01G20581	fgraminearum::FGRAMPH1_01G20581	resolved	exact_mainline_graph_id
FGRAMPH1_01G20587	ph1_gene_id	FGRAMPH1_01G20587	fgraminearum::FGRAMPH1_01G20587	resolved	exact_mainline_graph_id
FGRAMPH1_01G20597	ph1_gene_id	FGRAMPH1_01G20597	fgraminearum::FGRAMPH1_01G20597	resolved	exact_mainline_graph_id
FGRAMPH1_01G20599	ph1_gene_id	FGRAMPH1_01G20599	fgraminearum::FGRAMPH1_01G20599	resolved	exact_mainline_graph_id
FGRAMPH1_01G20603	ph1_gene_id	FGRAMPH1_01G20603	fgraminearum::FGRAMPH1_01G20603	resolved	exact_mainline_graph_id
FGRAMPH1_01G20613	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20623	ph1_gene_id	FGRAMPH1_01G20623	fgraminearum::FGRAMPH1_01G20623	resolved	exact_mainline_graph_id
FGRAMPH1_01G20637	ph1_gene_id	FGRAMPH1_01G20637	fgraminearum::FGRAMPH1_01G20637	resolved	exact_mainline_graph_id
FGRAMPH1_01G20639	ph1_gene_id	FGRAMPH1_01G20639	fgraminearum::FGRAMPH1_01G20639	resolved	exact_mainline_graph_id
FGRAMPH1_01G20641	ph1_gene_id	FGRAMPH1_01G20641	fgraminearum::FGRAMPH1_01G20641	resolved	exact_mainline_graph_id
FGRAMPH1_01G20643	ph1_gene_id	FGRAMPH1_01G20643	fgraminearum::FGRAMPH1_01G20643	resolved	exact_mainline_graph_id
FGRAMPH1_01G20645	ph1_gene_id	FGRAMPH1_01G20645	fgraminearum::FGRAMPH1_01G20645	resolved	exact_mainline_graph_id
FGRAMPH1_01G20647	ph1_gene_id	FGRAMPH1_01G20647	fgraminearum::FGRAMPH1_01G20647	resolved	exact_mainline_graph_id
FGRAMPH1_01G20649	ph1_gene_id	FGRAMPH1_01G20649	fgraminearum::FGRAMPH1_01G20649	resolved	exact_mainline_graph_id
FGRAMPH1_01G20653	ph1_gene_id	FGRAMPH1_01G20653	fgraminearum::FGRAMPH1_01G20653	resolved	exact_mainline_graph_id
FGRAMPH1_01G20657	ph1_gene_id	FGRAMPH1_01G20657	fgraminearum::FGRAMPH1_01G20657	resolved	exact_mainline_graph_id
FGRAMPH1_01G20673	ph1_gene_id	FGRAMPH1_01G20673	fgraminearum::FGRAMPH1_01G20673	resolved	exact_mainline_graph_id
FGRAMPH1_01G20675	ph1_gene_id	FGRAMPH1_01G20675	fgraminearum::FGRAMPH1_01G20675	resolved	exact_mainline_graph_id
FGRAMPH1_01G20681	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20687	ph1_gene_id	FGRAMPH1_01G20687	fgraminearum::FGRAMPH1_01G20687	resolved	exact_mainline_graph_id
FGRAMPH1_01G20689	ph1_gene_id	FGRAMPH1_01G20689	fgraminearum::FGRAMPH1_01G20689	resolved	exact_mainline_graph_id
FGRAMPH1_01G20699	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20703	ph1_gene_id	FGRAMPH1_01G20703	fgraminearum::FGRAMPH1_01G20703	resolved	exact_mainline_graph_id
FGRAMPH1_01G20705	ph1_gene_id	FGRAMPH1_01G20705	fgraminearum::FGRAMPH1_01G20705	resolved	exact_mainline_graph_id
FGRAMPH1_01G20709	ph1_gene_id	FGRAMPH1_01G20709	fgraminearum::FGRAMPH1_01G20709	resolved	exact_mainline_graph_id
FGRAMPH1_01G20713	ph1_gene_id	FGRAMPH1_01G20713	fgraminearum::FGRAMPH1_01G20713	resolved	exact_mainline_graph_id
FGRAMPH1_01G20715	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20717	ph1_gene_id	FGRAMPH1_01G20717	fgraminearum::FGRAMPH1_01G20717	resolved	exact_mainline_graph_id
FGRAMPH1_01G20721	ph1_gene_id	FGRAMPH1_01G20721	fgraminearum::FGRAMPH1_01G20721	resolved	exact_mainline_graph_id
FGRAMPH1_01G20731	ph1_gene_id	FGRAMPH1_01G20731	fgraminearum::FGRAMPH1_01G20731	resolved	exact_mainline_graph_id
FGRAMPH1_01G20743	ph1_gene_id	FGRAMPH1_01G20743	fgraminearum::FGRAMPH1_01G20743	resolved	exact_mainline_graph_id
FGRAMPH1_01G20745	ph1_gene_id	FGRAMPH1_01G20745	fgraminearum::FGRAMPH1_01G20745	resolved	exact_mainline_graph_id
FGRAMPH1_01G20753	ph1_gene_id	FGRAMPH1_01G20753	fgraminearum::FGRAMPH1_01G20753	resolved	exact_mainline_graph_id
FGRAMPH1_01G20763	ph1_gene_id	FGRAMPH1_01G20763	fgraminearum::FGRAMPH1_01G20763	resolved	exact_mainline_graph_id
FGRAMPH1_01G20765	ph1_gene_id	FGRAMPH1_01G20765	fgraminearum::FGRAMPH1_01G20765	resolved	exact_mainline_graph_id
FGRAMPH1_01G20767	ph1_gene_id	FGRAMPH1_01G20767	fgraminearum::FGRAMPH1_01G20767	resolved	exact_mainline_graph_id
FGRAMPH1_01G20769	ph1_gene_id	FGRAMPH1_01G20769	fgraminearum::FGRAMPH1_01G20769	resolved	exact_mainline_graph_id
FGRAMPH1_01G20773	ph1_gene_id	FGRAMPH1_01G20773	fgraminearum::FGRAMPH1_01G20773	resolved	exact_mainline_graph_id
FGRAMPH1_01G20779	ph1_gene_id	FGRAMPH1_01G20779	fgraminearum::FGRAMPH1_01G20779	resolved	exact_mainline_graph_id
FGRAMPH1_01G20789	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20803	ph1_gene_id	FGRAMPH1_01G20803	fgraminearum::FGRAMPH1_01G20803	resolved	exact_mainline_graph_id
FGRAMPH1_01G20821	ph1_gene_id	FGRAMPH1_01G20821	fgraminearum::FGRAMPH1_01G20821	resolved	exact_mainline_graph_id
FGRAMPH1_01G20835	ph1_gene_id	FGRAMPH1_01G20835	fgraminearum::FGRAMPH1_01G20835	resolved	exact_mainline_graph_id
FGRAMPH1_01G20837	ph1_gene_id	FGRAMPH1_01G20837	fgraminearum::FGRAMPH1_01G20837	resolved	exact_mainline_graph_id
FGRAMPH1_01G20841	ph1_gene_id	FGRAMPH1_01G20841	fgraminearum::FGRAMPH1_01G20841	resolved	exact_mainline_graph_id
FGRAMPH1_01G20847	ph1_gene_id	FGRAMPH1_01G20847	fgraminearum::FGRAMPH1_01G20847	resolved	exact_mainline_graph_id
FGRAMPH1_01G20849	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20853	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20855	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20859	ph1_gene_id	FGRAMPH1_01G20859	fgraminearum::FGRAMPH1_01G20859	resolved	exact_mainline_graph_id
FGRAMPH1_01G20869	ph1_gene_id	FGRAMPH1_01G20869	fgraminearum::FGRAMPH1_01G20869	resolved	exact_mainline_graph_id
FGRAMPH1_01G20877	ph1_gene_id	FGRAMPH1_01G20877	fgraminearum::FGRAMPH1_01G20877	resolved	exact_mainline_graph_id
FGRAMPH1_01G20881	ph1_gene_id	FGRAMPH1_01G20881	fgraminearum::FGRAMPH1_01G20881	resolved	exact_mainline_graph_id
FGRAMPH1_01G20889	ph1_gene_id	FGRAMPH1_01G20889	fgraminearum::FGRAMPH1_01G20889	resolved	exact_mainline_graph_id
FGRAMPH1_01G20901	ph1_gene_id	FGRAMPH1_01G20901	fgraminearum::FGRAMPH1_01G20901	resolved	exact_mainline_graph_id
FGRAMPH1_01G20909	ph1_gene_id	FGRAMPH1_01G20909	fgraminearum::FGRAMPH1_01G20909	resolved	exact_mainline_graph_id
FGRAMPH1_01G20923	ph1_gene_id	FGRAMPH1_01G20923	fgraminearum::FGRAMPH1_01G20923	resolved	exact_mainline_graph_id
FGRAMPH1_01G20937	ph1_gene_id	FGRAMPH1_01G20937	fgraminearum::FGRAMPH1_01G20937	resolved	exact_mainline_graph_id
FGRAMPH1_01G20941	ph1_gene_id	FGRAMPH1_01G20941	fgraminearum::FGRAMPH1_01G20941	resolved	exact_mainline_graph_id
FGRAMPH1_01G20959	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20961	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20965	ph1_gene_id	FGRAMPH1_01G20965	fgraminearum::FGRAMPH1_01G20965	resolved	exact_mainline_graph_id
FGRAMPH1_01G20967	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G20969	ph1_gene_id	FGRAMPH1_01G20969	fgraminearum::FGRAMPH1_01G20969	resolved	exact_mainline_graph_id
FGRAMPH1_01G20975	ph1_gene_id	FGRAMPH1_01G20975	fgraminearum::FGRAMPH1_01G20975	resolved	exact_mainline_graph_id
FGRAMPH1_01G20981	ph1_gene_id	FGRAMPH1_01G20981	fgraminearum::FGRAMPH1_01G20981	resolved	exact_mainline_graph_id
FGRAMPH1_01G20983	ph1_gene_id	FGRAMPH1_01G20983	fgraminearum::FGRAMPH1_01G20983	resolved	exact_mainline_graph_id
FGRAMPH1_01G20985	ph1_gene_id	FGRAMPH1_01G20985	fgraminearum::FGRAMPH1_01G20985	resolved	exact_mainline_graph_id
FGRAMPH1_01G21005	ph1_gene_id	FGRAMPH1_01G21005	fgraminearum::FGRAMPH1_01G21005	resolved	exact_mainline_graph_id
FGRAMPH1_01G21009	ph1_gene_id	FGRAMPH1_01G21009	fgraminearum::FGRAMPH1_01G21009	resolved	exact_mainline_graph_id
FGRAMPH1_01G21027	ph1_gene_id	FGRAMPH1_01G21027	fgraminearum::FGRAMPH1_01G21027	resolved	exact_mainline_graph_id
FGRAMPH1_01G21035	ph1_gene_id	FGRAMPH1_01G21035	fgraminearum::FGRAMPH1_01G21035	resolved	exact_mainline_graph_id
FGRAMPH1_01G21043	ph1_gene_id	FGRAMPH1_01G21043	fgraminearum::FGRAMPH1_01G21043	resolved	exact_mainline_graph_id
FGRAMPH1_01G21047	ph1_gene_id	FGRAMPH1_01G21047	fgraminearum::FGRAMPH1_01G21047	resolved	exact_mainline_graph_id
FGRAMPH1_01G21057	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G21075	ph1_gene_id	FGRAMPH1_01G21075	fgraminearum::FGRAMPH1_01G21075	resolved	exact_mainline_graph_id
FGRAMPH1_01G21081	ph1_gene_id	FGRAMPH1_01G21081	fgraminearum::FGRAMPH1_01G21081	resolved	exact_mainline_graph_id
FGRAMPH1_01G21085	ph1_gene_id	FGRAMPH1_01G21085	fgraminearum::FGRAMPH1_01G21085	resolved	exact_mainline_graph_id
FGRAMPH1_01G21087	ph1_gene_id	FGRAMPH1_01G21087	fgraminearum::FGRAMPH1_01G21087	resolved	exact_mainline_graph_id
FGRAMPH1_01G21091	ph1_gene_id	FGRAMPH1_01G21091	fgraminearum::FGRAMPH1_01G21091	resolved	exact_mainline_graph_id
FGRAMPH1_01G21097	ph1_gene_id	FGRAMPH1_01G21097	fgraminearum::FGRAMPH1_01G21097	resolved	exact_mainline_graph_id
FGRAMPH1_01G21101	ph1_gene_id	FGRAMPH1_01G21101	fgraminearum::FGRAMPH1_01G21101	resolved	exact_mainline_graph_id
FGRAMPH1_01G21121	ph1_gene_id	FGRAMPH1_01G21121	fgraminearum::FGRAMPH1_01G21121	resolved	exact_mainline_graph_id
FGRAMPH1_01G21139	ph1_gene_id	FGRAMPH1_01G21139	fgraminearum::FGRAMPH1_01G21139	resolved	exact_mainline_graph_id
FGRAMPH1_01G21141	ph1_gene_id	FGRAMPH1_01G21141	fgraminearum::FGRAMPH1_01G21141	resolved	exact_mainline_graph_id
FGRAMPH1_01G21145	ph1_gene_id	FGRAMPH1_01G21145	fgraminearum::FGRAMPH1_01G21145	resolved	exact_mainline_graph_id
FGRAMPH1_01G21153	ph1_gene_id	FGRAMPH1_01G21153	fgraminearum::FGRAMPH1_01G21153	resolved	exact_mainline_graph_id
FGRAMPH1_01G21163	ph1_gene_id	FGRAMPH1_01G21163	fgraminearum::FGRAMPH1_01G21163	resolved	exact_mainline_graph_id
FGRAMPH1_01G21167	ph1_gene_id	FGRAMPH1_01G21167	fgraminearum::FGRAMPH1_01G21167	resolved	exact_mainline_graph_id
FGRAMPH1_01G21169	ph1_gene_id	FGRAMPH1_01G21169	fgraminearum::FGRAMPH1_01G21169	resolved	exact_mainline_graph_id
FGRAMPH1_01G21175	ph1_gene_id	FGRAMPH1_01G21175	fgraminearum::FGRAMPH1_01G21175	resolved	exact_mainline_graph_id
FGRAMPH1_01G21183	ph1_gene_id	FGRAMPH1_01G21183	fgraminearum::FGRAMPH1_01G21183	resolved	exact_mainline_graph_id
FGRAMPH1_01G21199	ph1_gene_id	FGRAMPH1_01G21199	fgraminearum::FGRAMPH1_01G21199	resolved	exact_mainline_graph_id
FGRAMPH1_01G21201	ph1_gene_id	FGRAMPH1_01G21201	fgraminearum::FGRAMPH1_01G21201	resolved	exact_mainline_graph_id
FGRAMPH1_01G21209	ph1_gene_id	FGRAMPH1_01G21209	fgraminearum::FGRAMPH1_01G21209	resolved	exact_mainline_graph_id
FGRAMPH1_01G21211	ph1_gene_id	FGRAMPH1_01G21211	fgraminearum::FGRAMPH1_01G21211	resolved	exact_mainline_graph_id
FGRAMPH1_01G21221	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G21233	ph1_gene_id	FGRAMPH1_01G21233	fgraminearum::FGRAMPH1_01G21233	resolved	exact_mainline_graph_id
FGRAMPH1_01G21239	ph1_gene_id	FGRAMPH1_01G21239	fgraminearum::FGRAMPH1_01G21239	resolved	exact_mainline_graph_id
FGRAMPH1_01G21245	ph1_gene_id	FGRAMPH1_01G21245	fgraminearum::FGRAMPH1_01G21245	resolved	exact_mainline_graph_id
FGRAMPH1_01G21249	ph1_gene_id	FGRAMPH1_01G21249	fgraminearum::FGRAMPH1_01G21249	resolved	exact_mainline_graph_id
FGRAMPH1_01G21261	ph1_gene_id	FGRAMPH1_01G21261	fgraminearum::FGRAMPH1_01G21261	resolved	exact_mainline_graph_id
FGRAMPH1_01G21273	ph1_gene_id	FGRAMPH1_01G21273	fgraminearum::FGRAMPH1_01G21273	resolved	exact_mainline_graph_id
FGRAMPH1_01G21283	ph1_gene_id	FGRAMPH1_01G21283	fgraminearum::FGRAMPH1_01G21283	resolved	exact_mainline_graph_id
FGRAMPH1_01G21309	ph1_gene_id	FGRAMPH1_01G21309	fgraminearum::FGRAMPH1_01G21309	resolved	exact_mainline_graph_id
FGRAMPH1_01G21311	ph1_gene_id	FGRAMPH1_01G21311	fgraminearum::FGRAMPH1_01G21311	resolved	exact_mainline_graph_id
FGRAMPH1_01G21313	ph1_gene_id	FGRAMPH1_01G21313	fgraminearum::FGRAMPH1_01G21313	resolved	exact_mainline_graph_id
FGRAMPH1_01G21333	ph1_gene_id	FGRAMPH1_01G21333	fgraminearum::FGRAMPH1_01G21333	resolved	exact_mainline_graph_id
FGRAMPH1_01G21351	ph1_gene_id	FGRAMPH1_01G21351	fgraminearum::FGRAMPH1_01G21351	resolved	exact_mainline_graph_id
FGRAMPH1_01G21355	ph1_gene_id	FGRAMPH1_01G21355	fgraminearum::FGRAMPH1_01G21355	resolved	exact_mainline_graph_id
FGRAMPH1_01G21357	ph1_gene_id	FGRAMPH1_01G21357	fgraminearum::FGRAMPH1_01G21357	resolved	exact_mainline_graph_id
FGRAMPH1_01G21365	ph1_gene_id	FGRAMPH1_01G21365	fgraminearum::FGRAMPH1_01G21365	resolved	exact_mainline_graph_id
FGRAMPH1_01G21367	ph1_gene_id	FGRAMPH1_01G21367	fgraminearum::FGRAMPH1_01G21367	resolved	exact_mainline_graph_id
FGRAMPH1_01G21371	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G21389	ph1_gene_id	FGRAMPH1_01G21389	fgraminearum::FGRAMPH1_01G21389	resolved	exact_mainline_graph_id
FGRAMPH1_01G21407	ph1_gene_id	FGRAMPH1_01G21407	fgraminearum::FGRAMPH1_01G21407	resolved	exact_mainline_graph_id
FGRAMPH1_01G21411	ph1_gene_id	FGRAMPH1_01G21411	fgraminearum::FGRAMPH1_01G21411	resolved	exact_mainline_graph_id
FGRAMPH1_01G21423	ph1_gene_id	FGRAMPH1_01G21423	fgraminearum::FGRAMPH1_01G21423	resolved	exact_mainline_graph_id
FGRAMPH1_01G21437	ph1_gene_id	FGRAMPH1_01G21437	fgraminearum::FGRAMPH1_01G21437	resolved	exact_mainline_graph_id
FGRAMPH1_01G21439	ph1_gene_id	FGRAMPH1_01G21439	fgraminearum::FGRAMPH1_01G21439	resolved	exact_mainline_graph_id
FGRAMPH1_01G21443	ph1_gene_id	FGRAMPH1_01G21443	fgraminearum::FGRAMPH1_01G21443	resolved	exact_mainline_graph_id
FGRAMPH1_01G21447	ph1_gene_id	FGRAMPH1_01G21447	fgraminearum::FGRAMPH1_01G21447	resolved	exact_mainline_graph_id
FGRAMPH1_01G21457	ph1_gene_id	FGRAMPH1_01G21457	fgraminearum::FGRAMPH1_01G21457	resolved	exact_mainline_graph_id
FGRAMPH1_01G21465	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G21491	ph1_gene_id	FGRAMPH1_01G21491	fgraminearum::FGRAMPH1_01G21491	resolved	exact_mainline_graph_id
FGRAMPH1_01G21501	ph1_gene_id	FGRAMPH1_01G21501	fgraminearum::FGRAMPH1_01G21501	resolved	exact_mainline_graph_id
FGRAMPH1_01G21505	ph1_gene_id	FGRAMPH1_01G21505	fgraminearum::FGRAMPH1_01G21505	resolved	exact_mainline_graph_id
FGRAMPH1_01G21519	ph1_gene_id	FGRAMPH1_01G21519	fgraminearum::FGRAMPH1_01G21519	resolved	exact_mainline_graph_id
FGRAMPH1_01G21527	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G21541	ph1_gene_id	FGRAMPH1_01G21541	fgraminearum::FGRAMPH1_01G21541	resolved	exact_mainline_graph_id
FGRAMPH1_01G21547	ph1_gene_id	FGRAMPH1_01G21547	fgraminearum::FGRAMPH1_01G21547	resolved	exact_mainline_graph_id
FGRAMPH1_01G21555	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G21573	ph1_gene_id	FGRAMPH1_01G21573	fgraminearum::FGRAMPH1_01G21573	resolved	exact_mainline_graph_id
FGRAMPH1_01G21581	ph1_gene_id	FGRAMPH1_01G21581	fgraminearum::FGRAMPH1_01G21581	resolved	exact_mainline_graph_id
FGRAMPH1_01G21585	ph1_gene_id	FGRAMPH1_01G21585	fgraminearum::FGRAMPH1_01G21585	resolved	exact_mainline_graph_id
FGRAMPH1_01G21605	ph1_gene_id	FGRAMPH1_01G21605	fgraminearum::FGRAMPH1_01G21605	resolved	exact_mainline_graph_id
FGRAMPH1_01G21607	ph1_gene_id	FGRAMPH1_01G21607	fgraminearum::FGRAMPH1_01G21607	resolved	exact_mainline_graph_id
FGRAMPH1_01G21619	ph1_gene_id			unresolved	not_found
FGRAMPH1_01G21623	ph1_gene_id	FGRAMPH1_01G21623	fgraminearum::FGRAMPH1_01G21623	resolved	exact_mainline_graph_id
FGRAMPH1_01G21625	ph1_gene_id	FGRAMPH1_01G21625	fgraminearum::FGRAMPH1_01G21625	resolved	exact_mainline_graph_id
FGRAMPH1_01G21631	ph1_gene_id	FGRAMPH1_01G21631	fgraminearum::FGRAMPH1_01G21631	resolved	exact_mainline_graph_id
FGRAMPH1_01G21637	ph1_gene_id	FGRAMPH1_01G21637	fgraminearum::FGRAMPH1_01G21637	resolved	exact_mainline_graph_id
FGRAMPH1_01G21649	ph1_gene_id	FGRAMPH1_01G21649	fgraminearum::FGRAMPH1_01G21649	resolved	exact_mainline_graph_id
FGRAMPH1_01G21673	ph1_gene_id	FGRAMPH1_01G21673	fgraminearum::FGRAMPH1_01G21673	resolved	exact_mainline_graph_id
FGRAMPH1_01G21681	ph1_gene_id	FGRAMPH1_01G21681	fgraminearum::FGRAMPH1_01G21681	resolved	exact_mainline_graph_id
FGRAMPH1_01G21685	ph1_gene_id	FGRAMPH1_01G21685	fgraminearum::FGRAMPH1_01G21685	resolved	exact_mainline_graph_id
FGRAMPH1_01G21703	ph1_gene_id	FGRAMPH1_01G21703	fgraminearum::FGRAMPH1_01G21703	resolved	exact_mainline_graph_id
