protocol	species	regime	model	feature_setting	feature_contract_group	label_regime	split_version	graph_source	graph_contract	threshold_strategy	evaluation_contract	label_manifest	split_manifest	config_used	is_deterministic	require_true_node2vec	embedding_method	embedding_backend	fallback_used	esm2_dim	n_runs	seed_list	run_ids	test_auroc_mean	test_auroc_std	test_auprc_mean	test_auprc_std	test_mcc_mean	test_mcc_std	test_f1_mean	test_f1_std	test_precision_mean	test_precision_std	test_recall_mean	test_recall_std	test_accuracy_mean	test_accuracy_std	test_specificity_mean	test_specificity_std	val_auroc_mean	val_auroc_std	val_auprc_mean	val_auprc_std	val_mcc_mean	val_mcc_std	val_f1_mean	val_f1_std	val_precision_mean	val_precision_std	val_recall_mean	val_recall_std	val_accuracy_mean	val_accuracy_std	val_specificity_mean	val_specificity_std	target	feature_label	AUROC_mean	AUROC_std	AUPRC_mean	AUPRC_std	MCC_mean	MCC_std	F1_mean	F1_std
fgraminearum_oldlabel	fgraminearum	oldlabel	GAT	ORT_EXP_SUB	ort_exp_sub_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.6912986257928119	0.09149432070600441	0.099679424072694	0.05011658486014995	0.12534189300522708	0.04450447476384404	0.1295735289530513	0.024618566476022067	0.07362001794122804	0.013799110277947746	0.6477272727272727	0.20693053891072796	0.651295799821269	0.13292427194177603	0.6514418604651163	0.145392581324373	0.6876575052854121	0.078867564771286	0.1072919329765402	0.05822494710138958	0.11629083217582599	0.03939081601265482	0.1257004277833524	0.021337669250973735	0.07127455418537684	0.01290168437336028	0.6363636363636364	0.18407687937560532	0.6407506702412868	0.13239251480892947	0.6409302325581395	0.14396562296227589	fgraminearum	ortholog+expression+subloc	0.6912986257928119	0.09149432070600441	0.099679424072694	0.05011658486014995	0.12534189300522708	0.04450447476384404	0.1295735289530513	0.024618566476022067
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	ORT	feature_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.750247357293869	0.0492756977046232	0.15944497302482033	0.013734073034699186	0.1770170291651904	0.019728174787712494	0.1860929195348774	0.01539419107453964	0.13270993554958202	0.03472681029740966	0.4727272727272728	0.20812524042623792	0.8319928507596067	0.08403921819051198	0.8466976744186047	0.09579390171756061	0.768429175475687	0.026496860550284624	0.2173333443224946	0.02469211464796307	0.21307309082810097	0.02341533432181446	0.21628783129096604	0.034269429039406496	0.152934711487343	0.05379287203925479	0.5272727272727273	0.18982375470746457	0.8377122430741734	0.07737545954980138	0.8504186046511627	0.08816798951625254	fgraminearum	ortholog	0.750247357293869	0.0492756977046232	0.15944497302482033	0.013734073034699186	0.1770170291651904	0.019728174787712494	0.1860929195348774	0.01539419107453964
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	EXP	feature_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7489154334038055	0.023583794429145932	0.10932427608935402	0.016455510336419756	0.14371567440685148	0.04753443543237725	0.14878848586032603	0.03018942877017945	0.09048260650772089	0.014824781325479482	0.5454545454545455	0.21259416970306488	0.7611260053619302	0.08917163958477928	0.769953488372093	0.10075651108871934	0.7515327695560254	0.02425506404264726	0.16893481235433372	0.01475716830439851	0.16978699220668486	0.01603957366163868	0.17018402281815664	0.015640979653782697	0.10594822363988463	0.02234552889632293	0.5772727272727273	0.17639643556302048	0.7714030384271671	0.08432694968782993	0.7793488372093023	0.0947950337917796	fgraminearum	expression	0.7489154334038055	0.023583794429145932	0.10932427608935402	0.016455510336419756	0.14371567440685148	0.04753443543237725	0.14878848586032603	0.03018942877017945
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	SUB	feature_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7615697674418606	0.028520586167007263	0.17092168330563837	0.041503861777506236	0.19855545486703577	0.022181129992531818	0.20437448875701475	0.01673447482214474	0.1372516401934019	0.025505310943328394	0.5045454545454545	0.14982772476226827	0.8442359249329758	0.05125764181567486	0.8581395348837209	0.05920036834989843	0.7380845665961944	0.028057753366382197	0.21093153886212718	0.039270479905920815	0.20359198256828187	0.010464813798816131	0.20988849240476232	0.01643415489433897	0.14103423736823917	0.0341469766442961	0.5090909090909091	0.12743496153523806	0.8452189454870421	0.04782315486039561	0.8589767441860466	0.054874575509223485	fgraminearum	subloc	0.7615697674418606	0.028520586167007263	0.17092168330563837	0.041503861777506236	0.19855545486703577	0.022181129992531818	0.20437448875701475	0.01673447482214474
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	ORT_EXP	feature_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7838905919661734	0.017883379365247958	0.17385723452883628	0.023911683161501707	0.20525477298947678	0.023269235465152725	0.21317393767491982	0.019781057364995185	0.1378666377547501	0.019475986559400922	0.5068181818181818	0.10305258226140576	0.8509383378016085	0.03642409060205139	0.8650232558139536	0.04167960931129041	0.7562473572938689	0.02355201244108421	0.25090618509040685	0.02438432483233285	0.216178186852041	0.016785656409215116	0.2223822254111329	0.020555125195111847	0.1432570038974051	0.02099549662266584	0.5227272727272727	0.06741998624632423	0.8534405719392314	0.0307240633381074	0.8669767441860465	0.03447136120179154	fgraminearum	ortholog+expression	0.7838905919661734	0.017883379365247958	0.17385723452883628	0.023911683161501707	0.20525477298947678	0.023269235465152725	0.21317393767491982	0.019781057364995185
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	ORT_SUB	feature_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.780784355179704	0.01840535161988948	0.16791294718726338	0.015700302507453714	0.19402787128775623	0.014213506196709769	0.19500127290408864	0.02396209233601987	0.12031466087669765	0.022988786336428976	0.5681818181818181	0.08654287620299897	0.8079535299374442	0.055901248529471384	0.8177674418604651	0.061647403673347714	0.7862663847780127	0.02695589470471353	0.2200388042950825	0.010928241671682196	0.2235062703664811	0.015441535105505307	0.21612640846708436	0.025620029920288015	0.13405836308881525	0.024730776830443408	0.6136363636363636	0.10163945352271773	0.8182305630026809	0.053301410950746274	0.8266046511627907	0.05950464348265465	fgraminearum	ortholog+subloc	0.780784355179704	0.01840535161988948	0.16791294718726338	0.015700302507453714	0.19402787128775623	0.014213506196709769	0.19500127290408864	0.02396209233601987
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	EXP_SUB	feature_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.7071754756871036	0.040088613154182336	0.12523000592081615	0.005026536345410184	0.11542576877606456	0.07618512885397882	0.13059268669744656	0.07887854024648977	0.13043470274164118	0.10365823057044896	0.2590909090909091	0.1839926786182645	0.884361036639857	0.07217690632301971	0.909953488372093	0.08130817923688033	0.7345560253699789	0.021005859908051733	0.16806356418122997	0.0036761579133323284	0.15497600324980518	0.039995963656021594	0.1527659248392948	0.06155505175178556	0.23784254829977378	0.15726643112497776	0.3045454545454545	0.20358359705962448	0.8797140303842717	0.07799432998562442	0.9032558139534883	0.08868585670227065	fgraminearum	expression+subloc	0.7071754756871036	0.040088613154182336	0.12523000592081615	0.005026536345410184	0.11542576877606456	0.07618512885397882	0.13059268669744656	0.07887854024648977
fgraminearum_oldlabel	fgraminearum	oldlabel	GIN	ORT_EXP_SUB	ort_exp_sub_contract	old440	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_oldlabel.tsv	results/frozen_protocol/splits/fgraminearum_oldlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.6723662790697673	0.05461153920975087	0.1452464143841418	0.020195801346323334	0.146260801415798	0.025552203058978734	0.15760443615637226	0.02204045585037785	0.19596508029203233	0.06287346028984142	0.22727272727272724	0.2020044185753543	0.9131367292225201	0.06324060311565706	0.9412093023255815	0.074090906406351	0.7071522198731501	0.036771821948421025	0.1975666932793687	0.025211841848559194	0.17093046065843626	0.03451088325323327	0.18260685447270233	0.02692387849013647	0.20560430531110158	0.06866179892858018	0.2681818181818182	0.21339444716919095	0.9140303842716712	0.05423359761033602	0.9404651162790698	0.06518003523295436	fgraminearum	ortholog+expression+subloc	0.6723662790697673	0.05461153920975087	0.1452464143841418	0.020195801346323334	0.146260801415798	0.025552203058978734	0.15760443615637226	0.02204045585037785
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8513272254497949	0.0025516152515206864	0.4323969918864929	0.009041039384677691	0.39890713307881687	0.009555261965485767	0.43299435214576737	0.009696293822229834	0.303953430251883	0.010122009002731453	0.7534246575342467	0.01190721900493636	0.8192227329711658	0.008554311128741485	0.8258509659613615	0.010122103895785996	0.8478380864765409	0.001671556045924816	0.5683549815667841	0.00869535095246112	0.4177863660373287	0.008293907773778865	0.4499767446190807	0.008516798543067262	0.31877394424577515	0.009133860226680307	0.7654545454545454	0.010601730717900566	0.8279030910609858	0.006929470794762816	0.8342226310947561	0.008277624198124757	fgraminearum	ortholog	0.8513272254497949	0.0025516152515206864	0.4323969918864929	0.009041039384677691	0.39890713307881687	0.009555261965485767	0.43299435214576737	0.009696293822229834
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	EXP	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.873533624865051	0.009647642074618242	0.4932485079149632	0.02025641576345051	0.394320632716756	0.025748792723780382	0.4215593349039226	0.021211960860459955	0.28723689862491303	0.0169250798016322	0.7926940639269406	0.024265443389198952	0.8005014625992477	0.012507558028603703	0.8012879484820606	0.012096729032990973	0.9066421343146274	0.007891558428970777	0.6193966972189763	0.013155011503458816	0.4491815213820326	0.0182582427548738	0.46306979006297916	0.017739275182559668	0.3168129684822275	0.01619595813564106	0.8618181818181817	0.012060453783110556	0.8158730158730159	0.012959545149316819	0.8112235510579577	0.014268626289119634	fgraminearum	expression	0.873533624865051	0.009647642074618242	0.4932485079149632	0.02025641576345051	0.394320632716756	0.025748792723780382	0.4215593349039226	0.021211960860459955
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	SUB	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8661218300126443	0.003271791446231472	0.4420958778543704	0.005792663583244433	0.3754822599208333	0.00626586451807137	0.4111530069401672	0.004467962397864712	0.2836370689082024	0.0030606678384378382	0.7470319634703196	0.010650140447206025	0.8041788549937318	0.0019168148668917185	0.809935602575897	0.002223191531480158	0.8843631345655265	0.004647105068101815	0.5693231894151882	0.003980803963697144	0.3952612497617017	0.011379267224447863	0.42277441741205085	0.009296500982724085	0.2882679088329516	0.0073365404471981595	0.7927272727272727	0.010601730717900534	0.8010025062656642	0.005214531841045017	0.8018399264029439	0.004854059230275242	fgraminearum	subloc	0.8661218300126443	0.003271791446231472	0.4420958778543704	0.005792663583244433	0.3754822599208333	0.00626586451807137	0.4111530069401672	0.004467962397864712
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8740973648725283	0.0026593205669923656	0.4962440212700159	0.00793419837131523	0.43017670612187364	0.010042609622688435	0.46403061642222526	0.011380734878465346	0.3356170258779047	0.014134002657184903	0.7534246575342466	0.015551951019110893	0.8404513163393229	0.00954170873481829	0.8492180312787487	0.011782713999326861	0.8758568202726437	0.0044708631515944855	0.6104312655486455	0.011145892345853519	0.45578235402544187	0.009599449962174933	0.47914112931590597	0.00985056148016823	0.3396284519590559	0.011148958940614375	0.8145454545454545	0.01871932752906725	0.837092731829574	0.00809971571832302	0.8393744250229991	0.010204544341388818	fgraminearum	ortholog+expression	0.8740973648725283	0.0026593205669923656	0.4962440212700159	0.00793419837131523	0.43017670612187364	0.010042609622688435	0.46403061642222526	0.011380734878465346
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_SUB	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8621017168445683	0.0047338071613473075	0.45488404709954944	0.020140497898990507	0.39319569297260426	0.017733170626566996	0.43084486940205097	0.016486724050470684	0.3052074732779307	0.015618823266132356	0.7333333333333334	0.0074192131549186795	0.8223150856665274	0.010743477786357836	0.8312787488500459	0.011354746204684713	0.8661436815254664	0.0021627142785931807	0.5566486107657765	0.012257977399459361	0.43333403996553355	0.010082733547473898	0.462619063056721	0.010265356375733873	0.32863484344789945	0.010648725530016558	0.7818181818181817	0.008131156281817419	0.8329156223893065	0.007565066949154065	0.8380864765409385	0.008688661603030404	fgraminearum	ortholog+subloc	0.8621017168445683	0.0047338071613473075	0.45488404709954944	0.020140497898990507	0.39319569297260426	0.017733170626566996	0.43084486940205097	0.016486724050470684
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	EXP_SUB	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8883971216493805	0.004438123081527553	0.5055624311943065	0.010365205155399758	0.41984840729637246	0.01852335063190054	0.44749409678818325	0.017914081563616846	0.31255259828479354	0.01719501867027281	0.7890410958904109	0.007856004810084579	0.8212285833681572	0.012103972516093088	0.8244710211591535	0.013125524803688539	0.9191553065150121	0.006453978176210955	0.6185135374237248	0.011210782848561423	0.4622345072143529	0.022179526732568434	0.48122813216859034	0.021477011200864485	0.33777350720985017	0.02033972075352626	0.8381818181818183	0.008907235428302455	0.8334168755221386	0.012731347168954878	0.8329346826126954	0.013490563223421058	fgraminearum	expression+subloc	0.8883971216493805	0.004438123081527553	0.5055624311943065	0.010365205155399758	0.41984840729637246	0.01852335063190054	0.44749409678818325	0.017914081563616846
fgraminearum_newlabel	fgraminearum	newlabel	GraphSAGE	ORT_EXP_SUB	ort_exp_sub_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8791369989036054	0.004288039273020773	0.5044003030236236	0.012993163474179262	0.44248609941210953	0.016901067869212014	0.47591698000862903	0.018517029478749114	0.3479280372424189	0.021531989049524032	0.7561643835616438	0.016987283322135387	0.8469703301295445	0.01430218845006751	0.8561177552897885	0.017038950362892703	0.8838906080120431	0.0019375617134096993	0.6127400913342418	0.016295572470654326	0.47492259545380533	0.012431232909000871	0.4976466012098393	0.014993741585876498	0.35766563560335907	0.01754282785242378	0.82	0.0133608531424537	0.8474519632414369	0.011607254424700706	0.850229990800368	0.014065512311769206	fgraminearum	ortholog+expression+subloc	0.8791369989036054	0.004288039273020773	0.5044003030236236	0.012993163474179262	0.44248609941210953	0.016901067869212014	0.47591698000862903	0.018517029478749114
fgraminearum_newlabel	fgraminearum	newlabel	GCN	ORT	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8055773294182389	0.0012185039010183716	0.3664240875294136	0.004687836373000622	0.3120914376936167	0.006119434838014338	0.346758168814298	0.004658274213761357	0.22324555535581245	0.0034567047939347046	0.7762557077625571	0.005775849607613477	0.7323025491015462	0.0038354513683522993	0.7278748850045998	0.0038220014862633076	0.840257589696412	0.0014528535755965175	0.5151777953568046	0.004846221246804876	0.3574715634679058	0.0029820771045973556	0.3822790080920748	0.002917514570695212	0.24975493452319383	0.0026360391002224343	0.8145454545454545	0.0044536177141512616	0.7580618212197159	0.0035679459488826425	0.7523459061637535	0.0042117840449897095	fgraminearum	ortholog	0.8055773294182389	0.0012185039010183716	0.3664240875294136	0.004687836373000622	0.3120914376936167	0.006119434838014338	0.346758168814298	0.004658274213761357
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8240055785896419	0.00733073104929786	0.40100236352668095	0.007175434520301082	0.27296704077066486	0.006673192505748001	0.30478102784776	0.0048643152607981965	0.18675652517746932	0.0034877022948462118	0.828310502283105	0.004656638825198899	0.6540743836188884	0.006929343026552158	0.636522539098436	0.007402131624615084	0.8580413147110478	0.007109284724828032	0.47591479712231877	0.0062771571200396555	0.2949705006006202	0.009400308138025861	0.31951026547030614	0.007211345148021978	0.1966034115133528	0.005247238601333402	0.8527272727272728	0.0036363636363636155	0.6659983291562239	0.009960807726508867	0.6471021159153634	0.010611128504357813	fgraminearum	expression	0.8240055785896419	0.00733073104929786	0.40100236352668095	0.007175434520301082	0.27296704077066486	0.006673192505748001	0.30478102784776	0.0048643152607981965
fgraminearum_newlabel	fgraminearum	newlabel	GCN	SUB	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8046237602550692	0.01260405200595179	0.3965749526916421	0.003868924191637547	0.22042708222084806	0.02858670849633622	0.2653835155472845	0.023043870826459586	0.15851096524103792	0.01781884591731343	0.8301369863013699	0.040984119949437216	0.5740075219389886	0.05951992326054341	0.5482060717571298	0.068629131510232	0.8405661955339967	0.011005450616335488	0.5287424320409781	0.008132323428382365	0.2394937089752184	0.03570255246499005	0.27890486273271076	0.029886856433349245	0.16795132487151704	0.023027618749962026	0.8399999999999999	0.030748244591432265	0.5938178780284045	0.06315789473684211	0.5689052437902484	0.07177269663430039	fgraminearum	subloc	0.8046237602550692	0.01260405200595179	0.3965749526916421	0.003868924191637547	0.22042708222084806	0.02858670849633622	0.2653835155472845	0.023043870826459586
fgraminearum_newlabel	fgraminearum	newlabel	GCN	ORT_EXP	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8367464388182464	0.001121735841521159	0.3961230015660965	0.0025656566868020488	0.3160155692937986	0.003462348631935093	0.34533444257725304	0.0018229454111977446	0.2197832567703649	0.0009980940502547244	0.8054794520547945	0.007961459257608551	0.7205181780192227	0.001331999786920946	0.7119595216191352	0.002044720402106071	0.8699908003679854	0.001300286621607741	0.546741912446322	0.01452638969265381	0.36563717869411694	0.004441757103854467	0.38019777643139674	0.0030493983824339426	0.24361046005986578	0.002120511320690448	0.8654545454545455	0.006803013430498071	0.7406850459482038	0.0022166247554589137	0.7280588776448942	0.0023705793425437024	fgraminearum	ortholog+expression	0.8367464388182464	0.001121735841521159	0.3961230015660965	0.0025656566868020488	0.3160155692937986	0.003462348631935093	0.34533444257725304	0.0018229454111977446
fgraminearum_newlabel	fgraminearum	newlabel	GCN	ORT_SUB	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8268889701032963	0.017968265498479977	0.36470104386908064	0.03747022808928053	0.2754715351891507	0.047702252104098064	0.3064207457116949	0.0426555031231998	0.1885666126936057	0.03280491158992086	0.8484018264840183	0.03646112288160208	0.6344337651483494	0.09511551327347287	0.6128794848206071	0.108328001037402	0.8598921134063728	0.01540532220140928	0.4976390984700939	0.053787334331672265	0.318403688363923	0.06618031778183908	0.33732191445317705	0.05790052541412088	0.21035766902996172	0.044095810471605976	0.8872727272727273	0.020409040291494228	0.6618212197159565	0.10161615252276626	0.6390064397424103	0.11366457154515042	fgraminearum	ortholog+subloc	0.8268889701032963	0.017968265498479977	0.36470104386908064	0.03747022808928053	0.2754715351891507	0.047702252104098064	0.3064207457116949	0.0426555031231998
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP_SUB	feature_contract	new_label	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	False						5	1029,1030,1031,1032,1033	seed_1029,seed_1030,seed_1031,seed_1032,seed_1033	0.8456301747930084	0.0018102251607913494	0.43590754196980736	0.005245814862647095	0.32068047629152757	0.0037043241266368015	0.3450269806757651	0.002328391325440679	0.21771013002994094	0.0016068422024044413	0.8310502283105023	0.007640730835927617	0.7112411199331384	0.0026029939828495635	0.6991720331186752	0.0032264356792548847	0.8687429957347159	0.0007120623428025265	0.5378118849090981	0.004463266119965627	0.34251474159115813	0.005254077403812479	0.3598582628860213	0.004001727703778101	0.22753718766929204	0.00291895311860713	0.86	0.0044536177141512616	0.718796992481203	0.0036068559974808713	0.7045078196872124	0.0036055046811895694	fgraminearum	expression+subloc	0.8456301747930084	0.0018102251607913494	0.43590754196980736	0.005245814862647095	0.32068047629152757	0.0037043241266368015	0.3450269806757651	0.002328391325440679
