raw_string_protein_id	alias_count	matched_aliases	mapped_gene_id	mapping_status	mapping_method	evidence
7227.FBpp0072029	52			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; UniProt_GN_Synonyms
7227.FBpp0072030	39			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072031	46	FBgn0050177(Ensembl_flybase_gene_id); FBgn0050177(Ensembl_gene); FBgn0050177(UniProt_DR_FlyBase)	FBgn0050177	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072033	38			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072036	58			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Synonyms; UniProt_ID
7227.FBpp0072037	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072038	41	FBgn0011236(Ensembl_flybase_gene_id); FBgn0011236(Ensembl_gene); FBgn0011236(UniProt_DR_FlyBase)	FBgn0011236	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072040	40	FBgn0034920(Ensembl_flybase_gene_id); FBgn0034920(Ensembl_gene); FBgn0034920(UniProt_DR_FlyBase)	FBgn0034920	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Synonyms; Ensembl_protein_id
7227.FBpp0072041	50	FBgn0262619(Ensembl_flybase_gene_id); FBgn0262619(Ensembl_gene); FBgn0262619(UniProt_DR_FlyBase)	FBgn0262619	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_DE_RecName_EC
7227.FBpp0072042	41	FBgn0034924(Ensembl_flybase_gene_id); FBgn0034924(Ensembl_gene); FBgn0034924(UniProt_DR_FlyBase)	FBgn0034924	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072043	59			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072049	39	FBgn0034931(Ensembl_flybase_gene_id); FBgn0034931(Ensembl_gene); FBgn0034931(UniProt_DR_FlyBase)	FBgn0034931	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072050	44	FBgn0023477(Ensembl_flybase_gene_id); FBgn0023477(Ensembl_gene); FBgn0023477(UniProt_DR_FlyBase)	FBgn0023477	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072052	102			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072054	58	FBgn0034936(Ensembl_flybase_gene_id); FBgn0034936(Ensembl_gene); FBgn0034936(UniProt_DR_FlyBase)	FBgn0034936	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072055	42	FBgn0034937(Ensembl_flybase_gene_id); FBgn0034937(Ensembl_gene); FBgn0034937(UniProt_DR_FlyBase)	FBgn0034937	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072056	41	FBgn0034939(Ensembl_flybase_gene_id); FBgn0034939(Ensembl_gene); FBgn0034939(UniProt_DR_FlyBase)	FBgn0034939	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072059	48			unmapped		UniProt_DE_RecName_EC; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072060	53			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072061	50	FBgn0003008(Ensembl_flybase_gene_id); FBgn0003008(Ensembl_gene); FBgn0003008(UniProt_DR_FlyBase)	FBgn0003008	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072064	68	FBgn0034946(Ensembl_flybase_gene_id); FBgn0034946(Ensembl_gene); FBgn0034946(UniProt_DR_FlyBase)	FBgn0034946	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072065	50			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072068	41			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072069	47	FBgn0034950(Ensembl_flybase_gene_id); FBgn0034950(Ensembl_gene); FBgn0034950(UniProt_DR_FlyBase)	FBgn0034950	mapped	alias_match	UniProt_DE_SubName_EC; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072070	46	FBgn0034957(Ensembl_flybase_gene_id); FBgn0034957(Ensembl_gene); FBgn0034957(UniProt_DR_FlyBase)	FBgn0034957	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072071	49	FBgn0034959(Ensembl_flybase_gene_id); FBgn0034959(Ensembl_gene); FBgn0034959(UniProt_DR_FlyBase)	FBgn0034959	mapped	alias_match	UniProt_DE_SubName_EC; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072072	49			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072074	39	FBgn0034961(Ensembl_flybase_gene_id); FBgn0034961(Ensembl_gene); FBgn0034961(UniProt_DR_FlyBase)	FBgn0034961	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072077	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072082	58			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; UniProt_AC
7227.FBpp0072083	81			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_PDB; UniProt_DR_PDB
7227.FBpp0072086	75			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072094	47			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_PDB; UniProt_DR_PDB
7227.FBpp0072096	51	FBgn0028552(Ensembl_flybase_gene_id); FBgn0028552(Ensembl_gene); FBgn0028552(UniProt_DR_FlyBase)	FBgn0028552	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072097	50			unmapped		Ensembl_EntrezGene; Ensembl_PDB; UniProt_DR_PDB; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072099	59			unmapped		Ensembl_EntrezGene; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id
7227.FBpp0072101	70			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072104	52	FBgn0034958(Ensembl_flybase_gene_id); FBgn0034958(Ensembl_gene); FBgn0034958(UniProt_DR_FlyBase)	FBgn0034958	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072106	53	FBgn0034956(Ensembl_flybase_gene_id); FBgn0034956(Ensembl_gene); FBgn0034956(UniProt_DR_FlyBase)	FBgn0034956	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072112	75			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072113	50			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072116	41			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072117	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072118	72	FBgn0034935(Ensembl_flybase_gene_id); FBgn0034935(Ensembl_gene); FBgn0034935(UniProt_DR_FlyBase)	FBgn0034935	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072125	158	FBgn0263006(Ensembl_flybase_gene_id); FBgn0263006(Ensembl_gene); FBgn0263006(UniProt_DR_FlyBase)	FBgn0263006	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_DE_RecName_EC
7227.FBpp0072129	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072130	61	FBgn0034923(Ensembl_flybase_gene_id); FBgn0034923(Ensembl_gene); FBgn0034923(UniProt_DR_FlyBase)	FBgn0034923	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072132	68			unmapped		Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; KEGG_EC
7227.FBpp0072133	44	FBgn0025334(Ensembl_flybase_gene_id); FBgn0025334(Ensembl_gene); FBgn0025334(UniProt_DR_FlyBase)	FBgn0025334	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072135	53			unmapped		UniProt_DE_SubName_EC; KEGG_EC; UniProt_DE_SubName_EC; Ensembl_EntrezGene; KEGG_GENEID
7227.FBpp0072136	82			unmapped		UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0072141	63	FBgn0004581(Ensembl_flybase_gene_id); FBgn0004581(Ensembl_gene); FBgn0004581(UniProt_DR_FlyBase)	FBgn0004581	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072142	45			unmapped		Ensembl_PDB; UniProt_DR_PDB; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072143	64			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072144	43	FBgn0034915(Ensembl_flybase_gene_id); FBgn0034915(Ensembl_gene); FBgn0034915(UniProt_DR_FlyBase)	FBgn0034915	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072145	50			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072146	40	FBgn0003401(Ensembl_flybase_gene_id); FBgn0003401(Ensembl_gene); FBgn0003401(UniProt_DR_FlyBase)	FBgn0003401	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; Ensembl_STRING
7227.FBpp0072147	37			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_FlyBaseName_gene
7227.FBpp0072148	41			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072150	57			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_DR_PDB; UniProt_DR_PDB
7227.FBpp0072151	60			unmapped		Ensembl_PDB; UniProt_DR_PDB; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072154	41	FBgn0034904(Ensembl_flybase_gene_id); FBgn0034904(Ensembl_gene); FBgn0034904(UniProt_DR_FlyBase)	FBgn0034904	mapped	alias_match	Ensembl_UniProt; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0072155	41	FBgn0034973(Ensembl_flybase_gene_id); FBgn0034973(Ensembl_gene); FBgn0034973(UniProt_DR_FlyBase)	FBgn0034973	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072158	64			unmapped		KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0072161	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0072162	61			unmapped		UniProt_GN_Synonyms; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Synonyms
7227.FBpp0072164	50			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072167	71			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072168	51	FBgn0034988(Ensembl_flybase_gene_id); FBgn0034988(Ensembl_gene); FBgn0034988(UniProt_DR_FlyBase)	FBgn0034988	mapped	alias_match	KEGG_EC; KEGG_EC; UniProt_DE_AltName_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene
7227.FBpp0072169	42	FBgn0034989(Ensembl_flybase_gene_id); FBgn0034989(Ensembl_gene); FBgn0034989(UniProt_DR_FlyBase)	FBgn0034989	mapped	alias_match	KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0072170	49	FBgn0050418(Ensembl_flybase_gene_id); FBgn0050418(Ensembl_gene); FBgn0050418(UniProt_DR_FlyBase)	FBgn0050418	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072171	45	FBgn0034996(Ensembl_flybase_gene_id); FBgn0034996(Ensembl_gene); FBgn0034996(UniProt_DR_FlyBase)	FBgn0034996	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072175	57	FBgn0034999(Ensembl_flybase_gene_id); FBgn0034999(Ensembl_gene); FBgn0034999(UniProt_DR_FlyBase)	FBgn0034999	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_DE_SubName_EC
7227.FBpp0072177	61			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072179	55	FBgn0005638(Ensembl_flybase_gene_id); FBgn0005638(Ensembl_gene); FBgn0005638(UniProt_DR_FlyBase)	FBgn0005638	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072181	41	FBgn0034994(Ensembl_flybase_gene_id); FBgn0034994(Ensembl_gene); FBgn0034994(UniProt_DR_FlyBase)	FBgn0034994	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072182	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0072184	45	FBgn0034986(Ensembl_flybase_gene_id); FBgn0034986(Ensembl_gene); FBgn0034986(UniProt_DR_FlyBase)	FBgn0034986	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072187	60	FBgn0034982(Ensembl_flybase_gene_id); FBgn0034982(Ensembl_gene); FBgn0034982(UniProt_DR_FlyBase)	FBgn0034982	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072188	69			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072192	44	FBgn0034976(Ensembl_flybase_gene_id); FBgn0034976(Ensembl_gene); FBgn0034976(UniProt_DR_FlyBase)	FBgn0034976	mapped	alias_match	KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0072194	44			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072195	38	FBgn0034972(Ensembl_flybase_gene_id); FBgn0034972(Ensembl_gene); FBgn0034972(UniProt_DR_FlyBase)	FBgn0034972	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_FlyBaseName_gene
7227.FBpp0072196	41	FBgn0035000(Ensembl_flybase_gene_id); FBgn0035000(Ensembl_gene); FBgn0035000(UniProt_DR_FlyBase)	FBgn0035000	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_EMBL
7227.FBpp0072200	55	FBgn0035005(Ensembl_flybase_gene_id); FBgn0035005(Ensembl_gene); FBgn0035005(UniProt_DR_FlyBase)	FBgn0035005	mapped	alias_match	KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0072201	40	FBgn0035007(Ensembl_flybase_gene_id); FBgn0035007(Ensembl_gene); FBgn0035007(UniProt_DR_FlyBase)	FBgn0035007	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072202	53	FBgn0035008(Ensembl_flybase_gene_id); FBgn0035008(Ensembl_gene); FBgn0035008(UniProt_DR_FlyBase)	FBgn0035008	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072204	43	FBgn0035009(Ensembl_flybase_gene_id); FBgn0035009(Ensembl_gene); FBgn0035009(UniProt_DR_FlyBase)	FBgn0035009	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072206	45	FBgn0029501(Ensembl_flybase_gene_id); FBgn0029501(Ensembl_gene); FBgn0029501(UniProt_DR_FlyBase)	FBgn0029501	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072207	44	FBgn0035014(Ensembl_flybase_gene_id); FBgn0035014(Ensembl_gene); FBgn0035014(UniProt_DR_FlyBase)	FBgn0035014	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072209	45	FBgn0050169(Ensembl_flybase_gene_id); FBgn0050169(Ensembl_gene); FBgn0050169(UniProt_DR_FlyBase)	FBgn0050169	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072211	83	FBgn0035020(Ensembl_flybase_gene_id); FBgn0035020(Ensembl_gene); FBgn0035020(UniProt_DR_FlyBase)	FBgn0035020	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072212	41	FBgn0035022(Ensembl_flybase_gene_id); FBgn0035022(Ensembl_gene); FBgn0035022(UniProt_DR_FlyBase)	FBgn0035022	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072214	47	FBgn0035024(Ensembl_flybase_gene_id); FBgn0035024(Ensembl_gene); FBgn0035024(UniProt_DR_FlyBase)	FBgn0035024	mapped	alias_match	Ensembl_transcript; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072215	41			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072216	55			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; Ensembl_STRING
7227.FBpp0072221	37	FBgn0035031(Ensembl_flybase_gene_id); FBgn0035031(Ensembl_gene); FBgn0035031(UniProt_DR_FlyBase)	FBgn0035031	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; UniProt_DE_RecName_Full
7227.FBpp0072222	39	FBgn0035033(Ensembl_flybase_gene_id); FBgn0035033(Ensembl_gene); FBgn0035033(UniProt_DR_FlyBase)	FBgn0035033	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072223	40	FBgn0035034(Ensembl_flybase_gene_id); FBgn0035034(Ensembl_gene); FBgn0035034(UniProt_DR_FlyBase)	FBgn0035034	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072224	44	FBgn0035035(Ensembl_flybase_gene_id); FBgn0035035(Ensembl_gene); FBgn0035035(UniProt_DR_FlyBase)	FBgn0035035	mapped	alias_match	UniProt_DE_AltName_EC; KEGG_EC; KEGG_PRODUCT; Ensembl_EntrezGene; KEGG_GENEID
7227.FBpp0072228	44			unmapped		KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072229	39	FBgn0035042(Ensembl_flybase_gene_id); FBgn0035042(Ensembl_gene); FBgn0035042(UniProt_DR_FlyBase)	FBgn0035042	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072230	39			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072231	107			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072234	67	FBgn0035047(Ensembl_flybase_gene_id); FBgn0035047(Ensembl_gene); FBgn0035047(UniProt_DR_FlyBase)	FBgn0035047	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_UniProt
7227.FBpp0072239	43			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072240	43			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072242	42			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Synonyms; Ensembl_STRING
7227.FBpp0072243	53			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
7227.FBpp0072244	61	FBgn0035040(Ensembl_flybase_gene_id); FBgn0035040(Ensembl_gene); FBgn0035040(UniProt_DR_FlyBase)	FBgn0035040	mapped	alias_match	Ensembl_EntrezGene; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id
7227.FBpp0072245	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072247	57			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; UniProt_AC
7227.FBpp0072248	42			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072250	77	FBgn0016687(Ensembl_flybase_gene_id); FBgn0016687(Ensembl_gene); FBgn0016687(UniProt_DR_FlyBase)	FBgn0016687	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072255	68			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; UniProt_AC
7227.FBpp0072258	45			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; UniProt_AC
7227.FBpp0072260	38			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072261	38			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072262	39			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072263	45			unmapped		KEGG_EC; UniProt_DE_SubName_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072264	40			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072273	125			unmapped		UniProt_DE_SubName_EC; KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
7227.FBpp0072275	67	FBgn0000037(Ensembl_flybase_gene_id); FBgn0000037(Ensembl_gene); FBgn0000037(UniProt_DR_FlyBase)	FBgn0000037	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
7227.FBpp0072276	79			unmapped		KEGG_EC; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING
7227.FBpp0072277	45	FBgn0035056(Ensembl_flybase_gene_id); FBgn0035056(Ensembl_gene); FBgn0035056(UniProt_DR_FlyBase)	FBgn0035056	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
