raw_id	mapped_gene_id	mapping_status	mapping_method	mapping_evidence
15S_RRNA		unmapped	none	no evidence found
21S_RRNA		unmapped	none	no evidence found
NME1		unmapped	none	no evidence found
PHO5	S000000297	mapped	alias_bridge	STRING aliases bridge
Q0010		unmapped	none	no evidence found
Q0017		unmapped	none	no evidence found
Q0032		unmapped	none	no evidence found
Q0045	S000007260	mapped	alias_bridge	STRING aliases bridge
Q0050	S000007261	mapped	alias_bridge	STRING aliases bridge
Q0055	S000007262	mapped	alias_bridge	STRING aliases bridge
Q0060	S000007263	mapped	alias_bridge	STRING aliases bridge
Q0065	S000007264	mapped	alias_bridge	STRING aliases bridge
Q0070	S000007265	mapped	alias_bridge	STRING aliases bridge
Q0075	S000007266	mapped	alias_bridge	STRING aliases bridge
Q0080	S000007267	mapped	alias_bridge	STRING aliases bridge
Q0085	S000007268	mapped	alias_bridge	STRING aliases bridge
Q0092		unmapped	none	no evidence found
Q0105	S000007270	mapped	alias_bridge	STRING aliases bridge
Q0110	S000007271	mapped	alias_bridge	STRING aliases bridge
Q0115	S000007272	mapped	alias_bridge	STRING aliases bridge
Q0120	S000007273	mapped	alias_bridge	STRING aliases bridge
Q0130	S000007274	mapped	alias_bridge	STRING aliases bridge
Q0140	S000007275	mapped	alias_bridge	STRING aliases bridge
Q0142		unmapped	none	no evidence found
Q0143		unmapped	none	no evidence found
Q0144		unmapped	none	no evidence found
Q0160	S000007279	mapped	alias_bridge	STRING aliases bridge
Q0182		unmapped	none	no evidence found
Q0250	S000007281	mapped	alias_bridge	STRING aliases bridge
Q0255	S000007282	mapped	alias_bridge	STRING aliases bridge
Q0275	S000007283	mapped	alias_bridge	STRING aliases bridge
Q0297		unmapped	none	no evidence found
RDN18		unmapped	none	no evidence found
RDN25		unmapped	none	no evidence found
RDN37		unmapped	none	no evidence found
RDN5		unmapped	none	no evidence found
RDN58		unmapped	none	no evidence found
RTL		unmapped	none	no evidence found
Rn18s		unmapped	none	no evidence found
SNR10		unmapped	none	no evidence found
SNR11		unmapped	none	no evidence found
SNR128		unmapped	none	no evidence found
SNR13		unmapped	none	no evidence found
SNR161		unmapped	none	no evidence found
SNR18		unmapped	none	no evidence found
SNR189		unmapped	none	no evidence found
SNR190		unmapped	none	no evidence found
SNR191		unmapped	none	no evidence found
SNR24		unmapped	none	no evidence found
SNR3		unmapped	none	no evidence found
SNR30		unmapped	none	no evidence found
SNR31		unmapped	none	no evidence found
SNR32		unmapped	none	no evidence found
SNR33		unmapped	none	no evidence found
SNR34		unmapped	none	no evidence found
SNR35		unmapped	none	no evidence found
SNR36		unmapped	none	no evidence found
SNR37		unmapped	none	no evidence found
SNR38		unmapped	none	no evidence found
SNR39		unmapped	none	no evidence found
SNR39B		unmapped	none	no evidence found
SNR4		unmapped	none	no evidence found
SNR40		unmapped	none	no evidence found
SNR41		unmapped	none	no evidence found
SNR42		unmapped	none	no evidence found
SNR43		unmapped	none	no evidence found
SNR44		unmapped	none	no evidence found
SNR45		unmapped	none	no evidence found
SNR46		unmapped	none	no evidence found
SNR47		unmapped	none	no evidence found
SNR48		unmapped	none	no evidence found
SNR49		unmapped	none	no evidence found
SNR5		unmapped	none	no evidence found
SNR50		unmapped	none	no evidence found
SNR51		unmapped	none	no evidence found
SNR52		unmapped	none	no evidence found
SNR53		unmapped	none	no evidence found
SNR54		unmapped	none	no evidence found
SNR55		unmapped	none	no evidence found
SNR56		unmapped	none	no evidence found
SNR57		unmapped	none	no evidence found
SNR58		unmapped	none	no evidence found
SNR59		unmapped	none	no evidence found
SNR60		unmapped	none	no evidence found
SNR61		unmapped	none	no evidence found
SNR62		unmapped	none	no evidence found
SNR63		unmapped	none	no evidence found
SNR64		unmapped	none	no evidence found
SNR65		unmapped	none	no evidence found
SNR66		unmapped	none	no evidence found
SNR67		unmapped	none	no evidence found
SNR68		unmapped	none	no evidence found
SNR69		unmapped	none	no evidence found
SNR70		unmapped	none	no evidence found
SNR71		unmapped	none	no evidence found
SNR72		unmapped	none	no evidence found
SNR73		unmapped	none	no evidence found
SNR74		unmapped	none	no evidence found
SNR75		unmapped	none	no evidence found
SNR76		unmapped	none	no evidence found
SNR77		unmapped	none	no evidence found
SNR78		unmapped	none	no evidence found
SNR79		unmapped	none	no evidence found
SNR8		unmapped	none	no evidence found
SNR80		unmapped	none	no evidence found
SNR81		unmapped	none	no evidence found
SNR82		unmapped	none	no evidence found
SNR83		unmapped	none	no evidence found
SNR84		unmapped	none	no evidence found
SNR85		unmapped	none	no evidence found
SNR86		unmapped	none	no evidence found
SNR87		unmapped	none	no evidence found
SNR9		unmapped	none	no evidence found
TERRA		unmapped	none	no evidence found
U1		unmapped	none	no evidence found
U2		unmapped	none	no evidence found
U3		unmapped	none	no evidence found
U4		unmapped	none	no evidence found
U5		unmapped	none	no evidence found
U6		unmapped	none	no evidence found
YAL001C	S000000001	mapped	alias_bridge	STRING aliases bridge
YAL002W	S000000002	mapped	alias_bridge	STRING aliases bridge
YAL003W	S000000003	mapped	alias_bridge	STRING aliases bridge
YAL004W		unmapped	none	no evidence found
YAL005C	S000000004	mapped	alias_bridge	STRING aliases bridge
YAL007C	S000000005	mapped	alias_bridge	STRING aliases bridge
YAL008W	S000000006	mapped	alias_bridge	STRING aliases bridge
YAL009W	S000000007	mapped	alias_bridge	STRING aliases bridge
YAL010C	S000000008	mapped	alias_bridge	STRING aliases bridge
YAL011W	S000000009	mapped	alias_bridge	STRING aliases bridge
YAL012W	S000000010	mapped	alias_bridge	STRING aliases bridge
YAL013W	S000000011	mapped	alias_bridge	STRING aliases bridge
YAL014C	S000000012	mapped	alias_bridge	STRING aliases bridge
YAL015C	S000000013	mapped	alias_bridge	STRING aliases bridge
YAL016C-A		unmapped	none	no evidence found
YAL016C-B		unmapped	none	no evidence found
YAL016W	S000000014	mapped	alias_bridge	STRING aliases bridge
YAL017W	S000000015	mapped	alias_bridge	STRING aliases bridge
YAL018C	S000000016	mapped	alias_bridge	STRING aliases bridge
YAL019W	S000000017	mapped	alias_bridge	STRING aliases bridge
YAL019W-A		unmapped	none	no evidence found
YAL020C	S000000018	mapped	alias_bridge	STRING aliases bridge
YAL021C	S000000019	mapped	alias_bridge	STRING aliases bridge
YAL022C	S000000020	mapped	alias_bridge	STRING aliases bridge
YAL023C	S000000021	mapped	alias_bridge	STRING aliases bridge
YAL024C	S000000022	mapped	alias_bridge	STRING aliases bridge
YAL025C	S000000023	mapped	alias_bridge	STRING aliases bridge
YAL026C	S000000024	mapped	alias_bridge	STRING aliases bridge
YAL026C-A		unmapped	none	no evidence found
YAL027W	S000000025	mapped	alias_bridge	STRING aliases bridge
YAL028W	S000000026	mapped	alias_bridge	STRING aliases bridge
YAL029C	S000000027	mapped	alias_bridge	STRING aliases bridge
YAL030W	S000000028	mapped	alias_bridge	STRING aliases bridge
YAL031C	S000000029	mapped	alias_bridge	STRING aliases bridge
YAL031W-A		unmapped	none	no evidence found
YAL032C	S000000030	mapped	alias_bridge	STRING aliases bridge
YAL033W	S000000031	mapped	alias_bridge	STRING aliases bridge
YAL034C	S000002134	mapped	alias_bridge	STRING aliases bridge
YAL034C-B		unmapped	none	no evidence found
YAL034W-A	S000000032	mapped	alias_bridge	STRING aliases bridge
YAL035W	S000000033	mapped	alias_bridge	STRING aliases bridge
YAL036C	S000000034	mapped	alias_bridge	STRING aliases bridge
YAL037C-A	S000028732	mapped	alias_bridge	STRING aliases bridge
YAL037C-B		unmapped	none	no evidence found
YAL037W	S000000035	mapped	alias_bridge	STRING aliases bridge
YAL038W	S000000036	mapped	alias_bridge	STRING aliases bridge
YAL039C	S000000037	mapped	alias_bridge	STRING aliases bridge
YAL040C	S000000038	mapped	alias_bridge	STRING aliases bridge
YAL041W	S000000039	mapped	alias_bridge	STRING aliases bridge
YAL042C-A		unmapped	none	no evidence found
YAL042W	S000000040	mapped	alias_bridge	STRING aliases bridge
YAL043C	S000000041	mapped	alias_bridge	STRING aliases bridge
YAL044C	S000000042	mapped	alias_bridge	STRING aliases bridge
YAL044W-A	S000007586	mapped	alias_bridge	STRING aliases bridge
YAL045C		unmapped	none	no evidence found
YAL046C	S000000044	mapped	alias_bridge	STRING aliases bridge
YAL047C	S000000045	mapped	alias_bridge	STRING aliases bridge
YAL047W-A		unmapped	none	no evidence found
YAL048C	S000000046	mapped	alias_bridge	STRING aliases bridge
YAL049C	S000000047	mapped	alias_bridge	STRING aliases bridge
YAL051W	S000000048	mapped	alias_bridge	STRING aliases bridge
YAL053W	S000000049	mapped	alias_bridge	STRING aliases bridge
YAL054C	S000000050	mapped	alias_bridge	STRING aliases bridge
YAL055W	S000000051	mapped	alias_bridge	STRING aliases bridge
YAL056C-A		unmapped	none	no evidence found
YAL056W	S000000052	mapped	alias_bridge	STRING aliases bridge
YAL058W	S000000054	mapped	alias_bridge	STRING aliases bridge
YAL059C-A		unmapped	none	no evidence found
YAL059W	S000000055	mapped	alias_bridge	STRING aliases bridge
YAL060W	S000000056	mapped	alias_bridge	STRING aliases bridge
YAL061W	S000000057	mapped	alias_bridge	STRING aliases bridge
YAL062W	S000000058	mapped	alias_bridge	STRING aliases bridge
YAL063C		unmapped	none	no evidence found
YAL063C-A		unmapped	none	no evidence found
YAL064C-A	S000002140	mapped	alias_bridge	STRING aliases bridge
YAL064W		unmapped	none	no evidence found
YAL064W-B		unmapped	none	no evidence found
YAL065C	S000001817	mapped	alias_bridge	STRING aliases bridge
YAL066W		unmapped	none	no evidence found
YAL067C	S000000062	mapped	alias_bridge	STRING aliases bridge
YAL067W-A	S000028593	mapped	alias_bridge	STRING aliases bridge
YAL068C		ambiguous	alias_bridge	multiple matches: S000002142;S000003230
YAL068W-A		unmapped	none	no evidence found
YAL069W		unmapped	none	no evidence found
YAR002C-A	S000002129	mapped	alias_bridge	STRING aliases bridge
YAR002W	S000000063	mapped	alias_bridge	STRING aliases bridge
YAR003W	S000000064	mapped	alias_bridge	STRING aliases bridge
YAR007C	S000000065	mapped	alias_bridge	STRING aliases bridge
YAR008W	S000000066	mapped	alias_bridge	STRING aliases bridge
YAR014C	S000000069	mapped	alias_bridge	STRING aliases bridge
YAR015W	S000000070	mapped	alias_bridge	STRING aliases bridge
YAR018C	S000000071	mapped	alias_bridge	STRING aliases bridge
YAR019C	S000000072	mapped	alias_bridge	STRING aliases bridge
YAR019W-A		unmapped	none	no evidence found
YAR020C	S000000073	mapped	alias_bridge	STRING aliases bridge
YAR023C	S000000074	mapped	alias_bridge	STRING aliases bridge
YAR027W	S000000075	mapped	alias_bridge	STRING aliases bridge
YAR028W	S000000076	mapped	alias_bridge	STRING aliases bridge
YAR029W	S000000077	mapped	alias_bridge	STRING aliases bridge
YAR030C		unmapped	none	no evidence found
YAR031W	S000000078	mapped	alias_bridge	STRING aliases bridge
YAR033W		unmapped	none	no evidence found
YAR035C-A	S000028595	mapped	alias_bridge	STRING aliases bridge
YAR035W	S000000080	mapped	alias_bridge	STRING aliases bridge
YAR042W	S000000081	mapped	alias_bridge	STRING aliases bridge
YAR047C		unmapped	none	no evidence found
YAR050W	S000000084	mapped	alias_bridge	STRING aliases bridge
YAR053W		unmapped	none	no evidence found
YAR060C		unmapped	none	no evidence found
YAR064W		unmapped	none	no evidence found
YAR066W		unmapped	none	no evidence found
YAR068W		unmapped	none	no evidence found
YAR069C		unmapped	none	no evidence found
YAR070C		unmapped	none	no evidence found
YAR071W		unmapped	none	no evidence found
YAR073W		unmapped	none	no evidence found
YAR075W		unmapped	none	no evidence found
YBL001C	S000000097	mapped	alias_bridge	STRING aliases bridge
YBL002W	S000000098	mapped	alias_bridge	STRING aliases bridge
YBL003C	S000000099	mapped	alias_bridge	STRING aliases bridge
YBL004W	S000000100	mapped	alias_bridge	STRING aliases bridge
YBL005W	S000000101	mapped	alias_bridge	STRING aliases bridge
YBL006C	S000000102	mapped	alias_bridge	STRING aliases bridge
YBL006W-A		unmapped	none	no evidence found
YBL007C	S000000103	mapped	alias_bridge	STRING aliases bridge
YBL008W	S000000104	mapped	alias_bridge	STRING aliases bridge
YBL008W-A	S000028529	mapped	alias_bridge	STRING aliases bridge
YBL009W	S000000105	mapped	alias_bridge	STRING aliases bridge
YBL010C	S000000106	mapped	alias_bridge	STRING aliases bridge
YBL011W	S000000107	mapped	alias_bridge	STRING aliases bridge
YBL012C		unmapped	none	no evidence found
YBL013W	S000000109	mapped	alias_bridge	STRING aliases bridge
YBL014C	S000000110	mapped	alias_bridge	STRING aliases bridge
YBL015W	S000000111	mapped	alias_bridge	STRING aliases bridge
YBL016W	S000000112	mapped	alias_bridge	STRING aliases bridge
YBL017C	S000000113	mapped	alias_bridge	STRING aliases bridge
YBL018C	S000000114	mapped	alias_bridge	STRING aliases bridge
YBL019W	S000000115	mapped	alias_bridge	STRING aliases bridge
YBL020W	S000000116	mapped	alias_bridge	STRING aliases bridge
YBL021C	S000000117	mapped	alias_bridge	STRING aliases bridge
YBL022C	S000000118	mapped	alias_bridge	STRING aliases bridge
YBL023C	S000000119	mapped	alias_bridge	STRING aliases bridge
YBL024W	S000000120	mapped	alias_bridge	STRING aliases bridge
YBL025W	S000000121	mapped	alias_bridge	STRING aliases bridge
YBL026W	S000000122	mapped	alias_bridge	STRING aliases bridge
YBL027W		ambiguous	alias_bridge	multiple matches: S000000123;S000002156
YBL028C	S000000124	mapped	alias_bridge	STRING aliases bridge
YBL029C-A	S000007591	mapped	alias_bridge	STRING aliases bridge
YBL029W	S000000125	mapped	alias_bridge	STRING aliases bridge
YBL030C	S000000126	mapped	alias_bridge	STRING aliases bridge
YBL031W	S000000127	mapped	alias_bridge	STRING aliases bridge
YBL032W	S000000128	mapped	alias_bridge	STRING aliases bridge
YBL033C	S000000129	mapped	alias_bridge	STRING aliases bridge
YBL034C	S000000130	mapped	alias_bridge	STRING aliases bridge
YBL035C	S000000131	mapped	alias_bridge	STRING aliases bridge
YBL036C	S000000132	mapped	alias_bridge	STRING aliases bridge
YBL037W	S000000133	mapped	alias_bridge	STRING aliases bridge
YBL038W	S000000134	mapped	alias_bridge	STRING aliases bridge
YBL039C	S000000135	mapped	alias_bridge	STRING aliases bridge
YBL039C-A		unmapped	none	no evidence found
YBL039W-B		unmapped	none	no evidence found
YBL040C	S000000136	mapped	alias_bridge	STRING aliases bridge
YBL041W	S000000137	mapped	alias_bridge	STRING aliases bridge
YBL042C	S000000138	mapped	alias_bridge	STRING aliases bridge
YBL043W	S000000139	mapped	alias_bridge	STRING aliases bridge
YBL044W	S000000140	mapped	alias_bridge	STRING aliases bridge
YBL045C	S000000141	mapped	alias_bridge	STRING aliases bridge
YBL046W	S000000142	mapped	alias_bridge	STRING aliases bridge
YBL047C	S000000143	mapped	alias_bridge	STRING aliases bridge
YBL048W		unmapped	none	no evidence found
YBL049W	S000000145	mapped	alias_bridge	STRING aliases bridge
YBL050W	S000000146	mapped	alias_bridge	STRING aliases bridge
YBL051C	S000000147	mapped	alias_bridge	STRING aliases bridge
YBL052C	S000000148	mapped	alias_bridge	STRING aliases bridge
YBL053W		unmapped	none	no evidence found
YBL054W	S000000150	mapped	alias_bridge	STRING aliases bridge
YBL055C	S000000151	mapped	alias_bridge	STRING aliases bridge
YBL056W	S000000152	mapped	alias_bridge	STRING aliases bridge
YBL057C	S000000153	mapped	alias_bridge	STRING aliases bridge
YBL058W	S000000154	mapped	alias_bridge	STRING aliases bridge
YBL059C-A		unmapped	none	no evidence found
YBL059W	S000000155	mapped	alias_bridge	STRING aliases bridge
YBL060W	S000000156	mapped	alias_bridge	STRING aliases bridge
YBL061C	S000000157	mapped	alias_bridge	STRING aliases bridge
YBL062W		unmapped	none	no evidence found
YBL063W	S000000159	mapped	alias_bridge	STRING aliases bridge
YBL064C	S000000160	mapped	alias_bridge	STRING aliases bridge
YBL065W		unmapped	none	no evidence found
YBL066C	S000000162	mapped	alias_bridge	STRING aliases bridge
YBL067C	S000000163	mapped	alias_bridge	STRING aliases bridge
YBL068W	S000000164	mapped	alias_bridge	STRING aliases bridge
YBL068W-A		unmapped	none	no evidence found
YBL069W	S000000165	mapped	alias_bridge	STRING aliases bridge
YBL070C		unmapped	none	no evidence found
YBL071C		unmapped	none	no evidence found
YBL071C-B	S000028597	mapped	alias_bridge	STRING aliases bridge
YBL071W-A	S000007587	mapped	alias_bridge	STRING aliases bridge
YBL072C	S000000168	mapped	alias_bridge	STRING aliases bridge
YBL073W		unmapped	none	no evidence found
YBL074C	S000000170	mapped	alias_bridge	STRING aliases bridge
YBL075C	S000000171	mapped	alias_bridge	STRING aliases bridge
YBL076C	S000000172	mapped	alias_bridge	STRING aliases bridge
YBL077W		unmapped	none	no evidence found
YBL078C	S000000174	mapped	alias_bridge	STRING aliases bridge
YBL079W	S000000175	mapped	alias_bridge	STRING aliases bridge
YBL080C	S000000176	mapped	alias_bridge	STRING aliases bridge
YBL081W	S000000177	mapped	alias_bridge	STRING aliases bridge
YBL082C	S000000178	mapped	alias_bridge	STRING aliases bridge
YBL083C		unmapped	none	no evidence found
YBL084C	S000000180	mapped	alias_bridge	STRING aliases bridge
YBL085W	S000000181	mapped	alias_bridge	STRING aliases bridge
YBL086C	S000000182	mapped	alias_bridge	STRING aliases bridge
YBL087C	S000000183	mapped	alias_bridge	STRING aliases bridge
YBL088C	S000000184	mapped	alias_bridge	STRING aliases bridge
YBL089W	S000000185	mapped	alias_bridge	STRING aliases bridge
YBL090W	S000000186	mapped	alias_bridge	STRING aliases bridge
YBL091C	S000000187	mapped	alias_bridge	STRING aliases bridge
YBL091C-A	S000007228	mapped	alias_bridge	STRING aliases bridge
YBL092W	S000000188	mapped	alias_bridge	STRING aliases bridge
YBL093C	S000000189	mapped	alias_bridge	STRING aliases bridge
YBL094C		unmapped	none	no evidence found
YBL095W	S000000191	mapped	alias_bridge	STRING aliases bridge
YBL096C		unmapped	none	no evidence found
YBL097W	S000000193	mapped	alias_bridge	STRING aliases bridge
YBL098W	S000000194	mapped	alias_bridge	STRING aliases bridge
YBL099W	S000000195	mapped	alias_bridge	STRING aliases bridge
YBL100C		unmapped	none	no evidence found
YBL100W-C		unmapped	none	no evidence found
YBL101C	S000000197	mapped	alias_bridge	STRING aliases bridge
YBL102W	S000000198	mapped	alias_bridge	STRING aliases bridge
YBL103C	S000000199	mapped	alias_bridge	STRING aliases bridge
YBL104C	S000000200	mapped	alias_bridge	STRING aliases bridge
YBL105C	S000000201	mapped	alias_bridge	STRING aliases bridge
YBL106C	S000000202	mapped	alias_bridge	STRING aliases bridge
YBL107C	S000000203	mapped	alias_bridge	STRING aliases bridge
YBL107W-A		unmapped	none	no evidence found
YBL108C-A		unmapped	none	no evidence found
YBL108W		unmapped	none	no evidence found
YBL109W		unmapped	none	no evidence found
YBL111C		unmapped	none	no evidence found
YBL112C		unmapped	none	no evidence found
YBL113C		unmapped	none	no evidence found
YBL113W-A		unmapped	none	no evidence found
YBR001C	S000000205	mapped	alias_bridge	STRING aliases bridge
YBR002C	S000000206	mapped	alias_bridge	STRING aliases bridge
YBR003W	S000000207	mapped	alias_bridge	STRING aliases bridge
YBR004C	S000000208	mapped	alias_bridge	STRING aliases bridge
YBR005W	S000000209	mapped	alias_bridge	STRING aliases bridge
YBR006W	S000000210	mapped	alias_bridge	STRING aliases bridge
YBR007C	S000000211	mapped	alias_bridge	STRING aliases bridge
YBR008C	S000000212	mapped	alias_bridge	STRING aliases bridge
YBR009C		unmapped	none	no evidence found
YBR010W		unmapped	none	no evidence found
YBR011C	S000000215	mapped	alias_bridge	STRING aliases bridge
YBR012C		unmapped	none	no evidence found
YBR013C	S000000217	mapped	alias_bridge	STRING aliases bridge
YBR014C	S000000218	mapped	alias_bridge	STRING aliases bridge
YBR015C	S000000219	mapped	alias_bridge	STRING aliases bridge
YBR016W	S000000220	mapped	alias_bridge	STRING aliases bridge
YBR017C	S000000221	mapped	alias_bridge	STRING aliases bridge
YBR018C	S000000222	mapped	alias_bridge	STRING aliases bridge
YBR019C	S000000223	mapped	alias_bridge	STRING aliases bridge
YBR020W	S000000224	mapped	alias_bridge	STRING aliases bridge
YBR021W	S000000225	mapped	alias_bridge	STRING aliases bridge
YBR022W	S000000226	mapped	alias_bridge	STRING aliases bridge
YBR023C	S000000227	mapped	alias_bridge	STRING aliases bridge
YBR024W	S000000228	mapped	alias_bridge	STRING aliases bridge
YBR025C	S000000229	mapped	alias_bridge	STRING aliases bridge
YBR026C	S000000230	mapped	alias_bridge	STRING aliases bridge
YBR027C		unmapped	none	no evidence found
YBR028C	S000000232	mapped	alias_bridge	STRING aliases bridge
YBR029C	S000000233	mapped	alias_bridge	STRING aliases bridge
YBR030W	S000000234	mapped	alias_bridge	STRING aliases bridge
YBR031W	S000000235	mapped	alias_bridge	STRING aliases bridge
YBR032W		unmapped	none	no evidence found
YBR033W	S000000237	mapped	alias_bridge	STRING aliases bridge
YBR034C	S000000238	mapped	alias_bridge	STRING aliases bridge
YBR035C	S000000239	mapped	alias_bridge	STRING aliases bridge
YBR036C	S000000240	mapped	alias_bridge	STRING aliases bridge
YBR037C	S000000241	mapped	alias_bridge	STRING aliases bridge
YBR038W	S000000242	mapped	alias_bridge	STRING aliases bridge
YBR039W	S000000243	mapped	alias_bridge	STRING aliases bridge
YBR040W	S000000244	mapped	alias_bridge	STRING aliases bridge
YBR041W	S000000245	mapped	alias_bridge	STRING aliases bridge
YBR042C	S000000246	mapped	alias_bridge	STRING aliases bridge
YBR043C	S000000247	mapped	alias_bridge	STRING aliases bridge
YBR044C	S000000248	mapped	alias_bridge	STRING aliases bridge
YBR045C	S000000249	mapped	alias_bridge	STRING aliases bridge
YBR046C	S000000250	mapped	alias_bridge	STRING aliases bridge
YBR047W	S000000251	mapped	alias_bridge	STRING aliases bridge
YBR048W		ambiguous	alias_bridge	multiple matches: S000002432;S000000252
YBR049C	S000000253	mapped	alias_bridge	STRING aliases bridge
YBR050C	S000000254	mapped	alias_bridge	STRING aliases bridge
YBR051W		unmapped	none	no evidence found
YBR052C	S000000256	mapped	alias_bridge	STRING aliases bridge
YBR053C	S000000257	mapped	alias_bridge	STRING aliases bridge
YBR054W	S000000258	mapped	alias_bridge	STRING aliases bridge
YBR055C	S000000259	mapped	alias_bridge	STRING aliases bridge
YBR056C-B		unmapped	none	no evidence found
YBR056W	S000000260	mapped	alias_bridge	STRING aliases bridge
YBR056W-A		unmapped	none	no evidence found
YBR057C	S000000261	mapped	alias_bridge	STRING aliases bridge
YBR058C	S000000262	mapped	alias_bridge	STRING aliases bridge
YBR058C-A	S000007521	mapped	alias_bridge	STRING aliases bridge
YBR059C	S000000263	mapped	alias_bridge	STRING aliases bridge
YBR060C	S000000264	mapped	alias_bridge	STRING aliases bridge
YBR061C	S000000265	mapped	alias_bridge	STRING aliases bridge
YBR062C	S000000266	mapped	alias_bridge	STRING aliases bridge
YBR063C	S000000267	mapped	alias_bridge	STRING aliases bridge
YBR064W		unmapped	none	no evidence found
YBR065C	S000000269	mapped	alias_bridge	STRING aliases bridge
YBR066C	S000000270	mapped	alias_bridge	STRING aliases bridge
YBR067C	S000000271	mapped	alias_bridge	STRING aliases bridge
YBR068C	S000000272	mapped	alias_bridge	STRING aliases bridge
YBR069C	S000000273	mapped	alias_bridge	STRING aliases bridge
YBR070C	S000000274	mapped	alias_bridge	STRING aliases bridge
YBR071W	S000000275	mapped	alias_bridge	STRING aliases bridge
YBR072C-A	S000028532	mapped	alias_bridge	STRING aliases bridge
YBR072W	S000000276	mapped	alias_bridge	STRING aliases bridge
YBR073W	S000000277	mapped	alias_bridge	STRING aliases bridge
YBR074W	S000000278	mapped	alias_bridge	STRING aliases bridge
YBR076C-A		unmapped	none	no evidence found
YBR076W	S000000280	mapped	alias_bridge	STRING aliases bridge
YBR077C	S000000281	mapped	alias_bridge	STRING aliases bridge
YBR078W	S000000282	mapped	alias_bridge	STRING aliases bridge
YBR079C	S000000283	mapped	alias_bridge	STRING aliases bridge
YBR080C	S000000284	mapped	alias_bridge	STRING aliases bridge
YBR081C	S000000285	mapped	alias_bridge	STRING aliases bridge
YBR082C	S000000286	mapped	alias_bridge	STRING aliases bridge
YBR083W	S000000287	mapped	alias_bridge	STRING aliases bridge
YBR084C-A		ambiguous	alias_bridge	multiple matches: S000000123;S000002156
YBR084W	S000000288	mapped	alias_bridge	STRING aliases bridge
YBR085C-A	S000007522	mapped	alias_bridge	STRING aliases bridge
YBR085W	S000000289	mapped	alias_bridge	STRING aliases bridge
YBR086C	S000000290	mapped	alias_bridge	STRING aliases bridge
YBR087W	S000000291	mapped	alias_bridge	STRING aliases bridge
YBR088C	S000000292	mapped	alias_bridge	STRING aliases bridge
YBR089C-A		unmapped	none	no evidence found
YBR089W		unmapped	none	no evidence found
YBR090C	S000000294	mapped	alias_bridge	STRING aliases bridge
YBR091C	S000000295	mapped	alias_bridge	STRING aliases bridge
YBR092C	S000000296	mapped	alias_bridge	STRING aliases bridge
YBR093C	S000000297	mapped	alias_bridge	STRING aliases bridge
YBR094W	S000000298	mapped	alias_bridge	STRING aliases bridge
YBR095C	S000000299	mapped	alias_bridge	STRING aliases bridge
YBR096W	S000000300	mapped	alias_bridge	STRING aliases bridge
YBR097W	S000000301	mapped	alias_bridge	STRING aliases bridge
YBR098W	S000000302	mapped	alias_bridge	STRING aliases bridge
YBR099C		unmapped	none	no evidence found
YBR101C	S000000305	mapped	alias_bridge	STRING aliases bridge
YBR102C	S000000306	mapped	alias_bridge	STRING aliases bridge
YBR103C-A		unmapped	none	no evidence found
YBR103W	S000000307	mapped	alias_bridge	STRING aliases bridge
YBR104W	S000000308	mapped	alias_bridge	STRING aliases bridge
YBR105C	S000000309	mapped	alias_bridge	STRING aliases bridge
YBR106W	S000000310	mapped	alias_bridge	STRING aliases bridge
YBR107C	S000000311	mapped	alias_bridge	STRING aliases bridge
YBR108W	S000000312	mapped	alias_bridge	STRING aliases bridge
YBR109C	S000000313	mapped	alias_bridge	STRING aliases bridge
YBR109W-A		unmapped	none	no evidence found
YBR110W	S000000314	mapped	alias_bridge	STRING aliases bridge
YBR111C	S000000315	mapped	alias_bridge	STRING aliases bridge
YBR111W-A	S000028510	mapped	alias_bridge	STRING aliases bridge
YBR112C	S000000316	mapped	alias_bridge	STRING aliases bridge
YBR113W		unmapped	none	no evidence found
YBR114W	S000000318	mapped	alias_bridge	STRING aliases bridge
YBR115C	S000000319	mapped	alias_bridge	STRING aliases bridge
YBR116C		unmapped	none	no evidence found
YBR117C	S000000321	mapped	alias_bridge	STRING aliases bridge
YBR118W	S000006284	mapped	alias_bridge	STRING aliases bridge
YBR119W	S000000323	mapped	alias_bridge	STRING aliases bridge
YBR120C	S000000324	mapped	alias_bridge	STRING aliases bridge
YBR121C	S000000325	mapped	alias_bridge	STRING aliases bridge
YBR121C-A		unmapped	none	no evidence found
YBR122C	S000000326	mapped	alias_bridge	STRING aliases bridge
YBR123C	S000000327	mapped	alias_bridge	STRING aliases bridge
YBR124W		unmapped	none	no evidence found
YBR125C	S000000329	mapped	alias_bridge	STRING aliases bridge
YBR126C	S000000330	mapped	alias_bridge	STRING aliases bridge
YBR126W-A		unmapped	none	no evidence found
YBR126W-B		unmapped	none	no evidence found
YBR127C	S000000331	mapped	alias_bridge	STRING aliases bridge
YBR128C	S000000332	mapped	alias_bridge	STRING aliases bridge
YBR129C	S000000333	mapped	alias_bridge	STRING aliases bridge
YBR130C	S000000334	mapped	alias_bridge	STRING aliases bridge
YBR131C-A		unmapped	none	no evidence found
YBR131W	S000000335	mapped	alias_bridge	STRING aliases bridge
YBR132C	S000000336	mapped	alias_bridge	STRING aliases bridge
YBR133C	S000000337	mapped	alias_bridge	STRING aliases bridge
YBR134W		unmapped	none	no evidence found
YBR135W	S000000339	mapped	alias_bridge	STRING aliases bridge
