protocol	species	regime	model	feature_setting	feature_combo	label_regime	run_id	seed	is_deterministic	split_version	graph_source	label_manifest	split_manifest	config_used	val_auroc	val_auprc	val_mcc	val_f1	val_accuracy	test_auroc	test_auprc	test_mcc	test_f1	test_accuracy	train_count	val_count	test_count	feature_dim	node_count	edge_count	best_checkpoint	best_epoch	best_val_score	val_precision	val_recall	val_specificity	test_precision	test_recall	test_specificity	target	metrics_path	feature_contract_group	graph_contract	threshold_strategy	evaluation_contract	require_true_node2vec	embedding_method	embedding_backend	fallback_used
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_EXP_SUB	ORT_EXP_SUB	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.776303443392051	0.2258682928790054	0.2781438106851506	0.3395348837209302	0.7502198768689534	0.788707795887078	0.2369969269561165	0.2892593639432226	0.3460207612456747	0.7506596306068601	7955	1137	2274	240	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1029/best_model.pt	55	0.2258682928790054	0.228125	0.6636363636363637	0.759493670886076	0.2314814814814814	0.684931506849315	0.7576642335766424	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1029/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_EXP_SUB	ORT_EXP_SUB	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7979198017172702	0.2488881534647926	0.2792059155428034	0.3268482490272373	0.6956904133685137	0.8220977902209778	0.265208095631708	0.3100712869630311	0.345703125	0.7053649956024626	7955	1137	2274	240	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1030/best_model.pt	190	0.2488881534647926	0.2079207920792079	0.7636363636363637	0.688412852969815	0.2198757763975155	0.8082191780821918	0.6944038929440389	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1030/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_EXP_SUB	ORT_EXP_SUB	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8047003629282111	0.2884748034514507	0.2887891952826474	0.3307984790874524	0.6904133685136323	0.8300836583008365	0.2830527036690174	0.3299966939633813	0.3593287265547877	0.7145998240985049	7955	1137	2274	240	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1031/best_model.pt	65	0.2884748034514507	0.2091346153846154	0.7909090909090909	0.6796494644595911	0.2292191435768261	0.8310502283105022	0.7021897810218978	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1031/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_EXP_SUB	ORT_EXP_SUB	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7680003540763034	0.2059236194293307	0.2763019084309109	0.3089430894308943	0.6262093227792436	0.7864724638647247	0.2261173908143779	0.2659078013040092	0.3038810900082576	0.6292875989445911	7955	1137	2274	240	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1032/best_model.pt	137	0.2059236194293308	0.1881188118811881	0.8636363636363636	0.6007789678675755	0.1854838709677419	0.8401826484018264	0.6068126520681265	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1032/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_EXP_SUB	ORT_EXP_SUB	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.792077542710454	0.2650721981214287	0.2808031054983521	0.3212996389891697	0.6693051890941073	0.8088257840882577	0.2748440822708562	0.295273841560189	0.3314814814814815	0.6824978012313104	7955	1137	2274	240	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1033/best_model.pt	54	0.2650721981214287	0.2004504504504504	0.8090909090909091	0.6543330087633885	0.2078977932636469	0.817351598173516	0.6681265206812652	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_EXP_SUB/run_1033/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_SUB	ORT_SUB	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7812206780561209	0.2296631923035828	0.2559747791285403	0.3282828282828283	0.7660510114335972	0.7881467408814674	0.2254808636862741	0.2731424053454613	0.3391089108910891	0.7651715039577837	7955	1137	2274	180	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_SUB/run_1029/best_model.pt	200	0.2296631923035829	0.2272727272727272	0.5909090909090909	0.7848101265822784	0.232597623089983	0.6255707762557078	0.7800486618004866	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_SUB/run_1029/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_SUB	ORT_SUB	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7857617066477826	0.2307225138887257	0.2949660104040074	0.3346007604562737	0.6921723834652594	0.8088091190880913	0.2592369279802434	0.3012139089687587	0.3387872954764196	0.6978891820580475	7955	1137	2274	180	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_SUB/run_1030/best_model.pt	190	0.2307225138887257	0.2115384615384615	0.8	0.6806231742940604	0.2146341463414634	0.8036529680365296	0.6866180048661801	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_SUB/run_1030/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_SUB	ORT_SUB	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8326325573161016	0.3367088332252954	0.3189355803261369	0.3656884875846501	0.752858399296394	0.8510026775100268	0.3297310777780324	0.34780052996857	0.3874709976798144	0.7678100263852242	7955	1137	2274	180	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_SUB/run_1031/best_model.pt	156	0.3367088332252954	0.2432432432432432	0.7363636363636363	0.7546251217137293	0.2597200622083981	0.7625570776255708	0.7683698296836983	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_SUB/run_1031/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_SUB	ORT_SUB	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7723599185624502	0.2619421730429865	0.2412456004480396	0.3007518796992481	0.6728232189973615	0.7927507249275073	0.2614422530276041	0.2643308483916423	0.3159922928709056	0.6877748460861918	7955	1137	2274	180	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_SUB/run_1032/best_model.pt	44	0.2619421730429865	0.1895734597156398	0.7272727272727273	0.6669912366114897	0.2002442002442002	0.7488584474885844	0.681265206812652	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_SUB/run_1032/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	ORT_SUB	ORT_SUB	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7766885013720457	0.2632676850885042	0.248181636193553	0.3139784946236559	0.7194371152154794	0.7970658489706585	0.2664311062650213	0.2825353315292059	0.3389074693422519	0.7392260334212841	7955	1137	2274	180	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/ORT_SUB/run_1033/best_model.pt	27	0.2632676850885041	0.2056338028169014	0.6636363636363637	0.7254138266796495	0.2241887905604719	0.6940639269406392	0.7440389294403893	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/ORT_SUB/run_1033/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	SUB	SUB	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8139550323094628	0.3191500274599341	0.269643183170799	0.3227091633466135	0.7009674582233949	0.8303480763034807	0.3307698437419304	0.3059153420009265	0.3472931562819203	0.7189973614775725	7955	1137	2274	13	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/SUB/run_1029/best_model.pt	102	0.3191500274599341	0.2066326530612245	0.7363636363636363	0.697176241480039	0.2236842105263158	0.776255707762557	0.7128953771289538	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/SUB/run_1029/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	SUB	SUB	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8197087722404178	0.3268512265537233	0.3085462875676774	0.354978354978355	0.7379067722075637	0.8396249263962493	0.3361843277896519	0.335586034566627	0.3754189944134078	0.7541776605101144	7955	1137	2274	13	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/SUB/run_1030/best_model.pt	182	0.3268512265537233	0.2329545454545454	0.7454545454545455	0.7370983446932814	0.2485207100591716	0.7671232876712328	0.7527980535279806	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/SUB/run_1030/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	SUB	SUB	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8111932371426043	0.3139481381961889	0.2792590418508024	0.3228200371057514	0.6789797713280563	0.8284104922841049	0.3188535500716823	0.3167357547700259	0.3484119345524543	0.7022867194371152	7955	1137	2274	13	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/SUB/run_1031/best_model.pt	74	0.3139481381961889	0.2027972027972027	0.7909090909090909	0.6669912366114897	0.2207317073170731	0.8264840182648402	0.689051094890511	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/SUB/run_1031/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	SUB	SUB	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.8092104098433212	0.3086068029153124	0.2829360395782651	0.332657200811359	0.7106420404573439	0.8283349442833493	0.295531648571969	0.3206623173449838	0.3596214511041009	0.7321899736147758	7955	1137	2274	13	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/SUB/run_1032/best_model.pt	191	0.3086068029153124	0.2140992167101827	0.7454545454545455	0.7069133398247323	0.2336065573770492	0.7808219178082192	0.727007299270073	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/SUB/run_1032/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GAT	SUB	SUB	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7718465079224572	0.2780023733934144	0.2200507740442825	0.2822719449225473	0.633245382585752	0.798031307980313	0.2754416584101536	0.2796376553934606	0.3177405119152692	0.6600703605980651	7955	1137	2274	13	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GAT/SUB/run_1033/best_model.pt	45	0.2780023733934144	0.1740976645435244	0.7454545454545455	0.6212268743914313	0.1969365426695842	0.821917808219178	0.6428223844282238	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GAT/SUB/run_1033/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP	EXP	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.765021687173586	0.222798017228545	0.2482520358068615	0.2941176470588235	0.6200527704485488	0.7379184303791843	0.2201751125966052	0.2413917235167072	0.2896890343698854	0.6182937554969217	7955	1137	2274	61	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP/run_1029/best_model.pt	35	0.222798017228545	0.1792828685258964	0.8181818181818182	0.5988315481986368	0.1764705882352941	0.8082191780821918	0.5980535279805352	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP/run_1029/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP	EXP	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7479198017172701	0.2199821926940832	0.1934635481026519	0.2564841498559078	0.5461741424802111	0.7340799253407994	0.2092849697589859	0.2030134266968066	0.2590233545647558	0.5395778364116095	7955	1137	2274	61	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP/run_1030/best_model.pt	91	0.2199821926940832	0.1523972602739726	0.8090909090909091	0.5180136319376826	0.1532663316582914	0.8356164383561644	0.5080291970802919	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP/run_1030/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP	EXP	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7534168363282288	0.2266167481412629	0.1972233475603156	0.2658022690437601	0.6015831134564644	0.7277338932773388	0.2092929623616174	0.194062008729876	0.2626100880704564	0.5949868073878628	7955	1137	2274	61	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP/run_1031/best_model.pt	133	0.226616748141263	0.1617357001972386	0.7454545454545455	0.5861733203505355	0.1592233009708737	0.7488584474885844	0.5785888077858881	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP/run_1031/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP	EXP	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7477073559352041	0.2246522962870447	0.1904382144589602	0.2583586626139817	0.5708003518029904	0.7222811052228111	0.2046947358203459	0.1890463946560888	0.2564102564102564	0.5664028144239226	7955	1137	2274	61	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP/run_1032/best_model.pt	118	0.2246522962870447	0.1551094890510949	0.7727272727272727	0.549172346640701	0.1535682023486901	0.776255707762557	0.5440389294403893	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP/run_1032/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP	EXP	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7524519784013454	0.2321562610277891	0.2104363445111505	0.278169014084507	0.6394019349164468	0.7241275872412758	0.2044075449582859	0.2039590202046484	0.273851590106007	0.6385224274406333	7955	1137	2274	61	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP/run_1033/best_model.pt	138	0.2321562610277891	0.1724890829694323	0.7181818181818181	0.6309639727361246	0.1697699890470974	0.7077625570776256	0.6311435523114355	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP/run_1033/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP_SUB	EXP_SUB	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7845888288926264	0.2644045009122844	0.2262044124074329	0.2789968652037617	0.5954265611257695	0.7513737515137374	0.234713790251465	0.2098322383937421	0.2679938744257274	0.5795954265611257	7955	1137	2274	73	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP_SUB/run_1029/best_model.pt	152	0.2644045009122844	0.168560606060606	0.8090909090909091	0.572541382667965	0.1609935602575897	0.7990867579908676	0.5562043795620438	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP_SUB/run_1029/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP_SUB	EXP_SUB	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7861556165353636	0.2521559008111285	0.2570300268053375	0.2821917808219178	0.5391380826737028	0.757004299570043	0.2451064949874839	0.2279023274089019	0.2677595628415301	0.5285839929639402	7955	1137	2274	73	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP_SUB/run_1030/best_model.pt	121	0.2521559008111285	0.1661290322580645	0.9363636363636364	0.4965920155793573	0.157429718875502	0.8949771689497716	0.4895377128953771	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP_SUB/run_1030/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP_SUB	EXP_SUB	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7914933168097725	0.2657196149361766	0.2483662246499427	0.2805049088359046	0.5488126649076517	0.7535446455354463	0.2338204676183948	0.2257081091883296	0.2682418346073662	0.5369393139841688	7955	1137	2274	73	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP_SUB/run_1031/best_model.pt	124	0.2657196149361765	0.165837479270315	0.9090909090909092	0.5102239532619279	0.1581967213114754	0.8812785388127854	0.5002433090024331	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP_SUB/run_1031/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP_SUB	EXP_SUB	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7854474639284765	0.246657317342627	0.2493531744721814	0.3095238095238095	0.6939313984168866	0.7628137186281372	0.2395367484494414	0.2498191533660577	0.3089108910891089	0.693051890941073	7955	1137	2274	73	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP_SUB/run_1032/best_model.pt	56	0.246657317342627	0.1979695431472081	0.7090909090909091	0.6923076923076923	0.1972187104930468	0.7123287671232876	0.6909975669099757	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP_SUB/run_1032/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	EXP_SUB	EXP_SUB	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7931928830663008	0.2564277706229677	0.2455058631961076	0.2994652406417112	0.6543535620052771	0.761590507615905	0.2356027294781109	0.2344490497453943	0.2904347826086956	0.6411609498680739	7955	1137	2274	73	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/EXP_SUB/run_1033/best_model.pt	66	0.2564277706229677	0.1862527716186252	0.7636363636363637	0.6426484907497566	0.1793770139634801	0.7625570776255708	0.6282238442822384	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/EXP_SUB/run_1033/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	ORT	ORT	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7500132778613791	0.2423887349608689	0.2178398999199517	0.2683982683982684	0.554089709762533	0.7409514604095147	0.2249247162184427	0.2337430559715264	0.2770817980840088	0.5686015831134564	7955	1137	2274	168	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/ORT/run_1029/best_model.pt	56	0.2423887349608689	0.1595197255574614	0.8454545454545455	0.5228821811100293	0.1652021089630931	0.8584474885844748	0.537712895377129	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/ORT/run_1029/metrics.tsv								
fgraminearum_newlabel	fgraminearum	newlabel	GCN	ORT	ORT	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10	data/processed/PPI/fgraminearum/string.csv	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	results/frozen_protocol/splits/fgraminearum_newlabel_split.tsv	configs/frozen_protocol.yaml	0.7399398070284147	0.2411877270919215	0.1980672930391045	0.2691652470187393	0.6226912928759895	0.7348809563488096	0.2335475364067333	0.2156058005333556	0.2795138888888889	0.635004397537379	7955	1137	2274	168	12512	362023	/home/jiehuang/software/fungi/ProGATE_v2/outputs/fgraminearum_old_newlabel_benchmark/fgraminearum_newlabel/GCN/ORT/run_1030/best_model.pt	200	0.2411877270919215	0.1656184486373165	0.7181818181818181	0.6124634858812074	0.172561629153269	0.7351598173515982	0.624330900243309	fgraminearum	/home/jiehuang/software/fungi/ProGATE_v2/outputs/Figure2b/fgraminearum_newlabel/GCN/ORT/run_1030/metrics.tsv								
