node_id	species	protocol	label	split	seed	baseline_pred_label	esm2_pred_label	baseline_pred_score	esm2_pred_score	transition	transition_display
FGRAMPH1_01G14835	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1076397746801376	3.905369112544577e-07	TN_stable	TN_stable
FGRAMPH1_01G14841	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.577455461025238	0.0112136732786893	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G14855	fgraminearum	fgraminearum_newlabel	1	test	1029	1	0	0.5566938519477844	0.215524360537529	TP_to_FN_regressed	TP_to_FN_regressed
FGRAMPH1_01G14859	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3497189283370971	0.2243367582559585	TN_stable	TN_stable
FGRAMPH1_01G14873	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.5331026315689087	0.9134237766265868	TP_stable	TP_stable
FGRAMPH1_01G14875	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.6885274052619934	0.6103650331497192	FP_persistent	persistent_FP
FGRAMPH1_01G14879	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.5821828246116638	0.560051441192627	TP_stable	TP_stable
FGRAMPH1_01G14891	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1707644164562225	0.2282120436429977	TN_stable	TN_stable
FGRAMPH1_01G14893	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3671466708183288	0.041657093912363	TN_stable	TN_stable
FGRAMPH1_01G14915	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0167325381189584	2.6343903729471324e-13	TN_stable	TN_stable
FGRAMPH1_01G14975	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.7820520401000977	0.8589694499969482	TP_stable	TP_stable
FGRAMPH1_01G14985	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3894208371639251	0.1019283607602119	TN_stable	TN_stable
FGRAMPH1_01G14995	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1118701845407486	0.0646592006087303	TN_stable	TN_stable
FGRAMPH1_01G15005	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0152788609266281	0.0002558166161179	TN_stable	TN_stable
FGRAMPH1_01G15009	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.7531235814094543	0.5097578763961792	FP_persistent	persistent_FP
FGRAMPH1_01G15029	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0261060129851102	0.0001053613304975	TN_stable	TN_stable
FGRAMPH1_01G15033	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0714474245905876	4.446265847946052e-06	TN_stable	TN_stable
FGRAMPH1_01G15035	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0200385954231023	0.0133590186014771	TN_stable	TN_stable
FGRAMPH1_01G15043	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0085318014025688	0.1111093237996101	TN_stable	TN_stable
FGRAMPH1_01G15045	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.7533886432647705	0.9430490732192992	FP_persistent	persistent_FP
FGRAMPH1_01G15065	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0059453565627336	3.001060500367609e-13	TN_stable	TN_stable
FGRAMPH1_01G15075	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0988125652074813	1.3087803063527303e-09	TN_stable	TN_stable
FGRAMPH1_01G15089	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.7879274309962057e-05	5.806485958714803e-08	TN_stable	TN_stable
FGRAMPH1_01G15103	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.6385015845298767	0.5177996754646301	TP_stable	TP_stable
FGRAMPH1_01G15113	fgraminearum	fgraminearum_newlabel	1	test	1029	0	1	0.3370114266872406	0.9426206350326538	FN_to_TP_rescued	FN_to_TP_rescued
FGRAMPH1_01G15117	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2634071409702301	0.0008737972239032	TN_stable	TN_stable
FGRAMPH1_01G15121	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.071684293448925	8.758034377473294e-15	TN_stable	TN_stable
FGRAMPH1_01G15123	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0276273898780345	3.019023324668524e-06	TN_stable	TN_stable
FGRAMPH1_01G15127	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4044328033924103	5.4424929732226075e-14	TN_stable	TN_stable
FGRAMPH1_01G15135	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0155037073418498	2.29805725456803e-18	TN_stable	TN_stable
FGRAMPH1_01G15139	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2147792428731918	3.2880098383564205e-12	TN_stable	TN_stable
FGRAMPH1_01G15149	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.10751823335886	8.486019910857942e-15	TN_stable	TN_stable
FGRAMPH1_01G15167	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2337967604398727	6.898957281009643e-07	TN_stable	TN_stable
FGRAMPH1_01G15181	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1050374582409858	0.0225872956216335	TN_stable	TN_stable
FGRAMPH1_01G15187	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0013659493997693	2.5251073454413126e-10	TN_stable	TN_stable
FGRAMPH1_01G15195	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.7588662505149841	0.8661161661148071	FP_persistent	persistent_FP
FGRAMPH1_01G15203	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	3.0225723589598005e-14	4.298387011658633e-06	TN_stable	TN_stable
FGRAMPH1_01G15207	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9557887315750122	0.9949416518211364	TP_stable	TP_stable
FGRAMPH1_01G15219	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0612225085496902	0.0003393622755538	TN_stable	TN_stable
FGRAMPH1_01G15225	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6735754013061523	0.0144305285066366	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G15229	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1957747787237167	6.834161275087736e-12	TN_stable	TN_stable
FGRAMPH1_01G15247	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6301637887954712	0.4291161596775055	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G15251	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.5031833648681641	0.4844547808170318	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G15261	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.023139027878642	1.1835821635156184e-21	TN_stable	TN_stable
FGRAMPH1_01G15281	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0725826621055603	3.675348807519186e-07	TN_stable	TN_stable
FGRAMPH1_01G15307	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1463963538408279	0.0002524831215851	TN_stable	TN_stable
FGRAMPH1_01G15309	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0640084594488143	6.948101508896798e-05	TN_stable	TN_stable
FGRAMPH1_01G15313	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0077007501386106	1.946202097050098e-12	TN_stable	TN_stable
FGRAMPH1_01G15331	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4569421112537384	0.284321516752243	TN_stable	TN_stable
FGRAMPH1_01G15337	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0029316507279872	1.1580739567307321e-07	TN_stable	TN_stable
FGRAMPH1_01G15353	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0201921164989471	1.9320734248595706e-12	TN_stable	TN_stable
FGRAMPH1_01G15359	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0208117123693227	1.3012682984481216e-06	TN_stable	TN_stable
FGRAMPH1_01G15361	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1611322462558746	1.0127136906845635e-09	TN_stable	TN_stable
FGRAMPH1_01G15373	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0002073988289339	0.0085216024890542	TN_stable	TN_stable
FGRAMPH1_01G15375	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0003671657759696	1.2739653021970278e-22	TN_stable	TN_stable
FGRAMPH1_01G15389	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6297449469566345	0.4512546956539154	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G15393	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.7924143671989441	0.9266161918640136	FP_persistent	persistent_FP
FGRAMPH1_01G15395	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3629810214042663	0.0016967308474704	TN_stable	TN_stable
FGRAMPH1_01G15399	fgraminearum	fgraminearum_newlabel	1	test	1029	0	0	0.2789596617221832	0.1526744663715362	FN_persistent	persistent_FN
FGRAMPH1_01G15441	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1074925661087036	1.1189999800246057e-13	TN_stable	TN_stable
FGRAMPH1_01G15445	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.7759820222854614	0.0461614727973938	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G15461	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0005380258662626	1.2692076779785566e-05	TN_stable	TN_stable
FGRAMPH1_01G15463	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0134919788688421	3.001770381740043e-13	TN_stable	TN_stable
FGRAMPH1_01G15471	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3631916344165802	0.0111473137512803	TN_stable	TN_stable
FGRAMPH1_01G15489	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0969773530960083	2.0257962418668285e-08	TN_stable	TN_stable
FGRAMPH1_01G15495	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0070401253178715	3.257156046612697e-12	TN_stable	TN_stable
FGRAMPH1_01G15535	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0942298397421836	5.059021201958558e-09	TN_stable	TN_stable
FGRAMPH1_01G15545	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0588209815323352	4.024138533509358e-08	TN_stable	TN_stable
FGRAMPH1_01G15569	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.251553863286972	1.5677987903472967e-05	TN_stable	TN_stable
FGRAMPH1_01G15591	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.7015766218264616e-07	3.8577411486559694e-16	TN_stable	TN_stable
FGRAMPH1_01G15599	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1242105066776275	2.335174498213632e-09	TN_stable	TN_stable
FGRAMPH1_01G15607	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8861995339393616	0.7855663895606995	FP_persistent	persistent_FP
FGRAMPH1_01G15613	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0014181330334395	1.6359387455811003e-10	TN_stable	TN_stable
FGRAMPH1_01G15625	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0171357598155736	6.504737902369176e-17	TN_stable	TN_stable
FGRAMPH1_01G15635	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0954136699438095	4.4834866749126143e-14	TN_stable	TN_stable
FGRAMPH1_01G15651	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0082218237221241	4.5995284946205583e-14	TN_stable	TN_stable
FGRAMPH1_01G15685	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2331170290708542	8.010147212189622e-08	TN_stable	TN_stable
FGRAMPH1_01G15697	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0517467409372329	0.2102578282356262	TN_stable	TN_stable
FGRAMPH1_01G15701	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0787183791399002	2.334184046048904e-06	TN_stable	TN_stable
FGRAMPH1_01G15707	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0064504062756896	3.2183122710045553e-16	TN_stable	TN_stable
FGRAMPH1_01G15717	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0304863974452018	3.8731791107693425e-09	TN_stable	TN_stable
FGRAMPH1_01G15725	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0071259280666708	9.540052081646876e-11	TN_stable	TN_stable
FGRAMPH1_01G15737	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0003338425594847	6.705182199404082e-13	TN_stable	TN_stable
FGRAMPH1_01G15751	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0231029223650693	0.0007494974997825	TN_stable	TN_stable
FGRAMPH1_01G15757	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.492703773919857e-07	4.424329017638229e-05	TN_stable	TN_stable
FGRAMPH1_01G15759	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0001142332257586	8.514767363410057e-11	TN_stable	TN_stable
FGRAMPH1_01G15763	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0046332790516316	1.4026015926606002e-16	TN_stable	TN_stable
FGRAMPH1_01G15803	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.215861290693283	1.3112815229217947e-20	TN_stable	TN_stable
FGRAMPH1_01G15805	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0060026822611689	2.7947175823550552e-11	TN_stable	TN_stable
FGRAMPH1_01G15819	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0047205281443893	1.56263252000209e-17	TN_stable	TN_stable
FGRAMPH1_01G15827	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0003049997903872	0.0002625693159643	TN_stable	TN_stable
FGRAMPH1_01G15829	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0078811533749103	4.7264976322711465e-15	TN_stable	TN_stable
FGRAMPH1_01G15835	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2165258526802063	2.838743512256769e-06	TN_stable	TN_stable
FGRAMPH1_01G15837	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0302836783230304	0.000814342231024	TN_stable	TN_stable
FGRAMPH1_01G15845	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	2.560122336348058e-09	0.0001734768011374	TN_stable	TN_stable
FGRAMPH1_01G15887	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0694324299693107	1.5237736203030372e-12	TN_stable	TN_stable
FGRAMPH1_01G15891	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2307699769735336	4.599179646902485e-06	TN_stable	TN_stable
FGRAMPH1_01G15897	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0001216906748595	3.656446326272267e-11	TN_stable	TN_stable
FGRAMPH1_01G15899	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0001726113841868	3.533750093419135e-15	TN_stable	TN_stable
FGRAMPH1_01G15905	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1060980856418609	2.260410886245623e-10	TN_stable	TN_stable
FGRAMPH1_01G15911	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.856650467049748e-12	1.362089936051094e-24	TN_stable	TN_stable
FGRAMPH1_01G15917	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4955970346927643	1.0629785265336975e-06	TN_stable	TN_stable
FGRAMPH1_01G15947	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1751445978879928	0.1368720531463623	TN_stable	TN_stable
FGRAMPH1_01G15975	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6173478960990906	1.001856389848399e-06	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G15981	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0002524552110116	1.4306759112514555e-05	TN_stable	TN_stable
FGRAMPH1_01G15991	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4035943150520324	1.6526861823518146e-10	TN_stable	TN_stable
FGRAMPH1_01G16009	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0001650750491535	2.9827667447079875e-08	TN_stable	TN_stable
FGRAMPH1_01G16019	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0355256274342536	9.276743262454089e-11	TN_stable	TN_stable
FGRAMPH1_01G16045	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0004802908515557	1.5855252666341355e-09	TN_stable	TN_stable
FGRAMPH1_01G16049	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0061367722228169	5.412134740367946e-09	TN_stable	TN_stable
FGRAMPH1_01G16071	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.10751823335886	1.0703008795134037e-15	TN_stable	TN_stable
FGRAMPH1_01G16073	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	3.049527913390193e-05	1.9902221553734157e-14	TN_stable	TN_stable
FGRAMPH1_01G16155	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0257065817713737	8.544146112399176e-06	TN_stable	TN_stable
FGRAMPH1_01G16159	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0144083555787801	2.0531579991711624e-08	TN_stable	TN_stable
FGRAMPH1_01G16161	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1834568828344345	6.534774144029143e-08	TN_stable	TN_stable
FGRAMPH1_01G16169	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.4955215192458128e-05	7.0551746667035795e-09	TN_stable	TN_stable
FGRAMPH1_01G16171	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0305725503712892	4.176500212338397e-08	TN_stable	TN_stable
FGRAMPH1_01G16181	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0004087766283191	3.7554048759602665e-08	TN_stable	TN_stable
FGRAMPH1_01G16207	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0076271342113614	2.438496134063648e-20	TN_stable	TN_stable
FGRAMPH1_01G16215	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0058048954233527	1.4201503660992074e-20	TN_stable	TN_stable
FGRAMPH1_01G16231	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0002194357803091	1.2353583433988291e-11	TN_stable	TN_stable
FGRAMPH1_01G16289	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1737316697835922	0.0003592503198888	TN_stable	TN_stable
FGRAMPH1_01G16305	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0305510908365249	1.77172760747452e-18	TN_stable	TN_stable
FGRAMPH1_01G16311	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4731954336166382	0.0219021569937467	TN_stable	TN_stable
FGRAMPH1_01G16321	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.007427672855556	6.503226401832762e-09	TN_stable	TN_stable
FGRAMPH1_01G16325	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0597909279167652	1.3390768494048189e-08	TN_stable	TN_stable
FGRAMPH1_01G16331	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0500527881085872	1.4738157361193771e-09	TN_stable	TN_stable
FGRAMPH1_01G16335	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0171018540859222	1.1568006996753866e-08	TN_stable	TN_stable
FGRAMPH1_01G16341	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.2440068530850112e-06	0.0001865387166617	TN_stable	TN_stable
FGRAMPH1_01G16343	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0073291175067424	3.475589973700281e-14	TN_stable	TN_stable
FGRAMPH1_01G16351	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0017918369267135	6.59809392452443e-13	TN_stable	TN_stable
FGRAMPH1_01G16377	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.075149655342102	3.9733199369562655e-12	TN_stable	TN_stable
FGRAMPH1_01G16385	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0064857555553317	3.5144587062871813e-15	TN_stable	TN_stable
FGRAMPH1_01G16389	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0004963665851391	6.653190220973214e-10	TN_stable	TN_stable
FGRAMPH1_01G16419	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.00156085123308	7.348604214030274e-08	TN_stable	TN_stable
FGRAMPH1_01G16441	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0223362129181623	5.289997565970268e-14	TN_stable	TN_stable
FGRAMPH1_01G16455	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0109695103019475	4.982718428431113e-16	TN_stable	TN_stable
FGRAMPH1_01G16469	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.143201544880867	8.617154634293912e-08	TN_stable	TN_stable
FGRAMPH1_01G16481	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.0355037488043308	0.7253795862197876	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G16483	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0425184480845928	3.309477688162588e-05	TN_stable	TN_stable
FGRAMPH1_01G16501	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0045293346047401	4.582474714425368e-16	TN_stable	TN_stable
FGRAMPH1_01G16503	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0017195931868627	3.612597902319755e-16	TN_stable	TN_stable
FGRAMPH1_01G16515	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6310041546821594	4.0309823816642165e-06	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G16533	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0001042446383507	2.067453899526057e-16	TN_stable	TN_stable
FGRAMPH1_01G16535	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2972485423088074	4.331669970270013e-06	TN_stable	TN_stable
FGRAMPH1_01G16539	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0435670390725135	1.1589704627112951e-06	TN_stable	TN_stable
FGRAMPH1_01G16543	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2259773463010788	0.0136802345514297	TN_stable	TN_stable
FGRAMPH1_01G16545	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0503270402550697	3.657642494003105e-13	TN_stable	TN_stable
FGRAMPH1_01G16547	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0001778595760697	1.2528352398240226e-25	TN_stable	TN_stable
FGRAMPH1_01G16549	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0532814189791679	3.9015599084812886e-10	TN_stable	TN_stable
FGRAMPH1_01G16571	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.667138934135437	0.581389307975769	FP_persistent	persistent_FP
FGRAMPH1_01G16579	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	6.289818884397391e-06	3.7585584777843916e-07	TN_stable	TN_stable
FGRAMPH1_01G16585	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0010546845151111	1.9321722000142927e-09	TN_stable	TN_stable
FGRAMPH1_01G16643	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6012911796569824	2.0065564967808317e-05	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G16657	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0970897823572158	0.0181920509785413	TN_stable	TN_stable
FGRAMPH1_01G16663	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0392065495252609	6.787155371057452e-07	TN_stable	TN_stable
FGRAMPH1_01G16669	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.5308927459045663e-09	9.847219217817836e-08	TN_stable	TN_stable
FGRAMPH1_01G16681	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0119008449837565	3.2997711230109417e-08	TN_stable	TN_stable
FGRAMPH1_01G16691	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1264773160219192	8.084549563136534e-07	TN_stable	TN_stable
FGRAMPH1_01G16693	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3996533155441284	6.5750196086289395e-12	TN_stable	TN_stable
FGRAMPH1_01G16705	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.5593705177307129	0.0500672906637191	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G16707	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0667626187205314	0.000390418281313	TN_stable	TN_stable
FGRAMPH1_01G16715	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2239471226930618	1.22033438042235e-12	TN_stable	TN_stable
FGRAMPH1_01G16721	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0209990572184324	1.568545934939558e-16	TN_stable	TN_stable
FGRAMPH1_01G16725	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2231893241405487	6.073845870702144e-10	TN_stable	TN_stable
FGRAMPH1_01G16731	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0003057305293623	4.372252993684045e-12	TN_stable	TN_stable
FGRAMPH1_01G16733	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0043812505900859	2.569104751160012e-08	TN_stable	TN_stable
FGRAMPH1_01G16749	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0350507460534572	1.0919506965301196e-10	TN_stable	TN_stable
FGRAMPH1_01G16757	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1855945140123367	2.495357869988779e-12	TN_stable	TN_stable
FGRAMPH1_01G16759	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0192266013473272	1.2010437132684017e-12	TN_stable	TN_stable
FGRAMPH1_01G16775	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0034850516822189	4.641748091671616e-05	TN_stable	TN_stable
FGRAMPH1_01G16781	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1977352350950241	1.2697905731329229e-06	TN_stable	TN_stable
FGRAMPH1_01G16787	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0184459201991558	4.581354851040942e-09	TN_stable	TN_stable
FGRAMPH1_01G16793	fgraminearum	fgraminearum_newlabel	1	test	1029	0	0	0.2216040343046188	0.0028147334232926	FN_persistent	persistent_FN
FGRAMPH1_01G16801	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0551755018532276	1.1301870617963484e-15	TN_stable	TN_stable
FGRAMPH1_01G16807	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.8567276000976562	0.384314626455307	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G16823	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1186671704053878	0.0075670285150408	TN_stable	TN_stable
FGRAMPH1_01G16839	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1116577312350273	2.8259417917710083e-14	TN_stable	TN_stable
FGRAMPH1_01G16857	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0425186902284622	2.7442030869906372e-08	TN_stable	TN_stable
FGRAMPH1_01G16863	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0002314982848474	4.37406111331029e-09	TN_stable	TN_stable
FGRAMPH1_01G16871	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2708607316017151	0.4549010396003723	TN_stable	TN_stable
