protocol	species	regime	model	model_variant	feature_setting	label_regime	run_id	seed	is_deterministic	split_version	graph_source	graph_contract	threshold_strategy	evaluation_contract	feature_contract_group	label_manifest	split_manifest	config_used	val_auroc	val_auprc	val_mcc	val_f1	val_precision	val_recall	val_accuracy	val_specificity	test_auroc	test_auprc	test_mcc	test_f1	test_precision	test_recall	test_accuracy	test_specificity	train_count	val_count	test_count	feature_dim	node_count	edge_count	require_true_node2vec	embedding_method	embedding_backend	fallback_used	esm2_cache_path	fusion_mode	fusion_hidden_dim	fusion_dropout	loss_type	pos_weight_mode	pos_weight_scale	best_checkpoint	target	train_fraction_tag	train_fraction	metrics_path	best_epoch	best_val_score	pos_weight	esm2_dim
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1030	1030	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train40_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_40/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8201149425287357	0.314498864317478	0.2992685475444096	0.3636363636363636	0.3636363636363636	0.3636363636363636	0.8830897703549061	0.935632183908046	0.8032381444468248	0.3646748255008892	0.3197967639653956	0.3816091954022989	0.3842592592592592	0.3789954337899543	0.8875888006686168	0.938822447102116	3349	479	2393	0	11663	724046	True								balanced_bce				fgraminearum	40	0.4	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_40/DC/NETWORK/run_1030/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1031	1031	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train40_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_40/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.7784482758620689	0.2784947144591712	0.2175313860869181	0.2857142857142857	0.3	0.2727272727272727	0.8747390396659708	0.935632183908046	0.8032381444468248	0.3646748255008892	0.3209298346582195	0.3824884792626728	0.386046511627907	0.3789954337899543	0.88800668616799	0.9392824287028518	3349	479	2393	0	11655	724046	True								balanced_bce				fgraminearum	40	0.4	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_40/DC/NETWORK/run_1031/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1032	1032	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train40_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_40/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.8266718913270636	0.4089730989048001	0.4004257535767467	0.4523809523809524	0.475	0.4318181818181818	0.9039665970772442	0.9517241379310344	0.8032381444468248	0.3646748255008892	0.3142316190234564	0.3772727272727272	0.3755656108597285	0.3789954337899543	0.885499373171751	0.936522539098436	3349	479	2393	0	11621	724046	True								balanced_bce				fgraminearum	40	0.4	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_40/DC/NETWORK/run_1032/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1033	1033	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train40_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_40/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.8151253918495298	0.3610830238462982	0.2492163009404388	0.3181818181818182	0.3181818181818182	0.3181818181818182	0.8747390396659708	0.9310344827586208	0.8032381444468248	0.3646748255008892	0.3209298346582195	0.3824884792626728	0.386046511627907	0.3789954337899543	0.88800668616799	0.9392824287028518	3349	479	2393	0	11597	724046	True								balanced_bce				fgraminearum	40	0.4	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_40/DC/NETWORK/run_1033/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1029	1029	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.855130347593583	0.4045168090814836	0.3440049847802742	0.4036697247706422	0.4074074074074074	0.4	0.8914858096828047	0.9411764705882352	0.8032381444468248	0.3646748255008892	0.3142316190234564	0.3772727272727272	0.3755656108597285	0.3789954337899543	0.885499373171751	0.936522539098436	4187	599	2393	0	11903	724046	True								balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/DC/NETWORK/run_1029/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1030	1030	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8170788770053476	0.3315711748940205	0.286876815381122	0.3539823008849557	0.3448275862068966	0.3636363636363636	0.8781302170283807	0.9301470588235294	0.8032381444468248	0.3646748255008892	0.3209298346582195	0.3824884792626728	0.386046511627907	0.3789954337899543	0.88800668616799	0.9392824287028518	4187	599	2393	0	11891	724046	True								balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/DC/NETWORK/run_1030/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1031	1031	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.8073195187165776	0.3534857535996267	0.4041732061069186	0.4601769911504424	0.4482758620689655	0.4727272727272727	0.8981636060100167	0.9411764705882352	0.8032381444468248	0.3646748255008892	0.3164379360898623	0.3789954337899543	0.3789954337899543	0.3789954337899543	0.8863351441704973	0.937442502299908	4187	599	2393	0	11894	724046	True								balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/DC/NETWORK/run_1031/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1032	1032	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.8493315508021391	0.4095322689857098	0.4237226045612181	0.4778761061946903	0.4655172413793103	0.4909090909090909	0.9015025041736228	0.9430147058823528	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	4187	599	2393	0	11861	724046	True								balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/DC/NETWORK/run_1032/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1033	1033	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.8210561497326203	0.3853170127432487	0.30588603191767	0.3653846153846153	0.3877551020408163	0.3454545454545454	0.8898163606010017	0.9448529411764706	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	4187	599	2393	0	11835	724046	True								balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/DC/NETWORK/run_1033/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1029	1029	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.7599228481130322	0.2994227477350245	0.2789563889314454	0.3478260869565217	0.3333333333333333	0.3636363636363636	0.8746518105849582	0.9263803680981596	0.8032381444468248	0.3646748255008892	0.3142316190234564	0.3772727272727272	0.3755656108597285	0.3789954337899543	0.885499373171751	0.936522539098436	5025	718	2393	0	12116	724046	True								balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/DC/NETWORK/run_1029/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1030	1030	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8097462353597322	0.3116390051271105	0.2669939143724811	0.3278688524590163	0.3571428571428571	0.303030303030303	0.8857938718662952	0.9447852760736196	0.8032381444468248	0.3646748255008892	0.3181271608777024	0.3796296296296296	0.3849765258215962	0.3744292237442922	0.88800668616799	0.9397424103035878	5025	718	2393	0	12103	724046	True								balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/DC/NETWORK/run_1030/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1031	1031	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.823631251161926	0.3056335297470423	0.2849704363641766	0.3442622950819672	0.375	0.3181818181818182	0.8885793871866295	0.946319018404908	0.8032381444468248	0.3646748255008892	0.3209298346582195	0.3824884792626728	0.386046511627907	0.3789954337899543	0.88800668616799	0.9392824287028518	5025	718	2393	0	12109	724046	True								balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/DC/NETWORK/run_1031/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1032	1032	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.771902305261201	0.3684344146251044	0.3271031887518247	0.391304347826087	0.375	0.4090909090909091	0.883008356545961	0.9309815950920244	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	5025	718	2393	0	12102	724046	True								balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/DC/NETWORK/run_1032/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1033	1033	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.7963608477412158	0.3180897256046328	0.3065038269854935	0.3692307692307692	0.375	0.3636363636363636	0.8857938718662952	0.9386503067484664	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	5025	718	2393	0	12085	724046	True								balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/DC/NETWORK/run_1033/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1029	1029	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.7998703005273307	0.3009004619854938	0.220317885389349	0.2876712328767123	0.3043478260869565	0.2727272727272727	0.8758949880668258	0.9369250985545337	0.8032381444468248	0.3646748255008892	0.3131381115201947	0.3764172335600907	0.3738738738738739	0.3789954337899543	0.8850814876723778	0.9360625574977	5862	838	2393	0	12343	724046	True								balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/DC/NETWORK/run_1029/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1030	1030	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.7952198918033345	0.2834834476929727	0.2873965256053131	0.3544303797468354	0.345679012345679	0.3636363636363636	0.8782816229116945	0.9303547963206308	0.8032381444468248	0.3646748255008892	0.3181271608777024	0.3796296296296296	0.3849765258215962	0.3744292237442922	0.88800668616799	0.9397424103035878	5862	838	2393	0	12339	724046	True								balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/DC/NETWORK/run_1030/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1031	1031	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.8526119084594774	0.4079877299221316	0.3552654273207135	0.4171779141104294	0.3953488372093023	0.4415584415584415	0.8866348448687351	0.9316688567674112	0.8032381444468248	0.3646748255008892	0.3181271608777024	0.3796296296296296	0.3849765258215962	0.3744292237442922	0.88800668616799	0.9397424103035878	5862	838	2393	0	12327	724046	True								balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/DC/NETWORK/run_1031/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1032	1032	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.8325170230557879	0.3589835630631189	0.3507929967520271	0.4142011834319526	0.3804347826086957	0.4545454545454545	0.8818615751789977	0.9250985545335084	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	5862	838	2393	0	12321	724046	True								balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/DC/NETWORK/run_1032/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1033	1033	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.8600952267180914	0.4110851973991369	0.3340094251670162	0.3975155279503105	0.3809523809523809	0.4155844155844156	0.8842482100238663	0.9316688567674112	0.8032381444468248	0.3646748255008892	0.3142316190234564	0.3772727272727272	0.3755656108597285	0.3789954337899543	0.885499373171751	0.936522539098436	5862	838	2393	0	12306	724046	True								balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/DC/NETWORK/run_1033/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1029	1029	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.8020245559038662	0.3279593258620609	0.2960167623714642	0.3626373626373626	0.351063829787234	0.375	0.8789144050104384	0.9298850574712644	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	6699	958	2393	0	12561	724046	True								balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/DC/NETWORK/run_1029/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1030	1030	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8273837513061651	0.3256521916678189	0.3005894889797575	0.3675675675675676	0.3505154639175257	0.3863636363636363	0.8778705636743215	0.9275862068965516	0.8032381444468248	0.3646748255008892	0.3209298346582195	0.3824884792626728	0.386046511627907	0.3789954337899543	0.88800668616799	0.9392824287028518	6699	958	2393	0	12569	724046	True								balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/DC/NETWORK/run_1030/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1031	1031	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.810253396029258	0.3646021602000481	0.3242946708463949	0.3863636363636363	0.3863636363636363	0.3863636363636363	0.8872651356993737	0.9379310344827586	0.8032381444468248	0.3646748255008892	0.3181271608777024	0.3796296296296296	0.3849765258215962	0.3744292237442922	0.88800668616799	0.9397424103035878	6699	958	2393	0	12555	724046	True								balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/DC/NETWORK/run_1031/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1032	1032	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.8632249216300939	0.4321026682166992	0.3624560596933681	0.4222222222222222	0.4130434782608695	0.4318181818181818	0.8914405010438413	0.9379310344827586	0.8032381444468248	0.3646748255008892	0.3209298346582195	0.3824884792626728	0.386046511627907	0.3789954337899543	0.88800668616799	0.9392824287028518	6699	958	2393	0	12547	724046	True								balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/DC/NETWORK/run_1032/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1033	1033	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.8468978578892371	0.408065135600995	0.3552766172574796	0.4137931034482758	0.4186046511627907	0.4090909090909091	0.8935281837160751	0.942528735632184	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	6699	958	2393	0	12574	724046	True								balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/DC/NETWORK/run_1033/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1029	1029	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train90_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_90/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.8003243064592758	0.3482986401107907	0.3264235479553256	0.3902439024390244	0.3773584905660377	0.404040404040404	0.8839368616527391	0.9325153374233128	0.8032381444468248	0.3646748255008892	0.3209298346582195	0.3824884792626728	0.386046511627907	0.3789954337899543	0.88800668616799	0.9392824287028518	7537	1077	2393	0	12782	724046	True								balanced_bce				fgraminearum	90	0.9	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_90/DC/NETWORK/run_1029/metrics.tsv				
fgraminearum_newlabel	fgraminearum	newlabel	DC	DC	NETWORK	newlabel	seed_1030	1030	True	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train90_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	top_k_labeled_positive_count	auroc_auprc_mcc_specificity_top_k	topology_embedding_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_90/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8068104356447915	0.3800267722742668	0.413359498188084	0.467005076142132	0.4693877551020408	0.4646464646464646	0.9025069637883008	0.9468302658486708	0.8032381444468248	0.3646748255008892	0.3153315365498897	0.378132118451025	0.3772727272727272	0.3789954337899543	0.8859172586711241	0.936982520699172	7537	1077	2393	0	12785	724046	True								balanced_bce				fgraminearum	90	0.9	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_90/DC/NETWORK/run_1030/metrics.tsv				
