protocol	species	regime	model	feature_setting	train_fraction	train_fraction_tag	n_runs	seed_list	split_version_count	split_manifest_count	mean_AUPRC	sd_AUPRC	mean_AUROC	sd_AUROC	mean_MCC	sd_MCC	mean_F1	sd_F1	mean_PRECISION	sd_PRECISION	mean_RECALL	sd_RECALL	baseline_AUPRC_at_0.90	performance_retention_AUPRC	performance_drop_AUPRC
fgraminearum_newlabel	fgraminearum	newlabel	N2V_MLP	N2V	0.9	90	5	1029,1030,1031,1032,1033	5	5	0.23687317982106904	0.024509560075855252	0.7730620912149815	0.015487900501130728	0.2780183818731241	0.018228620169560956	0.3229193014793575	0.016205528608788107	0.2087346765749804	0.01717825549055501	0.7324200913242008	0.08186642860644737	0.23687317982106904	1.0	0.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.1	10	5	1029,1030,1031,1032,1033	5	5	0.37729989328916785	0.010959749152938429	0.8641884370287289	0.006662847375767701	0.11651314898956491	0.015039083061372652	0.057180155722810454	0.008442329856066223	0.5822940947940948	0.0810154406650196	0.03013698630136986	0.00465663882519889	0.44422042083919033	0.849352878862253	0.06692052755002248
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.2	20	5	1029,1030,1031,1032,1033	5	5	0.4006246901149903	0.008833532883811852	0.8785173889848059	0.003525181899288208	0.17065933322019503	0.020774864154029498	0.11884767393663812	0.02246040830551948	0.5636427298192005	0.017548733743905812	0.06666666666666667	0.014029489950444946	0.44422042083919033	0.9018601381677996	0.04359573072420003
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.3	30	5	1029,1030,1031,1032,1033	5	5	0.4005702534137535	0.01184655087936085	0.8793377945247487	0.0015848720546102822	0.18662694118090792	0.031037832673208577	0.14238082588719142	0.03177692661906792	0.5508252929727939	0.03847468187282066	0.0821917808219178	0.020215473626647173	0.44422042083919033	0.9017375938211576	0.043650167425436814
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.4	40	5	1029,1030,1031,1032,1033	5	5	0.4138837776086679	0.009710576627091846	0.8824001377844428	0.003359198474955698	0.21221817289804834	0.02711806167994763	0.1657188414431147	0.02754301408387244	0.587330835690802	0.0416199495130752	0.09680365296803653	0.01812733629340567	0.44422042083919033	0.9317081300017398	0.03033664323052243
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.5	50	5	1029,1030,1031,1032,1033	5	5	0.4196178680816541	0.012881389720495882	0.8839094655391866	0.0034252890627621347	0.22317289483416775	0.02334501784916851	0.17935611300823875	0.02335364461160821	0.5897293365378472	0.02984996625506334	0.10593607305936073	0.01565883853833995	0.44422042083919033	0.944616339989371	0.024602552757536256
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.6	60	5	1029,1030,1031,1032,1033	5	5	0.43126621233158924	0.007911898824522649	0.8878035563508966	0.002988704341075425	0.22246579722123272	0.026828153341814463	0.18029366169372932	0.025542242145594005	0.5837703401075494	0.04289688203885927	0.10684931506849313	0.01674000253865147	0.44422042083919033	0.9708383318283097	0.012954208507601095
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.7	70	5	1029,1030,1031,1032,1033	5	5	0.4305587974534405	0.005062381327298638	0.8881249133596301	0.002981421273777629	0.2235953275306898	0.015032365963081893	0.1817377556782663	0.016469397431288276	0.5839465884843082	0.019922724974145812	0.10776255707762557	0.011034745181364906	0.44422042083919033	0.9692458456548637	0.013661623385749833
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.8	80	5	1029,1030,1031,1032,1033	5	5	0.4379548682085768	0.00340823595798953	0.8908411152138388	0.002046796088215174	0.22755544902586305	0.006836302911574988	0.18814160164432395	0.008649945792045595	0.5803001210863172	0.008827378305965524	0.11232876712328768	0.006193908660388372	0.44422042083919033	0.9858953971121429	0.006265552630613513
fgraminearum_newlabel	fgraminearum	newlabel	RF	ORT_EXP_SUB_ESM2	0.9	90	5	1029,1030,1031,1032,1033	5	5	0.44422042083919033	0.006645020332743241	0.8920765543807472	0.0011981273561162149	0.25460625718363694	0.009533870777645465	0.20778232999694118	0.007139230081938672	0.6356185221471666	0.020756222108320465	0.12420091324200913	0.004473953868097129	0.44422042083919033	1.0	0.0
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.1	10	5	1029,1030,1031,1032,1033	5	5	0.39125278080726444	0.015419451465060567	0.8701221996782229	0.006831956315359112	0.23499650296901523	0.06180343930542513	0.24282515275231847	0.07866957845041918	0.4551777000998517	0.04260267872763997	0.17168949771689496	0.06664789877815137	0.5020922998260147	0.7792447343702376	0.11083951901875022
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.2	20	5	1029,1030,1031,1032,1033	5	5	0.42941593774324216	0.017444568608680593	0.8845282353089438	0.007345592507678382	0.3083459579432845	0.019742564541267747	0.3236704396406566	0.01638639584322055	0.5190817129777189	0.036801531535473345	0.23561643835616436	0.01372903778846841	0.5020922998260147	0.8552529841466273	0.0726763620827725
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.3	30	5	1029,1030,1031,1032,1033	5	5	0.43336421621368376	0.018880304829271503	0.8876103220711353	0.007308195200333501	0.3159513444553319	0.03409305112093393	0.3426337845877311	0.03320171640649792	0.49537139243627093	0.03624863329824908	0.26210045662100456	0.028965756213979368	0.5020922998260147	0.8631166348574821	0.0687280836123309
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.4	40	5	1029,1030,1031,1032,1033	5	5	0.4545678212074128	0.008281797942608856	0.8930769618530328	0.005824131058141872	0.33996061838796077	0.02829743757174263	0.36085009575311583	0.03028367743848448	0.5344422465942549	0.027017385823736608	0.2730593607305936	0.02936609167271877	0.5020922998260147	0.905347127141623	0.04752447861860187
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.5	50	5	1029,1030,1031,1032,1033	5	5	0.4730648094952604	0.008142787446502207	0.8982035513100023	0.004962082090906794	0.35480352529350084	0.01074720763414589	0.37520518272843273	0.013555996125656956	0.5505427695548107	0.01088871234416203	0.28493150684931506	0.01571200962016918	0.5020922998260147	0.9421869438332098	0.029027490330754246
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.6	60	5	1029,1030,1031,1032,1033	5	5	0.47940997974981175	0.01019673416227133	0.9018361457322529	0.0017823611943480748	0.3724993834514304	0.015271418301252488	0.39819961205067583	0.014836581707357903	0.5512060712824072	0.02687566889386945	0.3123287671232876	0.016987283322135407	0.5020922998260147	0.9548244016407684	0.02268232007620291
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.7	70	5	1029,1030,1031,1032,1033	5	5	0.48339896104788493	0.005160258976439444	0.901547344498914	0.0031856532382812967	0.36609597472179656	0.00897617767221371	0.3905429637745211	0.008394416983320671	0.5493777182927941	0.017173319015060484	0.3031963470319634	0.009402401955239269	0.5020922998260147	0.9627691187763537	0.01869333877812973
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.8	80	5	1029,1030,1031,1032,1033	5	5	0.4932528594613233	0.004944527828169209	0.9054607587386002	0.002148339258272686	0.3700579915005998	0.01864627051351874	0.3928373720769577	0.017228775833263293	0.5580278613192404	0.023029365675447215	0.30319634703196346	0.014611872146118721	0.5020922998260147	0.9823947900261477	0.008839440364691364
fgraminearum_newlabel	fgraminearum	newlabel	SVM	ORT_EXP_SUB_ESM2	0.9	90	5	1029,1030,1031,1032,1033	5	5	0.5020922998260147	0.01178303754864056	0.9076151109206773	0.0014544659458378493	0.3761173514294506	0.01889401469107019	0.3987721180963204	0.02008146240095165	0.5637292191044114	0.014114897771191048	0.30867579908675796	0.019714185520477535	0.5020922998260147	1.0	0.0
