raw_probe_id	mapped_gene_id	mapping_status	mapping_method
P78332	ENSG00000004534	mapped	alias_bridge
P78333	ENSG00000179399	mapped	alias_bridge
P78334	ENSG00000102287	mapped	alias_bridge
P78337	ENSG00000069011	mapped	alias_bridge
P78344	ENSG00000110321	mapped	alias_bridge
P78345	ENSG00000152464	mapped	alias_bridge
P78346	ENSG00000148688	mapped	alias_bridge
P78347	ENSG00000263001	mapped	alias_bridge
P78348	ENSG00000110881	mapped	alias_bridge
P78356	ENSG00000276293	mapped	alias_bridge
P78357	ENSG00000108797	mapped	alias_bridge
P78358		unmapped	none
P78362	ENSG00000135250	mapped	alias_bridge
P78363	ENSG00000198691	mapped	alias_bridge
P78364	ENSG00000111752	mapped	alias_bridge
P78367	ENSG00000109705	mapped	alias_bridge
P78368	ENSG00000133275	mapped	alias_bridge
P78369	ENSG00000134873	mapped	alias_bridge
P78371	ENSG00000166226	mapped	alias_bridge
P78380	ENSG00000173391	mapped	alias_bridge
P78381	ENSG00000102100	mapped	alias_bridge
P78382	ENSG00000164414	mapped	alias_bridge
P78383	ENSG00000121073	mapped	alias_bridge
P78385	ENSG00000170523	mapped	alias_bridge
P78386	ENSG00000135443	mapped	alias_bridge
P78395	ENSG00000185686	mapped	alias_bridge
P78396	ENSG00000133101	mapped	alias_bridge
P78406	ENSG00000101146	mapped	alias_bridge
P78410	ENSG00000186470	mapped	alias_bridge
P78411	ENSG00000176842	mapped	alias_bridge
P78412	ENSG00000159387	mapped	alias_bridge
P78413	ENSG00000113430	mapped	alias_bridge
P78414	ENSG00000170549	mapped	alias_bridge
P78415	ENSG00000177508	mapped	alias_bridge
P78417	ENSG00000148834	mapped	alias_bridge
P78423	ENSG00000006210	mapped	alias_bridge
P78424	ENSG00000106536	mapped	alias_bridge
P78426	ENSG00000163623	mapped	alias_bridge
P78504	ENSG00000101384	mapped	alias_bridge
P78508	ENSG00000177807	mapped	alias_bridge
P78509	ENSG00000189056	mapped	alias_bridge
P78524	ENSG00000166444	mapped	alias_bridge
P78527	ENSG00000253729	mapped	alias_bridge
P78536	ENSG00000151694	mapped	alias_bridge
P78537	ENSG00000135441	mapped	alias_bridge
P78539	ENSG00000101955	mapped	alias_bridge
P78540	ENSG00000081181	mapped	alias_bridge
P78543	ENSG00000159388	mapped	alias_bridge
P78545	ENSG00000163435	mapped	alias_bridge
P78549		unmapped	none
P78552	ENSG00000131724	mapped	alias_bridge
P78556	ENSG00000115009	mapped	alias_bridge
P78559	ENSG00000166963	mapped	alias_bridge
P78560	ENSG00000169372	mapped	alias_bridge
P78562	ENSG00000102174	mapped	alias_bridge
P78563	ENSG00000197381	mapped	alias_bridge
P79483		unmapped	none
P79522		unmapped	none
P80075	ENSG00000108700	mapped	alias_bridge
P80098	ENSG00000108688	mapped	alias_bridge
P80108	ENSG00000112293	mapped	alias_bridge
P80162	ENSG00000124875	mapped	alias_bridge
P80188	ENSG00000148346	mapped	alias_bridge
P80192	ENSG00000006432	mapped	alias_bridge
P80217	ENSG00000068079	mapped	alias_bridge
P80294	ENSG00000205358	mapped	alias_bridge
P80297	ENSG00000187193	mapped	alias_bridge
P80303	ENSG00000070081	mapped	alias_bridge
P80365	ENSG00000176387	mapped	alias_bridge
P80370	ENSG00000185559	mapped	alias_bridge
P80404	ENSG00000183044	mapped	alias_bridge
P80511	ENSG00000163221	mapped	alias_bridge
P80723	ENSG00000176788	mapped	alias_bridge
P81133	ENSG00000112246	mapped	alias_bridge
P81172	ENSG00000105697	mapped	alias_bridge
P81274	ENSG00000121957	mapped	alias_bridge
P81277	ENSG00000071677	mapped	alias_bridge
P81408	ENSG00000160767	mapped	alias_bridge
P81534		unmapped	none
P81605	ENSG00000161634	mapped	alias_bridge
P81877	ENSG00000145687	mapped	alias_bridge
P82094	ENSG00000144747	mapped	alias_bridge
P82251	ENSG00000021488	mapped	alias_bridge
P82279	ENSG00000134376	mapped	alias_bridge
P82650	ENSG00000175110	mapped	alias_bridge
P82663	ENSG00000131368	mapped	alias_bridge
P82664	ENSG00000048544	mapped	alias_bridge
P82673	ENSG00000061794	mapped	alias_bridge
P82675	ENSG00000144029	mapped	alias_bridge
P82909		unmapped	none
P82912	ENSG00000181991	mapped	alias_bridge
P82914	ENSG00000116898	mapped	alias_bridge
P82921	ENSG00000266472	mapped	alias_bridge
P82930	ENSG00000074071	mapped	alias_bridge
P82932	ENSG00000243927	mapped	alias_bridge
P82933	ENSG00000135972	mapped	alias_bridge
P82970	ENSG00000198157	mapped	alias_bridge
P82979	ENSG00000205323	mapped	alias_bridge
P82987	ENSG00000156218	mapped	alias_bridge
P83105	ENSG00000169495	mapped	alias_bridge
P83110	ENSG00000170801	mapped	alias_bridge
P83111	ENSG00000103642	mapped	alias_bridge
P83369		unmapped	none
P83436	ENSG00000168434	mapped	alias_bridge
P83731	ENSG00000114391	mapped	alias_bridge
P83859		unmapped	none
P83876	ENSG00000141759	mapped	alias_bridge
P83881	ENSG00000241343	mapped	alias_bridge
P83916	ENSG00000108468	mapped	alias_bridge
P84022	ENSG00000166949	mapped	alias_bridge
P84074	ENSG00000121905	mapped	alias_bridge
P84077	ENSG00000143761	mapped	alias_bridge
P84085	ENSG00000004059	mapped	alias_bridge
P84090	ENSG00000100632	mapped	alias_bridge
P84095	ENSG00000177105	mapped	alias_bridge
P84098	ENSG00000108298	mapped	alias_bridge
P84101	ENSG00000140264	mapped	alias_bridge
P84103	ENSG00000112081	mapped	alias_bridge
P84157	ENSG00000182534	mapped	alias_bridge
P84243		unmapped	none
P84550	ENSG00000188779	mapped	alias_bridge
P85037	ENSG00000164916	mapped	alias_bridge
P85298	ENSG00000241484	mapped	alias_bridge
P85299	ENSG00000186654	mapped	alias_bridge
P86434		unmapped	none
P86452	ENSG00000257315	mapped	alias_bridge
P86478	ENSG00000234278	mapped	alias_bridge
P86479	ENSG00000229665	mapped	alias_bridge
P86480	ENSG00000227151	mapped	alias_bridge
P86481	ENSG00000204918	mapped	alias_bridge
P86496		ambiguous	none
P86790	ENSG00000146574	mapped	alias_bridge
P86791	ENSG00000122674	mapped	alias_bridge
P98066	ENSG00000123610	mapped	alias_bridge
P98073	ENSG00000154646	mapped	alias_bridge
P98077	ENSG00000129946	mapped	alias_bridge
P98082	ENSG00000153071	mapped	alias_bridge
P98095	ENSG00000163520	mapped	alias_bridge
P98153	ENSG00000070413	mapped	alias_bridge
P98155	ENSG00000147852	mapped	alias_bridge
P98160	ENSG00000142798	mapped	alias_bridge
P98161	ENSG00000008710	mapped	alias_bridge
P98164	ENSG00000081479	mapped	alias_bridge
P98168	ENSG00000198205	mapped	alias_bridge
P98169	ENSG00000198455	mapped	alias_bridge
P98170	ENSG00000101966	mapped	alias_bridge
P98171	ENSG00000089820	mapped	alias_bridge
P98172	ENSG00000090776	mapped	alias_bridge
P98173	ENSG00000071889	mapped	alias_bridge
P98174	ENSG00000102302	mapped	alias_bridge
P98175	ENSG00000182872	mapped	alias_bridge
P98177	ENSG00000184481	mapped	alias_bridge
P98179	ENSG00000102317	mapped	alias_bridge
P98182	ENSG00000010539	mapped	alias_bridge
P98187	ENSG00000186526	mapped	alias_bridge
P98194	ENSG00000017260	mapped	alias_bridge
P98196	ENSG00000068650	mapped	alias_bridge
P98198	ENSG00000143515	mapped	alias_bridge
P99999	ENSG00000172115	mapped	alias_bridge
Q00005	ENSG00000156475	mapped	alias_bridge
Q00013	ENSG00000130830	mapped	alias_bridge
Q00056	ENSG00000197576	mapped	alias_bridge
Q00059	ENSG00000108064	mapped	alias_bridge
Q00169	ENSG00000174238	mapped	alias_bridge
Q00266	ENSG00000151224	mapped	alias_bridge
Q00325	ENSG00000075415	mapped	alias_bridge
Q00341	ENSG00000115677	mapped	alias_bridge
Q00403	ENSG00000137947	mapped	alias_bridge
Q00444	ENSG00000172789	mapped	alias_bridge
Q00526	ENSG00000250506	mapped	alias_bridge
Q00532	ENSG00000100490	mapped	alias_bridge
Q00534	ENSG00000105810	mapped	alias_bridge
Q00535	ENSG00000164885	mapped	alias_bridge
Q00536	ENSG00000102225	mapped	alias_bridge
Q00537	ENSG00000059758	mapped	alias_bridge
Q00577	ENSG00000185129	mapped	alias_bridge
Q00587	ENSG00000128283	mapped	alias_bridge
Q00597	ENSG00000158169	mapped	alias_bridge
Q00604	ENSG00000124479	mapped	alias_bridge
Q00610	ENSG00000141367	mapped	alias_bridge
Q00613	ENSG00000185122	mapped	alias_bridge
Q00653	ENSG00000077150	mapped	alias_bridge
Q00688	ENSG00000100442	mapped	alias_bridge
Q00722	ENSG00000137841	mapped	alias_bridge
Q00765	ENSG00000129625	mapped	alias_bridge
Q00796	ENSG00000140263	mapped	alias_bridge
Q00839	ENSG00000153187	mapped	alias_bridge
Q00872	ENSG00000196091	mapped	alias_bridge
Q00887	ENSG00000183668	mapped	alias_bridge
Q00888	ENSG00000243137	mapped	alias_bridge
Q00889	ENSG00000170848	mapped	alias_bridge
Q008S8	ENSG00000203734	mapped	alias_bridge
Q00973	ENSG00000135454	mapped	alias_bridge
Q00975	ENSG00000148408	mapped	alias_bridge
Q00978	ENSG00000213928	mapped	alias_bridge
Q00987	ENSG00000135679	mapped	alias_bridge
Q00994	ENSG00000166681	mapped	alias_bridge
Q00G26	ENSG00000214456	mapped	alias_bridge
Q00LT1	ENSG00000214140	mapped	alias_bridge
Q01064	ENSG00000123360	mapped	alias_bridge
Q01081	ENSG00000160201	mapped	alias_bridge
Q01082	ENSG00000115306	mapped	alias_bridge
Q01085	ENSG00000151923	mapped	alias_bridge
Q01094	ENSG00000101412	mapped	alias_bridge
Q01101	ENSG00000173404	mapped	alias_bridge
Q01105	ENSG00000119335	mapped	alias_bridge
Q01113	ENSG00000124334	mapped	alias_bridge
Q01118	ENSG00000136546	mapped	alias_bridge
Q01130	ENSG00000161547	mapped	alias_bridge
Q01151	ENSG00000112149	mapped	alias_bridge
Q01167	ENSG00000141568	mapped	alias_bridge
Q01196	ENSG00000159216	mapped	alias_bridge
Q01201	ENSG00000104856	mapped	alias_bridge
Q01344	ENSG00000091181	mapped	alias_bridge
Q01362	ENSG00000149534	mapped	alias_bridge
Q01415	ENSG00000156958	mapped	alias_bridge
Q01432	ENSG00000133805	mapped	alias_bridge
Q01433	ENSG00000116337	mapped	alias_bridge
Q01449	ENSG00000106631	mapped	alias_bridge
Q01453	ENSG00000109099	mapped	alias_bridge
Q01459	ENSG00000117151	mapped	alias_bridge
Q01469	ENSG00000164687	mapped	alias_bridge
Q01484	ENSG00000145362	mapped	alias_bridge
Q01523	ENSG00000164816	mapped	alias_bridge
Q01524	ENSG00000164822	mapped	alias_bridge
Q01534	ENSG00000258992	mapped	alias_bridge
Q01543	ENSG00000151702	mapped	alias_bridge
Q01546	ENSG00000185069	mapped	alias_bridge
Q01581	ENSG00000112972	mapped	alias_bridge
Q01628	ENSG00000142089	mapped	alias_bridge
Q01629	ENSG00000185201	mapped	alias_bridge
Q01638	ENSG00000115602	mapped	alias_bridge
Q01650	ENSG00000103257	mapped	alias_bridge
Q01658	ENSG00000117505	mapped	alias_bridge
Q01664	ENSG00000090447	mapped	alias_bridge
Q01668	ENSG00000157388	mapped	alias_bridge
Q01718	ENSG00000185231	mapped	alias_bridge
Q01726	ENSG00000258839	mapped	alias_bridge
Q01740	ENSG00000010932	mapped	alias_bridge
Q01780	ENSG00000171824	mapped	alias_bridge
Q01804	ENSG00000164164	mapped	alias_bridge
Q01813	ENSG00000067057	mapped	alias_bridge
Q01826	ENSG00000182568	mapped	alias_bridge
Q01831	ENSG00000154767	mapped	alias_bridge
Q01844	ENSG00000182944	mapped	alias_bridge
Q01850	ENSG00000140743	mapped	alias_bridge
Q01851	ENSG00000152192	mapped	alias_bridge
Q01860		unmapped	none
Q01892	ENSG00000269404	mapped	alias_bridge
Q01954	ENSG00000169594	mapped	alias_bridge
Q01955	ENSG00000169031	mapped	alias_bridge
Q01959	ENSG00000142319	mapped	alias_bridge
Q01968	ENSG00000122126	mapped	alias_bridge
Q01970	ENSG00000149782	mapped	alias_bridge
Q01973	ENSG00000185483	mapped	alias_bridge
Q01974	ENSG00000169071	mapped	alias_bridge
Q01995	ENSG00000149591	mapped	alias_bridge
Q02040	ENSG00000197976	mapped	alias_bridge
Q02045	ENSG00000215375	mapped	alias_bridge
Q02078	ENSG00000068305	mapped	alias_bridge
Q02080	ENSG00000213999	mapped	alias_bridge
Q02083	ENSG00000138744	mapped	alias_bridge
Q02086	ENSG00000167182	mapped	alias_bridge
Q02094	ENSG00000112077	mapped	alias_bridge
Q02108	ENSG00000164116	mapped	alias_bridge
Q02127	ENSG00000102967	mapped	alias_bridge
Q02153	ENSG00000061918	mapped	alias_bridge
Q02156	ENSG00000171132	mapped	alias_bridge
Q02161	ENSG00000187010	mapped	alias_bridge
Q02218	ENSG00000105953	mapped	alias_bridge
Q02221	ENSG00000156885	mapped	alias_bridge
Q02223	ENSG00000048462	mapped	alias_bridge
Q02224	ENSG00000138778	mapped	alias_bridge
Q02241	ENSG00000137807	mapped	alias_bridge
Q02246	ENSG00000184144	mapped	alias_bridge
Q02252	ENSG00000119711	mapped	alias_bridge
Q02297	ENSG00000157168	mapped	alias_bridge
Q02318	ENSG00000135929	mapped	alias_bridge
Q02325		unmapped	none
Q02338	ENSG00000161267	mapped	alias_bridge
Q02363	ENSG00000115738	mapped	alias_bridge
Q02383	ENSG00000124157	mapped	alias_bridge
Q02386	ENSG00000124459	mapped	alias_bridge
Q02388	ENSG00000114270	mapped	alias_bridge
Q02410	ENSG00000107282	mapped	alias_bridge
Q02413	ENSG00000134760	mapped	alias_bridge
Q02446	ENSG00000105866	mapped	alias_bridge
Q02447	ENSG00000172845	mapped	alias_bridge
Q02487	ENSG00000134755	mapped	alias_bridge
Q02509	ENSG00000253117	mapped	alias_bridge
Q02535	ENSG00000117318	mapped	alias_bridge
Q02539	ENSG00000124610	mapped	alias_bridge
Q02543	ENSG00000105640	mapped	alias_bridge
Q02548	ENSG00000196092	mapped	alias_bridge
Q02556	ENSG00000140968	mapped	alias_bridge
Q02575	ENSG00000171786	mapped	alias_bridge
Q02577	ENSG00000177551	mapped	alias_bridge
Q02641	ENSG00000067191	mapped	alias_bridge
Q02643	ENSG00000106128	mapped	alias_bridge
Q02742	ENSG00000187210	mapped	alias_bridge
Q02747	ENSG00000197273	mapped	alias_bridge
Q02750	ENSG00000169032	mapped	alias_bridge
Q02763	ENSG00000120156	mapped	alias_bridge
Q02779	ENSG00000130758	mapped	alias_bridge
Q02790	ENSG00000004478	mapped	alias_bridge
Q02809	ENSG00000083444	mapped	alias_bridge
Q02817		unmapped	none
Q02818	ENSG00000104805	mapped	alias_bridge
Q02833	ENSG00000099849	mapped	alias_bridge
Q02846	ENSG00000132518	mapped	alias_bridge
Q02878	ENSG00000089009	mapped	alias_bridge
Q02880	ENSG00000077097	mapped	alias_bridge
Q02928	ENSG00000187048	mapped	alias_bridge
Q02930	ENSG00000146592	mapped	alias_bridge
Q02952	ENSG00000131016	mapped	alias_bridge
Q02962	ENSG00000075891	mapped	alias_bridge
Q02978	ENSG00000108528	mapped	alias_bridge
Q02985	ENSG00000116785	mapped	alias_bridge
Q03001	ENSG00000151914	mapped	alias_bridge
Q03013	ENSG00000168765	mapped	alias_bridge
Q03014	ENSG00000152804	mapped	alias_bridge
Q03052	ENSG00000185668	mapped	alias_bridge
Q03060	ENSG00000095794	mapped	alias_bridge
Q03111	ENSG00000130382	mapped	alias_bridge
Q03112	ENSG00000085276	mapped	alias_bridge
Q03113	ENSG00000146535	mapped	alias_bridge
Q03135	ENSG00000105974	mapped	alias_bridge
Q03154	ENSG00000243989	mapped	alias_bridge
Q03164	ENSG00000118058	mapped	alias_bridge
Q03167	ENSG00000069702	mapped	alias_bridge
Q03169	ENSG00000185215	mapped	alias_bridge
Q03181	ENSG00000112033	mapped	alias_bridge
Q03188	ENSG00000145241	mapped	alias_bridge
Q03252	ENSG00000176619	mapped	alias_bridge
Q03393	ENSG00000150787	mapped	alias_bridge
Q03395	ENSG00000149489	mapped	alias_bridge
Q03403	ENSG00000160181	mapped	alias_bridge
Q03405	ENSG00000011422	mapped	alias_bridge
Q03426	ENSG00000110921	mapped	alias_bridge
Q03431	ENSG00000160801	mapped	alias_bridge
Q03468	ENSG00000225830	mapped	alias_bridge
Q03518		unmapped	none
Q03591	ENSG00000244414	mapped	alias_bridge
Q03692	ENSG00000123500	mapped	alias_bridge
Q03701	ENSG00000115816	mapped	alias_bridge
Q03721	ENSG00000116396	mapped	alias_bridge
Q03828	ENSG00000174279	mapped	alias_bridge
Q03923	ENSG00000105750	mapped	alias_bridge
Q03924	ENSG00000152926	mapped	alias_bridge
Q03933	ENSG00000025156	mapped	alias_bridge
Q03936	ENSG00000146757	mapped	alias_bridge
Q03938	ENSG00000213988	mapped	alias_bridge
Q03989	ENSG00000196843	mapped	alias_bridge
Q04118	ENSG00000197870	mapped	alias_bridge
Q04206	ENSG00000173039	mapped	alias_bridge
Q04323	ENSG00000162191	mapped	alias_bridge
Q04446	ENSG00000114480	mapped	alias_bridge
Q04609	ENSG00000086205	mapped	alias_bridge
Q04637	ENSG00000114867	mapped	alias_bridge
Q04656	ENSG00000165240	mapped	alias_bridge
Q04671	ENSG00000104044	mapped	alias_bridge
Q04695	ENSG00000128422	mapped	alias_bridge
Q04721	ENSG00000134250	mapped	alias_bridge
Q04724	ENSG00000196781	mapped	alias_bridge
Q04725	ENSG00000065717	mapped	alias_bridge
Q04726	ENSG00000140332	mapped	alias_bridge
Q04727	ENSG00000106829	mapped	alias_bridge
Q04741	ENSG00000135638	mapped	alias_bridge
Q04743	ENSG00000170370	mapped	alias_bridge
Q04756	ENSG00000109758	mapped	alias_bridge
Q04759	ENSG00000065675	mapped	alias_bridge
Q04760	ENSG00000124767	mapped	alias_bridge
Q04771	ENSG00000115170	mapped	alias_bridge
Q04828	ENSG00000187134	mapped	alias_bridge
Q04837	ENSG00000106028	mapped	alias_bridge
Q04844	ENSG00000108556	mapped	alias_bridge
Q04864	ENSG00000162924	mapped	alias_bridge
Q04900	ENSG00000135535	mapped	alias_bridge
Q04912	ENSG00000164078	mapped	alias_bridge
Q04917	ENSG00000128245	mapped	alias_bridge
Q04941	ENSG00000102007	mapped	alias_bridge
Q05048	ENSG00000101138	mapped	alias_bridge
Q05066	ENSG00000184895	mapped	alias_bridge
Q05084	ENSG00000003147	mapped	alias_bridge
Q05086	ENSG00000114062	mapped	alias_bridge
Q05193	ENSG00000106976	mapped	alias_bridge
Q05195	ENSG00000059728	mapped	alias_bridge
Q05209	ENSG00000127947	mapped	alias_bridge
Q05215	ENSG00000135625	mapped	alias_bridge
Q05315	ENSG00000105205	mapped	alias_bridge
Q05329	ENSG00000136750	mapped	alias_bridge
Q05397	ENSG00000169398	mapped	alias_bridge
Q05469	ENSG00000079435	mapped	alias_bridge
Q05481	ENSG00000167232	mapped	alias_bridge
Q05513	ENSG00000067606	mapped	alias_bridge
Q05516	ENSG00000109906	mapped	alias_bridge
Q05519	ENSG00000116754	mapped	alias_bridge
Q05586	ENSG00000176884	mapped	alias_bridge
Q05639	ENSG00000101210	mapped	alias_bridge
Q05655	ENSG00000163932	mapped	alias_bridge
Q05682	ENSG00000122786	mapped	alias_bridge
Q05707	ENSG00000187955	mapped	alias_bridge
Q05823	ENSG00000135828	mapped	alias_bridge
Q05901	ENSG00000147432	mapped	alias_bridge
Q05923	ENSG00000158050	mapped	alias_bridge
Q05925	ENSG00000163064	mapped	alias_bridge
Q05932	ENSG00000136877	mapped	alias_bridge
Q05940	ENSG00000165646	mapped	alias_bridge
Q05952	ENSG00000178279	mapped	alias_bridge
Q05996	ENSG00000103310	mapped	alias_bridge
Q05BQ5	ENSG00000011258	mapped	alias_bridge
Q05BV3	ENSG00000165521	mapped	alias_bridge
Q05D32	ENSG00000137770	mapped	alias_bridge
Q05D60	ENSG00000165325	mapped	alias_bridge
Q05DH4	ENSG00000164142	mapped	alias_bridge
Q06033	ENSG00000162267	mapped	alias_bridge
Q06055	ENSG00000135390	mapped	alias_bridge
Q06124	ENSG00000179295	mapped	alias_bridge
Q06136	ENSG00000119537	mapped	alias_bridge
Q06141	ENSG00000172016	mapped	alias_bridge
Q06187	ENSG00000010671	mapped	alias_bridge
Q06190	ENSG00000073711	mapped	alias_bridge
Q06203	ENSG00000128059	mapped	alias_bridge
Q06210	ENSG00000198380	mapped	alias_bridge
Q06250		unmapped	none
Q06265	ENSG00000123737	mapped	alias_bridge
Q06278	ENSG00000138356	mapped	alias_bridge
Q06323	ENSG00000092010	mapped	alias_bridge
Q06330	ENSG00000168214	mapped	alias_bridge
Q06413	ENSG00000081189	mapped	alias_bridge
Q06416	ENSG00000212993	mapped	alias_bridge
Q06418	ENSG00000092445	mapped	alias_bridge
Q06432	ENSG00000108878	mapped	alias_bridge
Q06455	ENSG00000079102	mapped	alias_bridge
Q06481	ENSG00000084234	mapped	alias_bridge
Q06495	ENSG00000131183	mapped	alias_bridge
Q06520	ENSG00000105398	mapped	alias_bridge
Q06546	ENSG00000154727	mapped	alias_bridge
Q06547	ENSG00000104064	mapped	alias_bridge
Q06587		unmapped	none
Q06609	ENSG00000051180	mapped	alias_bridge
Q06643		unmapped	none
Q06710	ENSG00000125618	mapped	alias_bridge
Q06730	ENSG00000189180	mapped	alias_bridge
Q06732	ENSG00000196693	mapped	alias_bridge
Q06787	ENSG00000102081	mapped	alias_bridge
Q06828	ENSG00000122176	mapped	alias_bridge
Q06830	ENSG00000117450	mapped	alias_bridge
Q06889	ENSG00000179388	mapped	alias_bridge
Q06945	ENSG00000124766	mapped	alias_bridge
Q07001	ENSG00000135902	mapped	alias_bridge
Q07002	ENSG00000117266	mapped	alias_bridge
Q07011	ENSG00000049249	mapped	alias_bridge
Q07020	ENSG00000063177	mapped	alias_bridge
Q07021	ENSG00000108561	mapped	alias_bridge
Q07065	ENSG00000136026	mapped	alias_bridge
Q07075	ENSG00000138792	mapped	alias_bridge
Q07092	ENSG00000084636	mapped	alias_bridge
Q07108	ENSG00000110848	mapped	alias_bridge
Q07157	ENSG00000104067	mapped	alias_bridge
Q07283	ENSG00000159450	mapped	alias_bridge
Q07325	ENSG00000138755	mapped	alias_bridge
Q07326	ENSG00000151665	mapped	alias_bridge
Q07343	ENSG00000184588	mapped	alias_bridge
Q07352	ENSG00000185650	mapped	alias_bridge
Q07444	ENSG00000205810	mapped	alias_bridge
Q07507	ENSG00000143196	mapped	alias_bridge
Q075Z2	ENSG00000188334	mapped	alias_bridge
Q07617	ENSG00000104450	mapped	alias_bridge
Q07627	ENSG00000188581	mapped	alias_bridge
Q07654	ENSG00000160180	mapped	alias_bridge
Q07666	ENSG00000121774	mapped	alias_bridge
Q07687	ENSG00000115844	mapped	alias_bridge
Q07699	ENSG00000105711	mapped	alias_bridge
Q07812	ENSG00000087088	mapped	alias_bridge
Q07817	ENSG00000171552	mapped	alias_bridge
Q07820	ENSG00000143384	mapped	alias_bridge
Q07837	ENSG00000138079	mapped	alias_bridge
Q07864	ENSG00000177084	mapped	alias_bridge
Q07866	ENSG00000126214	mapped	alias_bridge
Q07869	ENSG00000186951	mapped	alias_bridge
Q07889	ENSG00000115904	mapped	alias_bridge
Q07890	ENSG00000100485	mapped	alias_bridge
Q07912	ENSG00000061938	mapped	alias_bridge
Q07954	ENSG00000123384	mapped	alias_bridge
Q07955	ENSG00000136450	mapped	alias_bridge
Q07960	ENSG00000175220	mapped	alias_bridge
Q07973	ENSG00000019186	mapped	alias_bridge
Q08043	ENSG00000248746	mapped	alias_bridge
Q08050	ENSG00000111206	mapped	alias_bridge
Q08116	ENSG00000090104	mapped	alias_bridge
Q08117	ENSG00000104964	mapped	alias_bridge
Q08170	ENSG00000116350	mapped	alias_bridge
Q08174	ENSG00000156453	mapped	alias_bridge
Q08188	ENSG00000125780	mapped	alias_bridge
Q08209	ENSG00000138814	mapped	alias_bridge
Q08211	ENSG00000135829	mapped	alias_bridge
Q08257	ENSG00000116791	mapped	alias_bridge
Q08289	ENSG00000165995	mapped	alias_bridge
Q08334	ENSG00000243646	mapped	alias_bridge
Q08345		unmapped	none
Q08357	ENSG00000168575	mapped	alias_bridge
Q08378	ENSG00000090615	mapped	alias_bridge
Q08379	ENSG00000167110	mapped	alias_bridge
Q08380	ENSG00000108679	mapped	alias_bridge
Q08397	ENSG00000129038	mapped	alias_bridge
Q08426	ENSG00000113790	mapped	alias_bridge
Q08431	ENSG00000140545	mapped	alias_bridge
Q08462	ENSG00000078295	mapped	alias_bridge
Q08477	ENSG00000186529	mapped	alias_bridge
Q08493	ENSG00000105650	mapped	alias_bridge
Q08495	ENSG00000158856	mapped	alias_bridge
Q08499	ENSG00000113448	mapped	alias_bridge
Q08623	ENSG00000130021	mapped	alias_bridge
Q08629	ENSG00000152377	mapped	alias_bridge
Q08648	ENSG00000164871	mapped	alias_bridge
Q08708	ENSG00000167850	mapped	alias_bridge
Q08722	ENSG00000196776	mapped	alias_bridge
Q08752	ENSG00000171497	mapped	alias_bridge
Q08828	ENSG00000164742	mapped	alias_bridge
Q08830	ENSG00000104760	mapped	alias_bridge
Q08881	ENSG00000113263	mapped	alias_bridge
Q08945	ENSG00000149136	mapped	alias_bridge
Q08999	ENSG00000103479	mapped	alias_bridge
Q08AD1	ENSG00000118200	mapped	alias_bridge
Q08AE8	ENSG00000134278	mapped	alias_bridge
Q08AF3	ENSG00000166750	mapped	alias_bridge
Q08AF8		unmapped	none
Q08AG5	ENSG00000223547	mapped	alias_bridge
Q08AG7	ENSG00000204899	mapped	alias_bridge
Q08AH1	ENSG00000166743	mapped	alias_bridge
Q08AH3	ENSG00000183747	mapped	alias_bridge
Q08AI6	ENSG00000169507	mapped	alias_bridge
Q08AI8	ENSG00000172478	mapped	alias_bridge
Q08AM6	ENSG00000103043	mapped	alias_bridge
Q08AN1	ENSG00000204611	mapped	alias_bridge
Q08ER8	ENSG00000178229	mapped	alias_bridge
Q08ET2	ENSG00000254415	mapped	alias_bridge
Q08J23	ENSG00000037474	mapped	alias_bridge
Q09013	ENSG00000104936	mapped	alias_bridge
Q09019	ENSG00000185800	mapped	alias_bridge
Q09028	ENSG00000162521	mapped	alias_bridge
Q09161	ENSG00000136937	mapped	alias_bridge
Q09327	ENSG00000128268	mapped	alias_bridge
Q09328	ENSG00000152127	mapped	alias_bridge
Q09428	ENSG00000006071	mapped	alias_bridge
Q09470	ENSG00000111262	mapped	alias_bridge
Q09472	ENSG00000100393	mapped	alias_bridge
Q09666	ENSG00000124942	mapped	alias_bridge
Q09FC8	ENSG00000170954	mapped	alias_bridge
Q09MP3	ENSG00000214842	mapped	alias_bridge
Q0D2H9		unmapped	none
Q0D2I5	ENSG00000010295	mapped	alias_bridge
Q0D2J5	ENSG00000197054	mapped	alias_bridge
Q0D2K0	ENSG00000172548	mapped	alias_bridge
Q0D2K2	ENSG00000168427	mapped	alias_bridge
Q0D2K3	ENSG00000147223	mapped	alias_bridge
Q0D2K5		unmapped	none
Q0GE19	ENSG00000120519	mapped	alias_bridge
Q0IIM8	ENSG00000133138	mapped	alias_bridge
Q0IIN9		unmapped	none
Q0JRZ9	ENSG00000157107	mapped	alias_bridge
Q0P140		unmapped	none
Q0P5N6	ENSG00000214087	mapped	alias_bridge
Q0P5P2	ENSG00000214226	mapped	alias_bridge
Q0P641	ENSG00000188674	mapped	alias_bridge
Q0P651	ENSG00000164074	mapped	alias_bridge
Q0P670	ENSG00000184560	mapped	alias_bridge
Q0P6D2	ENSG00000187773	mapped	alias_bridge
Q0P6D6	ENSG00000149548	mapped	alias_bridge
Q0P6H9	ENSG00000137842	mapped	alias_bridge
Q0PNE2	ENSG00000163832	mapped	alias_bridge
Q0VAA2	ENSG00000100565	mapped	alias_bridge
