source_ref_db	source_locus	source_gene	essentiality	matched_gene_id	match_type	match_status
PomBase	SPAPB8E5.09	rvb1	E	SPAPB8E5.09.1:pep	locus_exact	matched
PomBase	SPAPJ698.03c	prp12	E	SPAPJ698.03c.1:pep	locus_exact	matched
PomBase	SPAPYUG7.05	SPAPYUG7.05	E	SPAPYUG7.05.1:pep	locus_exact	matched
PomBase	SPBC106.06	cct4	E	SPBC106.06.1:pep	locus_exact	matched
PomBase	SPBC106.09	cut4	E	SPBC106.09.1:pep	locus_exact	matched
PomBase	SPBC106.14c	sda1	E	SPBC106.14c.1:pep	locus_exact	matched
PomBase	SPBC106.15	idi1	E	SPBC106.15.1:pep	locus_exact	matched
PomBase	SPBC106.18	rpl2501	E	SPBC106.18.1:pep	locus_exact	matched
PomBase	SPBC106.20	exo70	E	SPBC106.20.1:pep	locus_exact	matched
PomBase	SPBC1105.03c	mrpl16	E	SPBC1105.03c.1:pep	locus_exact	matched
PomBase	SPBC1105.06	pmc4	E	SPBC1105.06.1:pep	locus_exact	matched
PomBase	SPBC1105.07c	pci2	E	SPBC1105.07c.1:pep	locus_exact	matched
PomBase	SPBC1105.16c	rpr2	E	SPBC1105.16c.1:pep	locus_exact	matched
PomBase	SPBC1105.17	cnp1	E	SPBC1105.17.1:pep	locus_exact	matched
PomBase	SPBC115.01c	rrp46	E	SPBC115.01c.1:pep	locus_exact	matched
PomBase	SPBC119.01	rpn3	E	SPBC119.01.1:pep	locus_exact	matched
PomBase	SPBC119.02	ubc4	E	SPBC119.02.1:pep	locus_exact	matched
PomBase	SPBC119.09c	orm1	E	SPBC119.09c.1:pep	locus_exact	matched
PomBase	SPBC119.11c	pac1	E	SPBC119.11c.1:pep	locus_exact	matched
PomBase	SPBC119.13c	prp31	E	SPBC119.13c.1:pep	locus_exact	matched
PomBase	SPBC119.15	npa3	E	SPBC119.15.1:pep	locus_exact	matched
PomBase	SPBC119.17	cym1	E	SPBC119.17.1:pep	locus_exact	matched
PomBase	SPBC119.18	mdm35	E	SPBC119.18.1:pep	locus_exact	matched
PomBase	SPBC1198.02	dea2	E	SPBC1198.02.1:pep	locus_exact	matched
PomBase	SPBC1198.04c	zas1	E	SPBC1198.04c.1:pep	locus_exact	matched
PomBase	SPBC1198.05	SPBC1198.05	E	SPBC1198.05.1:pep	locus_exact	matched
PomBase	SPBC1198.10c	slm5	E	SPBC1198.10c.1:pep	locus_exact	matched
PomBase	SPBC1198.13c	tfg2	E	SPBC1198.13c.1:pep	locus_exact	matched
PomBase	SPBC11B10.01	alg2	E	SPBC11B10.01.1:pep	locus_exact	matched
PomBase	SPBC11B10.03	cog8	E	SPBC11B10.03.1:pep	locus_exact	matched
PomBase	SPBC11B10.04c	mrps28	E	SPBC11B10.04c.1:pep	locus_exact	matched
PomBase	SPBC11B10.09	cdc2	E	SPBC11B10.09.1:pep	locus_exact	matched
PomBase	SPBC11C11.03	ndc80	E	SPBC11C11.03.1:pep	locus_exact	matched
PomBase	SPBC11C11.04c	alp1	E	SPBC11C11.04c.1:pep	locus_exact	matched
PomBase	SPBC11C11.05	SPBC11C11.05	E	SPBC11C11.05.1:pep	locus_exact	matched
PomBase	SPBC11G11.04	trs20	E	SPBC11G11.04.1:pep	locus_exact	matched
PomBase	SPBC11G11.06c	sme1	E	SPBC11G11.06c.1:pep	locus_exact	matched
PomBase	SPBC11G11.07	mtr10	E	SPBC11G11.07.1:pep	locus_exact	matched
PomBase	SPBC1215.02c	naa25	E	SPBC1215.02c.1:pep	locus_exact	matched
PomBase	SPBC1271.02	stt3	E	SPBC1271.02.1:pep	locus_exact	matched
PomBase	SPBC1271.04c	dys1	E	SPBC1271.04c.1:pep	locus_exact	matched
PomBase	SPBC1271.13	mrpl8	E	SPBC1271.13.1:pep	locus_exact	matched
PomBase	SPBC1289.02c	uap2	E	SPBC1289.02c.1:pep	locus_exact	matched
PomBase	SPBC1289.03c	spi1	E	SPBC1289.03c.1:pep	locus_exact	matched
PomBase	SPBC1289.04c	pob1	E	SPBC1289.04c.1:pep	locus_exact	matched
PomBase	SPBC1289.05c	vma10	E	SPBC1289.05c.1:pep	locus_exact	matched
PomBase	SPBC1289.07c	rpc40	E	SPBC1289.07c.1:pep	locus_exact	matched
PomBase	SPBC1289.12	usp109	E	SPBC1289.12.1:pep	locus_exact	matched
PomBase	SPBC12C2.05c	bzz1	E	SPBC12C2.05c.1:pep	locus_exact	matched
PomBase	SPBC12C2.06	dbp5	E	SPBC12C2.06.1:pep	locus_exact	matched
PomBase	SPBC12C2.10c	pst1	E	SPBC12C2.10c.1:pep	locus_exact	matched
PomBase	SPBC12C2.11	gfa1	E	SPBC12C2.11.1:pep	locus_exact	matched
PomBase	SPBC12D12.01	sad1	E	SPBC12D12.01.1:pep	locus_exact	matched
PomBase	SPBC12D12.03	cct1	E	SPBC12D12.03.1:pep	locus_exact	matched
PomBase	SPBC12D12.08c	ned8	E	SPBC12D12.08c.1:pep	locus_exact	matched
PomBase	SPBC1306.01c	mef1	E	SPBC1306.01c.1:pep	locus_exact	matched
PomBase	SPBC1347.04	tim54	E	SPBC1347.04.1:pep	locus_exact	matched
PomBase	SPBC1347.05c	SPBC1347.05c	E	SPBC1347.05c.1:pep	locus_exact	matched
PomBase	SPBC1347.10	cdc23	E	SPBC1347.10.1:pep	locus_exact	matched
PomBase	SPBC1348.06c	SPBC1348.06c	E	SPBC1348.06c.1:pep	locus_exact	matched
PomBase	SPBC13A2.01c	cbc2	E	SPBC13A2.01c.1:pep	locus_exact	matched
PomBase	SPBC13A2.02	nup82	E	SPBC13A2.02.1:pep	locus_exact	matched
PomBase	SPBC13A2.03	SPBC13A2.03	E	SPBC13A2.03.1:pep	locus_exact	matched
PomBase	SPBC13E7.01	cwf22	E	SPBC13E7.01.1:pep	locus_exact	matched
PomBase	SPBC13E7.02	cwf24	E	SPBC13E7.02.1:pep	locus_exact	matched
PomBase	SPBC13E7.05	gpi14	E	SPBC13E7.05.1:pep	locus_exact	matched
PomBase	SPBC13E7.10c	brf1	E	SPBC13E7.10c.1:pep	locus_exact	matched
PomBase	SPBC13G1.01c	nam9	E	SPBC13G1.01c.1:pep	locus_exact	matched
PomBase	SPBC13G1.05	SPBC13G1.05	E	SPBC13G1.05.1:pep	locus_exact	matched
PomBase	SPBC13G1.06c	isd11	E	SPBC13G1.06c.1:pep	locus_exact	matched
PomBase	SPBC13G1.07	swf1	E	SPBC13G1.07.1:pep	locus_exact	matched
PomBase	SPBC13G1.09	enp1	E	SPBC13G1.09.1:pep	locus_exact	matched
PomBase	SPBC13G1.11	ykt6	E	SPBC13G1.11.1:pep	locus_exact	matched
PomBase	SPBC146.01	med15	E	SPBC146.01.1:pep	locus_exact	matched
PomBase	SPBC146.03c	cut3	E	SPBC146.03c.1:pep	locus_exact	matched
PomBase	SPBC146.05c	cwf25	E	SPBC146.05c.1:pep	locus_exact	matched
PomBase	SPBC146.07	prp2	E	SPBC146.07.1:pep	locus_exact	matched
PomBase	SPBC146.12	coq6	E	SPBC146.12.1:pep	locus_exact	matched
PomBase	SPBC146.13c	myo1	E	SPBC146.13c.1:pep	locus_exact	matched
PomBase	SPBC146.14c	sec26	E	SPBC146.14c.1:pep	locus_exact	matched
PomBase	SPBC14C8.01c	cut2	E	SPBC14C8.01c.1:pep	locus_exact	matched
PomBase	SPBC14C8.02	tim44	E	SPBC14C8.02.1:pep	locus_exact	matched
PomBase	SPBC14C8.06	arc1	E	SPBC14C8.06.1:pep	locus_exact	matched
PomBase	SPBC14C8.07c	cdc18	E	SPBC14C8.07c.1:pep	locus_exact	matched
PomBase	SPBC14C8.10	mrpl24	E	SPBC14C8.10.1:pep	locus_exact	matched
PomBase	SPBC14C8.12	rpb8	E	SPBC14C8.12.1:pep	locus_exact	matched
PomBase	SPBC14C8.14c	pol5	E	SPBC14C8.14c.1:pep	locus_exact	matched
PomBase	SPBC14C8.16c	bot1	E	SPBC14C8.16c.1:pep	locus_exact	matched
PomBase	SPBC14F5.02	trs65	E	SPBC14F5.02.1:pep	locus_exact	matched
PomBase	SPBC14F5.04c	pgk1	E	SPBC14F5.04c.1:pep	locus_exact	matched
PomBase	SPBC14F5.05c	sam1	E	SPBC14F5.05c.1:pep	locus_exact	matched
PomBase	SPBC14F5.06	rli1	E	SPBC14F5.06.1:pep	locus_exact	matched
PomBase	SPBC14F5.08	med7	E	SPBC14F5.08.1:pep	locus_exact	matched
PomBase	SPBC1539.01c	mrp15	E	SPBC1539.01c.1:pep	locus_exact	matched
PomBase	SPBC1539.05	cog3	E	SPBC1539.05.1:pep	locus_exact	matched
PomBase	SPBC1539.09c	trp1	E	SPBC1539.09c.1:pep	locus_exact	matched
PomBase	SPBC15C4.03	mrs6	E	SPBC15C4.03.1:pep	locus_exact	matched
PomBase	SPBC15D4.04	gpt2	E	SPBC15D4.04.1:pep	locus_exact	matched
PomBase	SPBC15D4.11c	SPBC15D4.11c	E	SPBC15D4.11c.1:pep	locus_exact	matched
PomBase	SPBC15D4.14	taf5l	E	SPBC15D4.14.1:pep	locus_exact	matched
PomBase	SPBC1604.05	pgi1	E	SPBC1604.05.1:pep	locus_exact	matched
PomBase	SPBC1604.06c	noc4	E	SPBC1604.06c.1:pep	locus_exact	matched
PomBase	SPBC1604.08c	imp1	E	SPBC1604.08c.1:pep	locus_exact	matched
PomBase	SPBC1604.10	srb7	E	SPBC1604.10.1:pep	locus_exact	matched
PomBase	SPBC1604.13c	mrpl32	E	SPBC1604.13c.1:pep	locus_exact	matched
PomBase	SPBC1604.14c	shk1	E	SPBC1604.14c.1:pep	locus_exact	matched
PomBase	SPBC1604.15	gpi16	E	SPBC1604.15.1:pep	locus_exact	matched
PomBase	SPBC1604.17c	tti2	E	SPBC1604.17c.1:pep	locus_exact	matched
PomBase	SPBC1604.21c	ptr3	E	SPBC1604.21c.1:pep	locus_exact	matched
PomBase	SPBC1677.02	dpm3	E	SPBC1677.02.1:pep	locus_exact	matched
PomBase	SPBC1677.03c	tda1	E	SPBC1677.03c.1:pep	locus_exact	matched
PomBase	SPBC1685.03	sec11	E	SPBC1685.03.1:pep	locus_exact	matched
PomBase	SPBC1685.16	vma9	E	SPBC1685.16.1:pep	locus_exact	matched
PomBase	SPBC16A3.04	rsm25	E	SPBC16A3.04.1:pep	locus_exact	matched
PomBase	SPBC16A3.05c	rae1	E	SPBC16A3.05c.1:pep	locus_exact	matched
PomBase	SPBC16A3.09c	ufd1	E	SPBC16A3.09c.1:pep	locus_exact	matched
PomBase	SPBC16A3.11	eso1	E	SPBC16A3.11.1:pep	locus_exact	matched
PomBase	SPBC16A3.15c	nda2	E	SPBC16A3.15c.1:pep	locus_exact	matched
PomBase	SPBC16C6.07c	rpt1	E	SPBC16C6.07c.1:pep	locus_exact	matched
PomBase	SPBC16C6.12c	las1	E	SPBC16C6.12c.1:pep	locus_exact	matched
PomBase	SPBC16C6.13c	sec27	E	SPBC16C6.13c.1:pep	locus_exact	matched
PomBase	SPBC16D10.04c	dna2	E	SPBC16D10.04c.1:pep	locus_exact	matched
PomBase	SPBC16D10.09	pcn1	E	SPBC16D10.09.1:pep	locus_exact	matched
PomBase	SPBC16D10.10	tad2	E	SPBC16D10.10.1:pep	locus_exact	matched
PomBase	SPBC16E9.05	erg6	E	SPBC16E9.05.1:pep	locus_exact	matched
PomBase	SPBC16E9.10c	rix7	E	SPBC16E9.10c.1:pep	locus_exact	matched
PomBase	SPBC16G5.01	rpn12	E	SPBC16G5.01.1:pep	locus_exact	matched
PomBase	SPBC16G5.04	mrpl23	E	SPBC16G5.04.1:pep	locus_exact	matched
PomBase	SPBC16G5.08	trp4	E	SPBC16G5.08.1:pep	locus_exact	matched
PomBase	SPBC16G5.10	rrp42	E	SPBC16G5.10.1:pep	locus_exact	matched
PomBase	SPBC16G5.12c	top3	E	SPBC16G5.12c.1:pep	locus_exact	matched
PomBase	SPBC16G5.14c	rps3	E	SPBC16G5.14c.1:pep	locus_exact	matched
PomBase	SPBC16G5.18	erg24	E	SPBC16G5.18.1:pep	locus_exact	matched
PomBase	SPBC16H5.02	pfk1	E	SPBC16H5.02.1:pep	locus_exact	matched
PomBase	SPBC16H5.10c	prp43	E	SPBC16H5.10c.1:pep	locus_exact	matched
PomBase	SPBC16H5.15	SPBC16H5.15	E	SPBC16H5.15.1:pep	locus_exact	matched
PomBase	SPBC1703.01c	pop4	E	SPBC1703.01c.1:pep	locus_exact	matched
PomBase	SPBC1703.02	rsc9	E	SPBC1703.02.1:pep	locus_exact	matched
PomBase	SPBC1703.05	rio2	E	SPBC1703.05.1:pep	locus_exact	matched
PomBase	SPBC1703.10	ypt1	E	SPBC1703.10.1:pep	locus_exact	matched
PomBase	SPBC1709.02c	vrs1	E	SPBC1709.02c.1:pep	locus_exact	matched
PomBase	SPBC1709.07	erg27	E	SPBC1709.07.1:pep	locus_exact	matched
PomBase	SPBC1709.08	cft1	E	SPBC1709.08.1:pep	locus_exact	matched
PomBase	SPBC1709.15c	cft2	E	SPBC1709.15c.1:pep	locus_exact	matched
PomBase	SPBC1709.17	met7	E	SPBC1709.17.1:pep	locus_exact	matched
PomBase	SPBC1709.20	pop8	E	SPBC1709.20.1:pep	locus_exact	matched
PomBase	SPBC1711.07	rrb1	E	SPBC1711.07.1:pep	locus_exact	matched
PomBase	SPBC1711.10c	npl4	E	SPBC1711.10c.1:pep	locus_exact	matched
PomBase	SPBC1711.16	pwp1	E	SPBC1711.16.1:pep	locus_exact	matched
PomBase	SPBC1711.17	prp16	E	SPBC1711.17.1:pep	locus_exact	matched
PomBase	SPBC1718.04	sct1	E	SPBC1718.04.1:pep	locus_exact	matched
PomBase	SPBC1718.05	trs31	E	SPBC1718.05.1:pep	locus_exact	matched
PomBase	SPBC1718.06	msp1	E	SPBC1718.06.1:pep	locus_exact	matched
PomBase	SPBC1734.01c	esf1	E	SPBC1734.01c.1:pep	locus_exact	matched
PomBase	SPBC1734.02c	cdc27	E	SPBC1734.02c.1:pep	locus_exact	matched
PomBase	SPBC1734.03	fol1	E	SPBC1734.03.1:pep	locus_exact	matched
PomBase	SPBC1734.10c	ipa1	E	SPBC1734.10c.1:pep	locus_exact	matched
PomBase	SPBC1734.11	mas5	E	SPBC1734.11.1:pep	locus_exact	matched
PomBase	SPBC1734.14c	suc1	E	SPBC1734.14c.1:pep	locus_exact	matched
PomBase	SPBC1734.16c	pst3	E	SPBC1734.16c.1:pep	locus_exact	matched
PomBase	SPBC1773.07c	sbp1	E	SPBC1773.07c.1:pep	locus_exact	matched
PomBase	SPBC1773.10c	nrs1	E	SPBC1773.10c.1:pep	locus_exact	matched
PomBase	SPBC1773.11c	mug89	E	SPBC1773.11c.1:pep	locus_exact	matched
PomBase	SPBC1778.06c	fim1	E	SPBC1778.06c.1:pep	locus_exact	matched
PomBase	SPBC1778.08c	arc3	E	SPBC1778.08c.1:pep	locus_exact	matched
PomBase	SPBC17A3.01c	tim50	E	SPBC17A3.01c.1:pep	locus_exact	matched
PomBase	SPBC17A3.04c	rar1	E	SPBC17A3.04c.1:pep	locus_exact	matched
PomBase	SPBC17A3.07	pgr1	E	SPBC17A3.07.1:pep	locus_exact	matched
PomBase	SPBC17D1.01	spp41	E	SPBC17D1.01.1:pep	locus_exact	matched
PomBase	SPBC17D1.03c	rrp43	E	SPBC17D1.03c.1:pep	locus_exact	matched
PomBase	SPBC17D1.04	acr1	E	SPBC17D1.04.1:pep	locus_exact	matched
PomBase	SPBC17D11.05	tif32	E	SPBC17D11.05.1:pep	locus_exact	matched
PomBase	SPBC17D11.06	spp2	E	SPBC17D11.06.1:pep	locus_exact	matched
PomBase	SPBC17D11.07c	rpn2	E	SPBC17D11.07c.1:pep	locus_exact	matched
PomBase	SPBC17F3.02	nak1	E	SPBC17F3.02.1:pep	locus_exact	matched
PomBase	SPBC17G9.03c	krs1	E	SPBC17G9.03c.1:pep	locus_exact	matched
PomBase	SPBC17G9.04c	nup85	E	SPBC17G9.04c.1:pep	locus_exact	matched
PomBase	SPBC17G9.05	rct1	E	SPBC17G9.05.1:pep	locus_exact	matched
PomBase	SPBC17G9.11c	pyr1	E	SPBC17G9.11c.1:pep	locus_exact	matched
PomBase	SPBC17G9.13c	SPBC17G9.13c	E	SPBC17G9.13c.1:pep	locus_exact	matched
PomBase	SPBC1826.01c	mot1	E	SPBC1826.01c.1:pep	locus_exact	matched
PomBase	SPBC1861.04c	prp24	E	SPBC1861.04c.1:pep	locus_exact	matched
PomBase	SPBC1861.05	SPBC1861.05	E	SPBC1861.05.1:pep	locus_exact	matched
PomBase	SPBC1861.08c	lea1	E	SPBC1861.08c.1:pep	locus_exact	matched
PomBase	SPBC18E5.02c	lcb1	E	SPBC18E5.02c.1:pep	locus_exact	matched
PomBase	SPBC18E5.03c	sim4	E	SPBC18E5.03c.1:pep	locus_exact	matched
PomBase	SPBC18E5.06	rps21	E	SPBC18E5.06.1:pep	locus_exact	matched
PomBase	SPBC18E5.12c	mas2	E	SPBC18E5.12c.1:pep	locus_exact	matched
PomBase	SPBC18H10.03	tif35	E	SPBC18H10.03.1:pep	locus_exact	matched
PomBase	SPBC18H10.12c	rpl701	E	SPBC18H10.12c.1:pep	locus_exact	matched
PomBase	SPBC18H10.14	rps1601	E	SPBC18H10.14.1:pep	locus_exact	matched
PomBase	SPBC18H10.17c	SPBC18H10.17c	E	SPBC18H10.17c.1:pep	locus_exact	matched
PomBase	SPBC1921.02	rad60	E	SPBC1921.02.1:pep	locus_exact	matched
PomBase	SPBC19C2.01	cdc28	E	SPBC19C2.01.1:pep	locus_exact	matched
PomBase	SPBC19C2.03	rpc10	E	SPBC19C2.03.1:pep	locus_exact	matched
PomBase	SPBC19C2.05	pat1	E	SPBC19C2.05.1:pep	locus_exact	matched
PomBase	SPBC19C2.07	fba1	E	SPBC19C2.07.1:pep	locus_exact	matched
PomBase	SPBC19C2.08	prp38	E	SPBC19C2.08.1:pep	locus_exact	matched
PomBase	SPBC19C2.11c	mdm34	E	SPBC19C2.11c.1:pep	locus_exact	matched
PomBase	SPBC19C2.12	mrpl51	E	SPBC19C2.12.1:pep	locus_exact	matched
PomBase	SPBC19C2.15c	phs1	E	SPBC19C2.15c.1:pep	locus_exact	matched
PomBase	SPBC19C7.06	prs1	E	SPBC19C7.06.1:pep	locus_exact	matched
PomBase	SPBC19C7.07c	sen34	E	SPBC19C7.07c.1:pep	locus_exact	matched
PomBase	SPBC19F5.02c	utp4	E	SPBC19F5.02c.1:pep	locus_exact	matched
PomBase	SPBC19F5.03	sac11	E	SPBC19F5.03.1:pep	locus_exact	matched
PomBase	SPBC19F5.04	SPBC19F5.04	E	SPBC19F5.04.1:pep	locus_exact	matched
PomBase	SPBC19F5.05c	ppp1	E	SPBC19F5.05c.1:pep	locus_exact	matched
PomBase	SPBC19F8.05	SPBC19F8.05	E	SPBC19F8.05.1:pep	locus_exact	matched
PomBase	SPBC19F8.07	mcs6	E	SPBC19F8.07.1:pep	locus_exact	matched
PomBase	SPBC19G7.05c	bgs1	E	SPBC19G7.05c.1:pep	locus_exact	matched
PomBase	SPBC19G7.13	tbf1	E	SPBC19G7.13.1:pep	locus_exact	matched
PomBase	SPBC19G7.14c	cog5	E	SPBC19G7.14c.1:pep	locus_exact	matched
PomBase	SPBC19G7.15	nup44	E	SPBC19G7.15.1:pep	locus_exact	matched
PomBase	SPBC1A4.01	apc10	E	SPBC1A4.01.1:pep	locus_exact	matched
PomBase	SPBC1A4.03c	top2	E	SPBC1A4.03c.1:pep	locus_exact	matched
PomBase	SPBC1A4.06c	tam41	E	SPBC1A4.06c.1:pep	locus_exact	matched
PomBase	SPBC1A4.07c	sof1	E	SPBC1A4.07c.1:pep	locus_exact	matched
PomBase	SPBC1A4.08c	cct3	E	SPBC1A4.08c.1:pep	locus_exact	matched
PomBase	SPBC1A4.10c	med14	E	SPBC1A4.10c.1:pep	locus_exact	matched
PomBase	SPBC1A4.11c	SPBC1A4.11c	E	SPBC1A4.11c.1:pep	locus_exact	matched
PomBase	SPBC20F10.01	gar1	E	SPBC20F10.01.1:pep	locus_exact	matched
PomBase	SPBC20F10.04c	nse4	E	SPBC20F10.04c.1:pep	locus_exact	matched
PomBase	SPBC20F10.08c	rtp1	E	SPBC20F10.08c.1:pep	locus_exact	matched
PomBase	SPBC20F10.09	lsm5	E	SPBC20F10.09.1:pep	locus_exact	matched
PomBase	SPBC21.01	mis17	E	SPBC21.01.1:pep	locus_exact	matched
PomBase	SPBC21.04	med8	E	SPBC21.04.1:pep	locus_exact	matched
PomBase	SPBC21.06c	cdc7	E	SPBC21.06c.1:pep	locus_exact	matched
PomBase	SPBC211.01	rsm10	E	SPBC211.01.1:pep	locus_exact	matched
PomBase	SPBC211.02c	cwf3	E	SPBC211.02c.1:pep	locus_exact	matched
PomBase	SPBC211.03c	gea1	E	SPBC211.03c.1:pep	locus_exact	matched
PomBase	SPBC211.04c	mcm6	E	SPBC211.04c.1:pep	locus_exact	matched
PomBase	SPBC211.08c	mtr3	E	SPBC211.08c.1:pep	locus_exact	matched
PomBase	SPBC215.09c	erg10	E	SPBC215.09c.1:pep	locus_exact	matched
PomBase	SPBC215.12	cwf10	E	SPBC215.12.1:pep	locus_exact	matched
PomBase	SPBC215.15	sec13	E	SPBC215.15.1:pep	locus_exact	matched
PomBase	SPBC216.07c	tor2	E	SPBC216.07c.1:pep	locus_exact	matched
PomBase	SPBC21B10.11	dpm2	E	SPBC21B10.11.1:pep	locus_exact	matched
PomBase	SPBC21C3.04c	mrx14	E	SPBC21C3.04c.1:pep	locus_exact	matched
PomBase	SPBC21C3.05	sap62	E	SPBC21C3.05.1:pep	locus_exact	matched
PomBase	SPBC21C3.10c	rib7	E	SPBC21C3.10c.1:pep	locus_exact	matched
PomBase	SPBC21D10.05c	ucp3	E	SPBC21D10.05c.1:pep	locus_exact	matched
PomBase	SPBC21H7.02	taf10	E	SPBC21H7.02.1:pep	locus_exact	matched
PomBase	SPBC21H7.05	sfc6	E	SPBC21H7.05.1:pep	locus_exact	matched
PomBase	SPBC23E6.04c	utp10	E	SPBC23E6.04c.1:pep	locus_exact	matched
PomBase	SPBC23E6.06c	rib3	E	SPBC23E6.06c.1:pep	locus_exact	matched
PomBase	SPBC23E6.07c	rfc1	E	SPBC23E6.07c.1:pep	locus_exact	matched
PomBase	SPBC23E6.09	ssn6	E	SPBC23E6.09.1:pep	locus_exact	matched
PomBase	SPBC23G7.05	sui1	E	SPBC23G7.05.1:pep	locus_exact	matched
PomBase	SPBC23G7.12c	rpt6	E	SPBC23G7.12c.1:pep	locus_exact	matched
PomBase	SPBC244.01c	sid4	E	SPBC244.01c.1:pep	locus_exact	matched
PomBase	SPBC244.02c	utp6	E	SPBC244.02c.1:pep	locus_exact	matched
PomBase	SPBC24C6.02	spb4	E	SPBC24C6.02.1:pep	locus_exact	matched
PomBase	SPBC24C6.03	SPBC24C6.03	E	SPBC24C6.03.1:pep	locus_exact	matched
PomBase	SPBC24C6.07	cdc14	E	SPBC24C6.07.1:pep	locus_exact	matched
PomBase	SPBC25B2.05	mis3	E	SPBC25B2.05.1:pep	locus_exact	matched
PomBase	SPBC25B2.09c	mrs1	E	SPBC25B2.09c.1:pep	locus_exact	matched
PomBase	SPBC25D12.03c	mcm7	E	SPBC25D12.03c.1:pep	locus_exact	matched
PomBase	SPBC25D12.04	suc22	E	SPBC25D12.04.1:pep	locus_exact	matched
PomBase	SPBC25H2.02	trs1	E	SPBC25H2.02.1:pep	locus_exact	matched
PomBase	SPBC25H2.04c	tim22	E	SPBC25H2.04c.1:pep	locus_exact	matched
PomBase	SPBC25H2.06c	hrf1	E	SPBC25H2.06c.1:pep	locus_exact	matched
PomBase	SPBC25H2.07	tif11	E	SPBC25H2.07.1:pep	locus_exact	matched
PomBase	SPBC25H2.12c	cct7	E	SPBC25H2.12c.1:pep	locus_exact	matched
PomBase	SPBC25H2.13c	cdc20	E	SPBC25H2.13c.1:pep	locus_exact	matched
PomBase	SPBC26H8.02c	sec9	E	SPBC26H8.02c.1:pep	locus_exact	matched
PomBase	SPBC26H8.06	grx4	E	SPBC26H8.06.1:pep	locus_exact	matched
PomBase	SPBC26H8.07c	nda3	E	SPBC26H8.07c.1:pep	locus_exact	matched
PomBase	SPBC26H8.10	dis3	E	SPBC26H8.10.1:pep	locus_exact	matched
PomBase	SPBC27.01c	pga2	E	SPBC27.01c.1:pep	locus_exact	matched
PomBase	SPBC27B12.01c	mmm1	E	SPBC27B12.01c.1:pep	locus_exact	matched
PomBase	SPBC27B12.02	mis19	E	SPBC27B12.02.1:pep	locus_exact	matched
PomBase	SPBC27B12.06	gpi13	E	SPBC27B12.06.1:pep	locus_exact	matched
PomBase	SPBC27B12.12c	SPBC27B12.12c	E	SPBC27B12.12c.1:pep	locus_exact	matched
PomBase	SPBC27B12.13	tom40	E	SPBC27B12.13.1:pep	locus_exact	matched
PomBase	SPBC28E12.01c	apc13	E	SPBC28E12.01c.1:pep	locus_exact	matched
PomBase	SPBC28E12.05	esf2	E	SPBC28E12.05.1:pep	locus_exact	matched
PomBase	SPBC28F2.04c	cwf7	E	SPBC28F2.04c.1:pep	locus_exact	matched
PomBase	SPBC28F2.06c	mdm12	E	SPBC28F2.06c.1:pep	locus_exact	matched
PomBase	SPBC28F2.09	toa1	E	SPBC28F2.09.1:pep	locus_exact	matched
PomBase	SPBC28F2.12	rpb1	E	SPBC28F2.12.1:pep	locus_exact	matched
PomBase	SPBC29A10.04	psm1	E	SPBC29A10.04.1:pep	locus_exact	matched
PomBase	SPBC29A10.15	orc1	E	SPBC29A10.15.1:pep	locus_exact	matched
PomBase	SPBC29A3.04	rpl8	E	SPBC29A3.04.1:pep	locus_exact	matched
PomBase	SPBC29A3.06	utp18	E	SPBC29A3.06.1:pep	locus_exact	matched
PomBase	SPBC29A3.15c	rsm23	E	SPBC29A3.15c.1:pep	locus_exact	matched
PomBase	SPBC29A3.16	rrs1	E	SPBC29A3.16.1:pep	locus_exact	matched
PomBase	SPBC2A9.06c	nus1	E	SPBC2A9.06c.1:pep	locus_exact	matched
PomBase	SPBC2A9.08c	sec22	E	SPBC2A9.08c.1:pep	locus_exact	matched
PomBase	SPBC2A9.09	plp2	E	SPBC2A9.09.1:pep	locus_exact	matched
PomBase	SPBC2A9.10	SPBC2A9.10	E	SPBC2A9.10.1:pep	locus_exact	matched
PomBase	SPBC2A9.12	orc6	E	SPBC2A9.12.1:pep	locus_exact	matched
PomBase	SPBC2D10.08c	SPBC2D10.08c	E	SPBC2D10.08c.1:pep	locus_exact	matched
PomBase	SPBC2D10.11c	nap2	E	SPBC2D10.11c.1:pep	locus_exact	matched
PomBase	SPBC2D10.18	abc1	E	SPBC2D10.18.1:pep	locus_exact	matched
PomBase	SPBC2F12.02c	mrpl7	E	SPBC2F12.02c.1:pep	locus_exact	matched
PomBase	SPBC2F12.08c	ceg1	E	SPBC2F12.08c.1:pep	locus_exact	matched
PomBase	SPBC2F12.10	SPBC2F12.10	E	SPBC2F12.10.1:pep	locus_exact	matched
PomBase	SPBC2F12.14c	gua1	E	SPBC2F12.14c.1:pep	locus_exact	matched
PomBase	SPBC2G2.04c	mmf1	E	SPBC2G2.04c.1:pep	locus_exact	matched
PomBase	SPBC2G2.11	myr1	E	SPBC2G2.11.1:pep	locus_exact	matched
PomBase	SPBC2G2.12	hrs1	E	SPBC2G2.12.1:pep	locus_exact	matched
PomBase	SPBC2G2.16	mpi1	E	SPBC2G2.16.1:pep	locus_exact	matched
PomBase	SPBC2G5.05	SPBC2G5.05	E	SPBC2G5.05.1:pep	locus_exact	matched
PomBase	SPBC2G5.06c	hmt2	E	SPBC2G5.06c.1:pep	locus_exact	matched
