source_ref_db	source_locus	source_gene	essentiality	matched_gene_id	match_type	match_status
SGD	S000006245	TIF5	E	YPR041W	locus_exact	matched
SGD	S000006252	TAH18	E	YPR048W	locus_exact	matched
SGD	S000006259	SEC8	E	YPR055W	locus_exact	matched
SGD	S000006260	TFB4	E	YPR056W	locus_exact	matched
SGD	S000006286	DIB1	E	YPR082C	locus_exact	matched
SGD	S000006289	ASA1	E	YPR085C	locus_exact	matched
SGD	S000006290	SUA7	E	YPR086W	locus_exact	matched
SGD	S000006307	PRE2	E	YPR103W	locus_exact	matched
SGD	S000006309	COG4	E	YPR105C	locus_exact	matched
SGD	S000006311	YTH1	E	YPR107C	locus_exact	matched
SGD	S000006312	RPN7	E	YPR108W	locus_exact	matched
SGD	S000006314	RPC40	E	YPR110C	locus_exact	matched
SGD	S000006316	MRD1	E	YPR112C	locus_exact	matched
SGD	S000006317	PIS1	E	YPR113W	locus_exact	matched
SGD	S000006337	SPN1	E	YPR133C	locus_exact	matched
SGD	S000006341	RRP9	E	YPR137W	locus_exact	matched
SGD	S000006347	RRP15	E	YPR143W	locus_exact	matched
SGD	S000006348	NOC4	E	YPR144C	locus_exact	matched
SGD	S000006365	SGV1	E	YPR161C	locus_exact	matched
SGD	S000006366	ORC4	E	YPR162C	locus_exact	matched
SGD	S000006369	RHO1	E	YPR165W	locus_exact	matched
SGD	S000006372	NUT2	E	YPR168W	locus_exact	matched
SGD	S000006373	JIP5	E	YPR169W	locus_exact	matched
SGD	S000006379	DPB2	E	YPR175W	locus_exact	matched
SGD	S000006380	BET2	E	YPR176C	locus_exact	matched
SGD	S000006382	PRP4	E	YPR178W	locus_exact	matched
SGD	S000006384	AOS1	E	YPR180W	locus_exact	matched
SGD	S000006385	SEC23	E	YPR181C	locus_exact	matched
SGD	S000006386	SMX3	E	YPR182W	locus_exact	matched
SGD	S000006387	DPM1	E	YPR183W	locus_exact	matched
SGD	S000006390	PZF1	E	YPR186C	locus_exact	matched
SGD	S000006394	RPC82	E	YPR190C	locus_exact	matched
SGD	S000006434	LSM3	E	YLR438C-A	locus_exact	matched
SGD	S000007237	ISD11	E	YER048W-A	locus_exact	matched
SGD	S000007256	TIM9	E	YEL020W-A	locus_exact	matched
SGD	S000007455	NOP10	E	YHR072W-A	locus_exact	matched
SGD	S000007595	DAD3	E	YBR233W-A	locus_exact	matched
SGD	S000007604	DAD4	E	YDR320C-A	locus_exact	matched
SGD	S000007651	YOS1	E	YER074W-A	locus_exact	matched
SGD	S000028421	HSK3	E	YKL138C-A	locus_exact	matched
SGD	S000028509	YSF3	E	YNL138W-A	locus_exact	matched
SGD	S000028698	KSH1	E	YNL024C-A	locus_exact	matched
SGD	S000029704	NBL1	E	YHR199C-A	locus_exact	matched
SGD	S000000169	NA	E	NA	NA	unmatched
SGD	S000000173	NA	E	NA	NA	unmatched
SGD	S000000293	NA	E	NA	NA	unmatched
SGD	S000000328	NA	E	NA	NA	unmatched
SGD	S000000394	NA	E	NA	NA	unmatched
SGD	S000000546	NA	E	NA	NA	unmatched
SGD	S000000606	NA	E	NA	NA	unmatched
SGD	S000001566	NA	E	NA	NA	unmatched
SGD	S000001594	NA	E	NA	NA	unmatched
SGD	S000001636	NA	E	NA	NA	unmatched
SGD	S000002137	NA	E	NA	NA	unmatched
SGD	S000002174	NA	E	NA	NA	unmatched
SGD	S000002311	NA	E	NA	NA	unmatched
SGD	S000002322	NA	E	NA	NA	unmatched
SGD	S000002355	NA	E	NA	NA	unmatched
SGD	S000002380	NA	E	NA	NA	unmatched
SGD	S000002460	NA	E	NA	NA	unmatched
SGD	S000002595	NA	E	NA	NA	unmatched
SGD	S000002735	NA	E	NA	NA	unmatched
SGD	S000002763	NA	E	NA	NA	unmatched
SGD	S000002804	NA	E	NA	NA	unmatched
SGD	S000002821	NA	E	NA	NA	unmatched
SGD	S000002934	NA	E	NA	NA	unmatched
SGD	S000003037	NA	E	NA	NA	unmatched
SGD	S000003042	NA	E	NA	NA	unmatched
SGD	S000003070	NA	E	NA	NA	unmatched
SGD	S000003208	NA	E	NA	NA	unmatched
SGD	S000003305	NA	E	NA	NA	unmatched
SGD	S000003346	NA	E	NA	NA	unmatched
SGD	S000003347	NA	E	NA	NA	unmatched
SGD	S000003422	NA	E	NA	NA	unmatched
SGD	S000003497	NA	E	NA	NA	unmatched
SGD	S000003546	NA	E	NA	NA	unmatched
SGD	S000003552	NA	E	NA	NA	unmatched
SGD	S000003569	NA	E	NA	NA	unmatched
SGD	S000003622	NA	E	NA	NA	unmatched
SGD	S000003731	NA	E	NA	NA	unmatched
SGD	S000003738	NA	E	NA	NA	unmatched
SGD	S000003784	NA	E	NA	NA	unmatched
SGD	S000003960	NA	E	NA	NA	unmatched
SGD	S000004066	NA	E	NA	NA	unmatched
SGD	S000004091	NA	E	NA	NA	unmatched
SGD	S000004188	NA	E	NA	NA	unmatched
SGD	S000004220	NA	E	NA	NA	unmatched
SGD	S000004309	NA	E	NA	NA	unmatched
SGD	S000004331	NA	E	NA	NA	unmatched
SGD	S000004371	NA	E	NA	NA	unmatched
SGD	S000004450	NA	E	NA	NA	unmatched
SGD	S000004904	NA	E	NA	NA	unmatched
SGD	S000005058	NA	E	NA	NA	unmatched
SGD	S000005094	NA	E	NA	NA	unmatched
SGD	S000005494	NA	E	NA	NA	unmatched
SGD	S000005628	NA	E	NA	NA	unmatched
SGD	S000005672	NA	E	NA	NA	unmatched
SGD	S000005695	NA	E	NA	NA	unmatched
SGD	S000005729	NA	E	NA	NA	unmatched
SGD	S000005808	NA	E	NA	NA	unmatched
SGD	S000005965	NA	E	NA	NA	unmatched
SGD	S000006063	NA	E	NA	NA	unmatched
SGD	S000006159	NA	E	NA	NA	unmatched
SGD	S000006172	NA	E	NA	NA	unmatched
SGD	S000006340	NA	E	NA	NA	unmatched
SGD	S000006346	NA	E	NA	NA	unmatched
SGD	S000006381	NA	E	NA	NA	unmatched
SGD	S000006499	SNR14	E	NA	NA	unmatched
SGD	S000006508	SNR128	E	NA	NA	unmatched
SGD	S000006706	TRR4	E	NA	NA	unmatched
SGD	S000006730	SUP61	E	NA	NA	unmatched
SGD	S000006748	TRT2	E	NA	NA	unmatched
SGD	S000007436	NME1	E	NA	NA	unmatched
SGD	S000007497	SNR30	E	NA	NA	unmatched
