raw_string_protein_id	alias_count	matched_aliases	mapped_gene_id	mapping_status	mapping_method	evidence
4932.YDL154W	39	S000002313(SGD_ID); S000002313(UniProt_DR_SGD)	S000002313	mapped	alias_match	Ensembl_EntrezGene; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL155W	41	S000002314(SGD_ID); S000002314(UniProt_DR_SGD)	S000002314	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL156W	36	S000002315(SGD_ID); S000002315(UniProt_DR_SGD)	S000002315	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL157C	34	S000002316(SGD_ID); S000002316(UniProt_DR_SGD)	S000002316	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL158C	16			unmapped		Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt
4932.YDL159C-B	16			unmapped		Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC; SGD_ID
4932.YDL159W	43	S000002318(SGD_ID); S000002318(UniProt_DR_SGD)	S000002318	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL159W-A	34	S000007599(SGD_ID); S000007599(UniProt_DR_SGD)	S000007599	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; Ensembl_protein_id
4932.YDL160C	48	S000002319(SGD_ID); S000002319(UniProt_DR_SGD)	S000002319	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING
4932.YDL160C-A	38	S000028520(SGD_ID); S000028520(UniProt_DR_SGD)	S000028520	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_PDB; UniProt_DR_PDB
4932.YDL161W	40	S000002320(SGD_ID); S000002320(UniProt_DR_SGD)	S000002320	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB
4932.YDL162C	16			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt
4932.YDL163W	16			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt
4932.YDL164C	56	S000002323(SGD_ID); S000002323(UniProt_DR_SGD)	S000002323	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; KEGG_EC; UniProt_DE_RecName_EC
4932.YDL165W	51	S000002324(SGD_ID); S000002324(UniProt_DR_SGD)	S000002324	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; KEGG_GENEID; UniProt_DR_GeneID
4932.YDL166C	45	S000002325(SGD_ID); S000002325(UniProt_DR_SGD)	S000002325	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL167C	40	S000002326(SGD_ID); S000002326(UniProt_DR_SGD)	S000002326	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Synonyms
4932.YDL168W	52	S000002327(SGD_ID); S000002327(UniProt_DR_SGD)	S000002327	mapped	alias_match	UniProt_DE_AltName_EC; KEGG_EC; UniProt_DE_AltName_EC; KEGG_EC; UniProt_DE_RecName_EC
4932.YDL169C	38	S000002328(SGD_ID); S000002328(UniProt_DR_SGD)	S000002328	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL170W	38	S000002329(SGD_ID); S000002329(UniProt_DR_SGD)	S000002329	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL171C	42	S000002330(SGD_ID); S000002330(UniProt_DR_SGD)	S000002330	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL172C	16			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt
4932.YDL173W	38	S000002332(SGD_ID); S000002332(UniProt_DR_SGD)	S000002332	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL174C	44	S000002333(SGD_ID); S000002333(UniProt_DR_SGD)	S000002333	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL175C	42	S000002334(SGD_ID); S000002334(UniProt_DR_SGD)	S000002334	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING
4932.YDL176W	31	S000002335(SGD_ID); S000002335(UniProt_DR_SGD)	S000002335	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL177C	32	S000002336(SGD_ID); S000002336(UniProt_DR_SGD)	S000002336	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL178W	50	S000002337(SGD_ID); S000002337(UniProt_DR_SGD)	S000002337	mapped	alias_match	UniProt_DE_AltName_EC; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID
4932.YDL179W	38	S000002338(SGD_ID); S000002338(UniProt_DR_SGD)	S000002338	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL180W	31	S000002339(SGD_ID); S000002339(UniProt_DR_SGD)	S000002339	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL181W	43	S000002340(SGD_ID); S000002340(UniProt_DR_SGD)	S000002340	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL182W	44	S000002341(SGD_ID); S000002341(UniProt_DR_SGD)	S000002341	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL183C	34	S000002342(SGD_ID); S000002342(UniProt_DR_SGD)	S000002342	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL184C	94	S000002343(SGD_ID)	S000002343	mapped	alias_match	Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB
4932.YDL185C-A	16			unmapped		Ensembl_UniProt; UniProt_AC; UniProt_DE_RecName_Full; SGD_ID; UniProt_DR_SGD
4932.YDL185W	96	S000002344(SGD_ID); S000002344(UniProt_DR_SGD)	S000002344	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL186W	35	S000002345(SGD_ID); S000002345(UniProt_DR_SGD)	S000002345	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL187C	15			unmapped		Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC
4932.YDL188C	44	S000002347(SGD_ID); S000002347(UniProt_DR_SGD)	S000002347	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YDL189W	40	S000002348(SGD_ID); S000002348(UniProt_DR_SGD)	S000002348	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_EMBL
4932.YDL190C	54	S000002349(SGD_ID); S000002349(UniProt_DR_SGD)	S000002349	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL191W	108	S000002350(SGD_ID)	S000002350	mapped	alias_match	Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB
4932.YDL192W	67	S000002351(SGD_ID); S000002351(UniProt_DR_SGD)	S000002351	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL193W	40	S000002352(SGD_ID); S000002352(UniProt_DR_SGD)	S000002352	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; UniProt_DR_PDB; Ensembl_EntrezGene
4932.YDL194W	42	S000002353(SGD_ID); S000002353(UniProt_DR_SGD)	S000002353	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL195W	57	S000002354(SGD_ID); S000002354(UniProt_DR_SGD)	S000002354	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL196W	17			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; UniProt_GN_ORFNames; UniProt_DE_RecName_Full
4932.YDL197C	38	S000002356(SGD_ID); S000002356(UniProt_DR_SGD)	S000002356	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL198C	46	S000002357(SGD_ID); S000002357(UniProt_DR_SGD)	S000002357	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YDL199C	33	S000002358(SGD_ID); S000002358(UniProt_DR_SGD)	S000002358	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL200C	46	S000002359(SGD_ID); S000002359(UniProt_DR_SGD)	S000002359	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; UniProt_DE_AltName_Full; Ensembl_EntrezGene
4932.YDL201W	47	S000002360(SGD_ID); S000002360(UniProt_DR_SGD)	S000002360	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL202W	42	S000002361(SGD_ID); S000002361(UniProt_DR_SGD)	S000002361	mapped	alias_match	Ensembl_STRING; UniProt_DE_RecName_Full; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YDL203C	36	S000002362(SGD_ID); S000002362(UniProt_DR_SGD)	S000002362	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_NAME
4932.YDL204W	36	S000002363(SGD_ID); S000002363(UniProt_DR_SGD)	S000002363	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_EMBL
4932.YDL205C	50	S000002364(SGD_ID); S000002364(UniProt_DR_SGD)	S000002364	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YDL206W	32	S000002365(SGD_ID); S000002365(UniProt_DR_SGD)	S000002365	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL207W	61	S000002366(SGD_ID); S000002366(UniProt_DR_SGD)	S000002366	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL208W	45	S000002367(SGD_ID); S000002367(UniProt_DR_SGD)	S000002367	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING
4932.YDL209C	75	S000002368(SGD_ID); S000002368(UniProt_DR_SGD)	S000002368	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL210W	38	S000002369(SGD_ID); S000002369(UniProt_DR_SGD)	S000002369	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL211C	31	S000002370(SGD_ID); S000002370(UniProt_DR_SGD)	S000002370	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YDL212W	42	S000002371(SGD_ID); S000002371(UniProt_DR_SGD)	S000002371	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YDL213C	39	S000002372(SGD_ID); S000002372(UniProt_DR_SGD)	S000002372	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL214C	38	S000002373(SGD_ID); S000002373(UniProt_DR_SGD)	S000002373	mapped	alias_match	UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YDL215C	46	S000002374(SGD_ID); S000002374(UniProt_DR_SGD)	S000002374	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL216C	49	S000002375(SGD_ID); S000002375(UniProt_DR_SGD)	S000002375	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YDL217C	37	S000002376(SGD_ID); S000002376(UniProt_DR_SGD)	S000002376	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL218W	33	S000002377(SGD_ID); S000002377(UniProt_DR_SGD)	S000002377	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL219W	41	S000002378(SGD_ID); S000002378(UniProt_DR_SGD)	S000002378	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL220C	55	S000002379(SGD_ID); S000002379(UniProt_DR_SGD)	S000002379	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL221W	14			unmapped		Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC; SGD_ID
4932.YDL222C	33	S000002381(SGD_ID); S000002381(UniProt_DR_SGD)	S000002381	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL223C	36	S000002382(SGD_ID); S000002382(UniProt_DR_SGD)	S000002382	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL224C	35	S000002383(SGD_ID); S000002383(UniProt_DR_SGD)	S000002383	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL225W	40	S000002384(SGD_ID); S000002384(UniProt_DR_SGD)	S000002384	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; UniProt_AC
4932.YDL226C	37	S000002385(SGD_ID); S000002385(UniProt_DR_SGD)	S000002385	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL227C	38	S000002386(SGD_ID); S000002386(UniProt_DR_SGD)	S000002386	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL228C	15			unmapped		Ensembl_STRING; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC
4932.YDL229W	51	S000002388(SGD_ID); S000002388(UniProt_DR_SGD)	S000002388	mapped	alias_match	UniProt_DE_RecName_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; KEGG_GENEID
4932.YDL230W	43	S000002389(SGD_ID); S000002389(UniProt_DR_SGD)	S000002389	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDL231C	34	S000002390(SGD_ID); S000002390(UniProt_DR_SGD)	S000002390	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_NAME
4932.YDL232W	43	S000002391(SGD_ID); S000002391(UniProt_DR_SGD)	S000002391	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB
4932.YDL233W	32	S000002392(SGD_ID); S000002392(UniProt_DR_SGD)	S000002392	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL234C	38	S000002393(SGD_ID); S000002393(UniProt_DR_SGD)	S000002393	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL235C	52	S000002394(SGD_ID); S000002394(UniProt_DR_SGD)	S000002394	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDL236W	42	S000002395(SGD_ID); S000002395(UniProt_DR_SGD)	S000002395	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_PRODUCT; KEGG_PRODUCT; SGD_SYNONYM
4932.YDL237W	36	S000002396(SGD_ID); S000002396(UniProt_DR_SGD)	S000002396	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL238C	44	S000002397(SGD_ID); S000002397(UniProt_DR_SGD)	S000002397	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; UniProt_DR_PDB; UniProt_DR_PDB
4932.YDL239C	33	S000002398(SGD_ID); S000002398(UniProt_DR_SGD)	S000002398	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_NAME
4932.YDL240C-A	16			unmapped		Ensembl_STRING; Ensembl_UniProt; UniProt_AC; UniProt_DE_RecName_Full; SGD_ID
4932.YDL240W	37	S000002399(SGD_ID); S000002399(UniProt_DR_SGD)	S000002399	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL241W	31	S000002400(SGD_ID); S000002400(UniProt_DR_SGD)	S000002400	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL242W	22			unmapped		Ensembl_STRING; KEGG_GENEID; UniProt_AC; Ensembl_protein_id; Ensembl_protein_id
4932.YDL243C	36	S000002402(SGD_ID); S000002402(UniProt_DR_SGD)	S000002402	mapped	alias_match	UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YDL244W	37			unmapped		Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL245C	39			unmapped		Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDL246C	42			unmapped		UniProt_DE_RecName_EC; KEGG_EC; UniProt_DE_AltName_EC; Ensembl_STRING; Ensembl_EntrezGene
4932.YDL247W	37			unmapped		Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT
4932.YDL247W-A	15			unmapped		Ensembl_UniProt; UniProt_AC; UniProt_DE_RecName_Full; SGD_ID; UniProt_DR_SGD
4932.YDL248W	34			unmapped		Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDR001C	54	S000002408(SGD_ID); S000002408(UniProt_DR_SGD)	S000002408	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB
4932.YDR002W	135	S000002409(SGD_ID); S000002409(UniProt_DR_SGD)	S000002409	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB
4932.YDR003W	42	S000002410(SGD_ID); S000002410(UniProt_DR_SGD)	S000002410	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; UniProt_AC
4932.YDR003W-A	29	S000028819(SGD_ID); S000028819(UniProt_DR_SGD)	S000028819	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; Ensembl_protein_id
4932.YDR004W	38	S000002411(SGD_ID); S000002411(UniProt_DR_SGD)	S000002411	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDR005C	36	S000002412(SGD_ID); S000002412(UniProt_DR_SGD)	S000002412	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDR006C	36	S000002413(SGD_ID); S000002413(UniProt_DR_SGD)	S000002413	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDR007W	70	S000002414(SGD_ID); S000002414(UniProt_DR_SGD)	S000002414	mapped	alias_match	Ensembl_STRING; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID
4932.YDR008C	15			unmapped		Ensembl_STRING; Ensembl_UniProt; UniProt_AC; Ensembl_protein_id; UniProt_DE_RecName_Full
4932.YDR009W	47	S000002416(SGD_ID); S000002416(UniProt_DR_SGD)	S000002416	mapped	alias_match	KEGG_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB
4932.YDR010C	24			unmapped		KEGG_GENEID; UniProt_AC; Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id
4932.YDR011W	39	S000002418(SGD_ID); S000002418(UniProt_DR_SGD)	S000002418	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT
4932.YDR012W	60			unmapped		Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDR013W	58	S000002420(SGD_ID); S000002420(UniProt_DR_SGD)	S000002420	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YDR014W	40	S000002421(SGD_ID); S000002421(UniProt_DR_SGD)	S000002421	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YDR014W-A	35			unmapped		Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_STRING; Ensembl_protein_id
4932.YDR015C	17			unmapped		Ensembl_gene; Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; UniProt_GN_ORFNames
4932.YDR016C	38	S000002423(SGD_ID); S000002423(UniProt_DR_SGD)	S000002423	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDR017C	49	S000002424(SGD_ID); S000002424(UniProt_DR_SGD)	S000002424	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDR018C	36	S000002425(SGD_ID); S000002425(UniProt_DR_SGD)	S000002425	mapped	alias_match	UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YDR019C	49	S000002426(SGD_ID); S000002426(UniProt_DR_SGD)	S000002426	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YDR020C	48	S000002427(SGD_ID); S000002427(UniProt_DR_SGD)	S000002427	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YDR021W	44	S000002428(SGD_ID); S000002428(UniProt_DR_SGD)	S000002428	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YDR022C	47	S000002429(SGD_ID); S000002429(UniProt_DR_SGD)	S000002429	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_external_synonym_EntrezGene
4932.YDR023W	49	S000002430(SGD_ID); S000002430(UniProt_DR_SGD)	S000002430	mapped	alias_match	Ensembl_STRING; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_EntrezGene; KEGG_GENEID
4932.YDR024W	21			unmapped		Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id; SGD_NAME
4932.YDR025W	97	S000002432(SGD_ID)	S000002432	mapped	alias_match	Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB
4932.YDR026C	40	S000002433(SGD_ID); S000002433(UniProt_DR_SGD)	S000002433	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDR027C	53	S000002434(SGD_ID); S000002434(UniProt_DR_SGD)	S000002434	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YDR028C	58	S000002435(SGD_ID); S000002435(UniProt_DR_SGD)	S000002435	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YDR029W	24			unmapped		Ensembl_STRING; KEGG_GENEID; UniProt_AC; Ensembl_protein_id; Ensembl_protein_id
4932.YDR030C	37	S000002437(SGD_ID); S000002437(UniProt_DR_SGD)	S000002437	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YDR031W	38	S000002438(SGD_ID); S000002438(UniProt_DR_SGD)	S000002438	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
